TSM,TSM
BABA.K,BABA
JPM,JPM
V,V
JNJ,JNJ
WMT,WMT
BRKb,BRK.B
UNH,UNH
BAC,BAC
MA,MA
HD,HD
PG,PG
DIS,DIS
BRKa,BRK.A
XOM,XOM
TM,TM
KO,KO
VZ,VZ
ORCL.K,ORCL
CRM,CRM
PFE,PFE
NKE,NKE
T,T
CVX,CVX
NVS,NVS
ABBV.K,ABBV
WFC,WFC
LLY,LLY
ABT,ABT
ACN,ACN
UPS,UPS
MRK,MRK
TMO,TMO
MCD,MCD
DHR,DHR
MS,MS
MDT,MDT
C,C
SAP,SAP
UL,UL
LIN,LIN
SHOP.K,SHOP
PM,PM
BA,BA
RY,RY
UNP,UNP
BMY,BMY
NEE,NEE
SCHW.K,SCHW
HDB,HDB
NVO,NVO
SE,SE
LOW,LOW
BLK,BLK
RTX,RTX
CAT,CAT
TD,TD
AXP,AXP
HSBC.K,HSBC
GS,GS
IBM,IBM
TOT,TOT
BUD,BUD
GE,GE
SONY.K,SONY
MMM,MMM
AMT,AMT
VALE.K,VALE
DEO,DEO
CVS,CVS
TGT,TGT
RIO,RIO
BHP,BHP
DE,DE
BX,BX
EL,EL
LMT,LMT
SQ,SQ
GSK,GSK
ANTM.K,ANTM
SNAP.K,SNAP
UBER.K,UBER
SYK,SYK
BP,BP
FIS,FIS
NOW,NOW
MO,MO
SPGI.K,SPGI
USB,USB
PLD,PLD
BTI,BTI
UN,UN
CI,CI
GM,GM
CCI,CCI
PNC,PNC
RDSa,RDS.A
BNS,BNS
ZTS,ZTS
INFY.K,INFY
TFC,TFC
FDX,FDX
TJX,TJX
COP,COP
CNI,CNI
ENB,ENB
DUK,DUK
CB,CB
DELL.K,DELL
BAM,BAM
SHW,SHW
WBK,WBK
COF,COF
MUFG.K,MUFG
EQNR.K,EQNR
ITW,ITW
SAN,SAN
SNOW.K,SNOW
MMC,MMC
HCA,HCA
CPNG.K,CPNG
RDSb,RDS.B
ABB,ABB
CL,CL
NSC,NSC
BDX,BDX
BMO,BMO
APD,APD
SO,SO
BBL,BBL
FCX,FCX
UBS,UBS
ICE,ICE
MCO,MCO
STLA.K,STLA
IBN,IBN
