TSM,TSM
BABA.K,BABA
V,V
JPM,JPM
JNJ,JNJ
WMT,WMT
UNH,UNH
BRKb,BRK.B
MA,MA
BAC,BAC
HD,HD
PG,PG
DIS,DIS
BRKa,BRK.A
XOM,XOM
TM,TM
NKE,NKE
KO,KO
VZ,VZ
CRM,CRM
LLY,LLY
PFE,PFE
ORCL.K,ORCL
ABT,ABT
NVS,NVS
T,T
CVX,CVX
TMO,TMO
ABBV.K,ABBV
ACN,ACN
MRK,MRK
DHR,DHR
WFC,WFC
SHOP.K,SHOP
UPS,UPS
MCD,MCD
MS,MS
SAP,SAP
MDT,MDT
UL,UL
PM,PM
LIN,LIN
SE,SE
BMY,BMY
NVO,NVO
NEE,NEE
UNP,UNP
RY,RY
C,C
SCHW.K,SCHW
BA,BA
LOW,LOW
HDB,HDB
BLK,BLK
AXP,AXP
IBM,IBM
RTX,RTX
TD,TD
GS,GS
AMT,AMT
SONY.K,SONY
TTE,TTE
BUD,BUD
TGT,TGT
HSBC.K,HSBC
BX,BX
CAT,CAT
VALE.K,VALE
EL,EL
GE,GE
MMM,MMM
SQ,SQ
DEO,DEO
NOW,NOW
CVS,CVS
DE,DE
BHP,BHP
RIO,RIO
LMT,LMT
SNAP.K,SNAP
GSK,GSK
SPGI.K,SPGI
SYK,SYK
UBER.K,UBER
ANTM.K,ANTM
INFY.K,INFY
BTI,BTI
PLD,PLD
UN,UN
ZTS,ZTS
BP,BP
FIS,FIS
MO,MO
GM,GM
CCI,CCI
USB,USB
BAM,BAM
NIO,NIO
RDSa,RDS.A
CI,CI
PNC,PNC
ENB,ENB
TJX,TJX
COP,COP
FDX,FDX
BNS,BNS
DELL.K,DELL
DUK,DUK
CNI,CNI
TFC,TFC
CPNG.K,CPNG
SNOW.K,SNOW
SHW,SHW
MMC,MMC
BDX,BDX
WBK,WBK
RDSb,RDS.B
CB,CB
ITW,ITW
MUFG.K,MUFG
ABB,ABB
COF,COF
HCA,HCA
TWLO.K,TWLO
EQNR.K,EQNR
CL,CL
MCO,MCO
SAN,SAN
VMW,VMW
ICE,ICE
BMO,BMO
NSC,NSC
EW,EW
SO,SO
APD,APD
BBL,BBL
