TSM,TSM
BABA.K,BABA
V,V
JPM,JPM
JNJ,JNJ
WMT,WMT
UNH,UNH
MA,MA
BRKb,BRK.B
HD,HD
PG,PG
BAC,BAC
DIS,DIS
BRKa,BRK.A
XOM,XOM
NKE,NKE
TM,TM
ORCL.K,ORCL
KO,KO
VZ,VZ
CRM,CRM
LLY,LLY
PFE,PFE
ABT,ABT
NVS,NVS
ACN,ACN
ABBV.K,ABBV
TMO,TMO
T,T
CVX,CVX
MRK,MRK
DHR,DHR
UPS,UPS
SHOP.K,SHOP
WFC,WFC
MCD,MCD
SAP,SAP
MDT,MDT
MS,MS
UL,UL
PM,PM
NVO,NVO
LIN,LIN
BMY,BMY
NEE,NEE
UNP,UNP
RY,RY
SE,SE
BA,BA
C,C
LOW,LOW
HDB,HDB
AXP,AXP
BLK,BLK
RTX,RTX
SCHW.K,SCHW
AMT,AMT
IBM,IBM
SONY.K,SONY
TGT,TGT
GS,GS
TD,TD
BX,BX
CAT,CAT
TTE,TTE
HSBC.K,HSBC
MMM,MMM
BUD,BUD
EL,EL
GE,GE
VALE.K,VALE
NOW,NOW
DEO,DEO
BHP,BHP
SQ,SQ
DE,DE
CVS,CVS
LMT,LMT
RIO,RIO
GSK,GSK
SPGI.K,SPGI
SYK,SYK
SNAP.K,SNAP
ANTM.K,ANTM
ZTS,ZTS
PLD,PLD
UN,UN
UBER.K,UBER
INFY.K,INFY
FIS,FIS
BTI,BTI
CCI,CCI
BP,BP
MO,MO
RDSa,RDS.A
USB,USB
GM,GM
ENB,ENB
TJX,TJX
COP,COP
CI,CI
BAM,BAM
PNC,PNC
FDX,FDX
DUK,DUK
DELL.K,DELL
BNS,BNS
NIO,NIO
CNI,CNI
SNOW.K,SNOW
BDX,BDX
SHW,SHW
RDSb,RDS.B
HCA,HCA
MMC,MMC
TFC,TFC
ABB,ABB
CB,CB
ITW,ITW
MCO,MCO
CL,CL
CPNG.K,CPNG
WBK,WBK
COF,COF
MUFG.K,MUFG
EW,EW
TWLO.K,TWLO
ICE,ICE
VMW,VMW
EQNR.K,EQNR
SO,SO
BMO,BMO
BBL,BBL
APD,APD
NSC,NSC
SAN,SAN
