TSM,TSM
BABA.K,BABA
V,V
JPM,JPM
JNJ,JNJ
WMT,WMT
UNH,UNH
BRKb,BRK.B
MA,MA
HD,HD
BAC,BAC
PG,PG
DIS,DIS
PFE,PFE
NKE,NKE
BRKa,BRK.A
TM,TM
LLY,LLY
ORCL.K,ORCL
KO,KO
XOM,XOM
CRM,CRM
VZ,VZ
DHR,DHR
ABT,ABT
ACN,ACN
TMO,TMO
NVS,NVS
WFC,WFC
ABBV.K,ABBV
T,T
CVX,CVX
MRK,MRK
MS,MS
SHOP.K,SHOP
MCD,MCD
NVO,NVO
SAP,SAP
MDT,MDT
UPS,UPS
NEE,NEE
SE,SE
LIN,LIN
PM,PM
UL,UL
BMY,BMY
RY,RY
UNP,UNP
C,C
HDB,HDB
SCHW.K,SCHW
BLK,BLK
GS,GS
BX,BX
BA,BA
LOW,LOW
AXP,AXP
RTX,RTX
TGT,TGT
AMT,AMT
IBM,IBM
SONY.K,SONY
TD,TD
SQ,SQ
DE,DE
CAT,CAT
TTE,TTE
EL,EL
SNAP.K,SNAP
DEO,DEO
NOW,NOW
HSBC.K,HSBC
MMM,MMM
GE,GE
BHP,BHP
CVS,CVS
SPGI.K,SPGI
GSK,GSK
VALE.K,VALE
BUD,BUD
INFY.K,INFY
SYK,SYK
RIO,RIO
LMT,LMT
PLD,PLD
ZTS,ZTS
MO,MO
ANTM.K,ANTM
BAM,BAM
UN,UN
SNOW.K,SNOW
USB,USB
BTI,BTI
TJX,TJX
BP,BP
CCI,CCI
RDSa,RDS.A
FIS,FIS
DUK,DUK
PNC,PNC
SHW,SHW
CB,CB
UBER.K,UBER
ENB,ENB
COF,COF
BNS,BNS
GM,GM
HCA,HCA
MMC,MMC
TFC,TFC
DELL.K,DELL
CNI,CNI
ABB,ABB
COP,COP
FDX,FDX
ITW,ITW
RDSb,RDS.B
CI,CI
MUFG.K,MUFG
MCO,MCO
BDX,BDX
EW,EW
WBK,WBK
SO,SO
EQNR.K,EQNR
BBL,BBL
STLA.K,STLA
NIO,NIO
IBN,IBN
CL,CL
SAN,SAN
ETN,ETN
BMO,BMO
NSC,NSC
VMW,VMW
DASH.K,DASH
