TSM,TSM
V,V
BABA.K,BABA
JPM,JPM
JNJ,JNJ
WMT,WMT
UNH,UNH
BRKb,BRK.B
PG,PG
BAC,BAC
HD,HD
MA,MA
DIS,DIS
PFE,PFE
BRKa,BRK.A
CRM,CRM
NKE,NKE
TM,TM
ORCL.K,ORCL
LLY,LLY
KO,KO
DHR,DHR
XOM,XOM
ABT,ABT
ACN,ACN
VZ,VZ
TMO,TMO
NVS,NVS
T,T
ABBV.K,ABBV
MRK,MRK
SHOP.K,SHOP
MS,MS
SE,SE
CVX,CVX
WFC,WFC
MDT,MDT
SAP,SAP
MCD,MCD
NVO,NVO
UPS,UPS
NEE,NEE
PM,PM
LIN,LIN
BX,BX
RY,RY
BMY,BMY
C,C
UL,UL
HDB,HDB
LOW,LOW
BLK,BLK
UNP,UNP
GS,GS
AMT,AMT
SCHW.K,SCHW
SONY.K,SONY
NOW,NOW
AXP,AXP
BA,BA
RTX,RTX
IBM,IBM
SQ,SQ
EL,EL
SNAP.K,SNAP
TD,TD
TGT,TGT
TTE,TTE
DE,DE
CVS,CVS
CAT,CAT
GE,GE
DEO,DEO
SPGI.K,SPGI
MMM,MMM
HSBC.K,HSBC
SYK,SYK
GSK,GSK
PLD,PLD
INFY.K,INFY
ZTS,ZTS
BUD,BUD
LMT,LMT
VALE.K,VALE
SNOW.K,SNOW
MO,MO
RIO,RIO
ANTM.K,ANTM
BHP,BHP
UN,UN
BAM,BAM
CNI,CNI
BTI,BTI
CCI,CCI
TJX,TJX
USB,USB
BP,BP
RDSa,RDS.A
PNC,PNC
ENB,ENB
HCA,HCA
MMC,MMC
CB,CB
SHW,SHW
DUK,DUK
FIS,FIS
UBER.K,UBER
EW,EW
BNS,BNS
COP,COP
TFC,TFC
EQNR.K,EQNR
ABB,ABB
BDX,BDX
CI,CI
DELL.K,DELL
RDSb,RDS.B
MUFG.K,MUFG
MCO,MCO
GM,GM
WBK,WBK
FDX,FDX
SO,SO
COF,COF
ITW,ITW
IBN,IBN
ICE,ICE
DASH.K,DASH
NIO,NIO
BMO,BMO
ETN,ETN
AON,AON
ECL,ECL
CL,CL
WM,WM
BSX,BSX
TWLO.K,TWLO
SAN,SAN
STLA.K,STLA
EMR,EMR
UBS,UBS
D,D
BBL,BBL
NSC,NSC
VMW,VMW
APD,APD
RELX.K,RELX
TRI,TRI
PUK,PUK
NOC,NOC
PSA,PSA
CVNA.K,CVNA
GD,GD
CPNG.K,CPNG
PGR,PGR
ING,ING
MSCI.K,MSCI
TAK,TAK
KKR,KKR
HMC,HMC
A,A
FCX,FCX
CMG,CMG
HUM,HUM
WIT,WIT
JCI,JCI
MET,MET
PLTR.K,PLTR
TWTR.K,TWTR
DG,DG
CM,CM
F,F
IQV,IQV
ABEV.K,ABEV
ROP,ROP
EPD,EPD
RBLX.K,RBLX
SMFG.K,SMFG
CARR.K,CARR
TEL,TEL
SPOT.K,SPOT
SCCO.K,SCCO
INFO.K,INFO
VEEV.K,VEEV
CP,CP
TRP,TRP
BCE,BCE
KMB,KMB
DLR,DLR
AIG,AIG
DIDI.K,DIDI
GPN,GPN
NGG,NGG
LHX,LHX
DOW,DOW
NEM,NEM
TT,TT
BK,BK
APH,APH
PANW.K,PANW
E,E
PHG,PHG
SPG,SPG
BBVA.K,BBVA
BCS,BCS
RMD,RMD
RACE.K,RACE
AMX,AMX
ALC,ALC
SRE,SRE
BAX,BAX
MSI,MSI
LYG,LYG
NET,NET
APTV.K,APTV
STM,STM
CNQ,CNQ
PRU,PRU
CRH,CRH
BSMX.K,BSMX
KMI,KMI
EOG,EOG
SYY,SYY
TRV,TRV
RSG,RSG
PBR,PBR
SLB,SLB
ALL,ALL
U,U
OTIS.K,OTIS
YUM,YUM
MFC,MFC
PH,PH
MPC,MPC
IFF,IFF
DD,DD
CNC,CNC
MFG,MFG
AFL,AFL
ROK,ROK
MT,MT
MTD,MTD
DFS,DFS
PXD,PXD
WELL.K,WELL
PINS.K,PINS
HSY,HSY
XPEV.K,XPEV
PPG,PPG
FRC,FRC
EPAM.K,EPAM
NTR,NTR
GOLD.K,GOLD
STZ,STZ
GIS,GIS
HLT,HLT
KR,KR
LVS,LVS
WST,WST
RKT,RKT
GLW,GLW
NUE,NUE
WCN,WCN
NOK,NOK
NWG,NWG
DHI,DHI
CMI,CMI
EFX,EFX
AWK,AWK
KEYS.K,KEYS
ADM,ADM
HPQ,HPQ
CBRE.K,CBRE
AZO,AZO
FERG.K,FERG
TDG,TDG
CTVA.K,CTVA
HUBS.K,HUBS
PEG,PEG
CSAN.K,CSAN
MCK,MCK
PATH.K,PATH
AVB,AVB
CHWY.K,CHWY
LYB,LYB
BLL,BLL
ARE,ARE
EQR,EQR
CHT,CHT
ES,ES
AME,AME
STT,STT
AMP,AMP
ZBH,ZBH
UMC,UMC
PSX,PSX
ORAN.K,ORAN
SLF,SLF
WMB,WMB
SWK,SWK
MPLX.K,MPLX
AJG,AJG
TU,TU
WEC,WEC
QSR,QSR
LH,LH
PAYC.K,PAYC
LUV,LUV
LEN,LEN
PBRa,PBR.A
VFC,VFC
TSN,TSN
EC,EC
GNRC.K,GNRC
W,W
ALB,ALB
BILL.K,BILL
O,O
FNV,FNV
ITUB.K,ITUB
TEF,TEF
ANET.K,ANET
BBY,BBY
SU,SU
CCEP.K,CCEP
WY,WY
APO,APO
VLO,VLO
SYF,SYF
ED,ED
DB,DB
FTV,FTV
YUMC.K,YUMC
BEKE.K,BEKE
KSU,KSU
IT,IT
WAT,WAT
ZTO,ZTO
DAL,DAL
ABC,ABC
ET,ET
EXR,EXR
CS,CS
CAJ,CAJ
URI,URI
DOV,DOV
AMC,AMC
AVTR.K,AVTR
XYL,XYL
MGA,MGA
CTLT.K,CTLT
BKR,BKR
OXY,OXY
SUI,SUI
BIP,BIP
INVH.K,INVH
TRU,TRU
TLK,TLK
VMC,VMC
IX,IX
HIG,HIG
OKE,OKE
CCL,CCL
PKX,PKX
PPL,PPL
DTE,DTE
MLM,MLM
IP,IP
HRL,HRL
FMS,FMS
TDOC.K,TDOC
CRL,CRL
ETR,ETR
ARES.K,ARES
CNHI.K,CNHI
MAA,MAA
EIX,EIX
AEE,AEE
COO,COO
RNG,RNG
GWW,GWW
IR,IR
BFb,BF.B
HES,HES
MKC,MKC
FLT,FLT
STE,STE
FTS,FTS
ESS,ESS
PKI,PKI
VTR,VTR
K,K
FE,FE
MGM,MGM
LU,LU
MGP,MGP
BBD,BBD
RCL,RCL
KMX,KMX
TDY,TDY
CLX,CLX
CHD,CHD
AGR,AGR
WPM,WPM
UI,UI
DT,DT
GIB,GIB
DRE,DRE
BIO,BIO
BURL.K,BURL
YMM,YMM
TYL,TYL
DVN,DVN
HPE,HPE
BR,BR
RCI,RCI
PEAK.K,PEAK
DRI,DRI
LYV,LYV
KEY,KEY
PAGS.K,PAGS
ASX,ASX
BBDO.K,BBDO
RJF,RJF
DGX,DGX
ROL,ROL
DPZ,DPZ
AMCR.K,AMCR
RF,RF
PCG,PCG
TFX,TFX
OWL,OWL
S,S
AVY,AVY
SKM,SKM
CMS,CMS
CFG,CFG
FMX,FMX
DOCS.K,DOCS
NVR,NVR
ALLY.K,ALLY
JHX,JHX
MTB,MTB
HAL,HAL
BXP,BXP
SHG,SHG
CDAY.K,CDAY
ASAN.K,ASAN
J,J
CVE,CVE
KB,KB
GPC,GPC
BBWI.K,BBWI
MKL,MKL
LSPD.K,LSPD
PBA,PBA
VICI.K,VICI
CLVT.K,CLVT
CE,CE
WAB,WAB
SNN,SNN
IEX,IEX
BRO,BRO
AES,AES
SUZ,SUZ
AVLR.K,AVLR
WPP,WPP
ELAN.K,ELAN
NMR,NMR
PWR,PWR
UDR,UDR
TXT,TXT
BEPC.K,BEPC
CAG,CAG
ELS,ELS
VEDL.K,VEDL
BEN,BEN
MOH,MOH
ESTC.K,ESTC
OMC,OMC
ACI,ACI
CAH,CAH
EVRG.K,EVRG
CNP,CNP
TME,TME
EMN,EMN
CPT,CPT
ZEN,ZEN
WPC,WPC
FTCH.K,FTCH
MAS,MAS
CCK,CCK
IPG,IPG
FDS,FDS
PKG,PKG
ENIA.K,ENIA
GME,GME
L,L
IRM,IRM
RH,RH
SJR,SJR
AEM,AEM
AGL,AGL
VIV,VIV
LDOS.K,LDOS
WRK,WRK
DVA,DVA
CLR,CLR
PHM,PHM
GLOB.K,GLOB
WHR,WHR
NTCO.K,NTCO
FNF,FNF
HWM,HWM
AMH,AMH
ATH,ATH
MHK,MHK
KIM,KIM
FBHS.K,FBHS
LUMN.K,LUMN
FND,FND
KEP,KEP
TECK.K,TECK
FICO.K,FICO
TTM,TTM
GGG,GGG
QGEN.K,QGEN
LFC,LFC
WRB,WRB
WSM,WSM
CPB,CPB
PCOR.K,PCOR
SJM,SJM
UHS,UHS
SNP,SNP
TREX.K,TREX
ALLE.K,ALLE
MPW,MPW
GDDY.K,GDDY
EQH,EQH
PNR,PNR
SC,SC
AAP,AAP
ATO,ATO
LNC,LNC
OSH,OSH
DKS,DKS
ATUS.K,ATUS
NLY,NLY
FMC,FMC
JLL,JLL
SNX,SNX
EDR,EDR
MOS,MOS
LII,LII
MTN,MTN
CABO.K,CABO
