BABA.K,BABA
BCH,BCH
SMG,SMG
TS,TS
BWA,BWA
ARMK.K,ARMK
MHK,MHK
NVTA.K,NVTA
TAP,TAP
AQN,AQN
TECK.K,TECK
AU,AU
LEA,LEA
AMH,AMH
IPG,IPG
PNW,PNW
VST,VST
GFL,GFL
RE,RE
NI,NI
RH,RH
DLB,DLB
WU,WU
AOS,AOS
SJR,SJR
FND,FND
TREX.K,TREX
BSAC.K,BSAC
HUBB.K,HUBB
OHI,OHI
STOR.K,STOR
CX,CX
SCI,SCI
Y,Y
IRM,IRM
BG,BG
PNR,PNR
EBR,EBR
WEX,WEX
ATH,ATH
NCLH.K,NCLH
MOS,MOS
ATR,ATR
RNR,RNR
VER,VER
OC,OC
IVZ,IVZ
NRG,NRG
TPR,TPR
CF,CF
WSM,WSM
PEN,PEN
RGA,RGA
DECK.K,DECK
IAA,IAA
OCFT.K,OCFT
ALV,ALV
GFI,GFI
CSL,CSL
EHC,EHC
GPS,GPS
DAR,DAR
SPCE.K,SPCE
AYX,AYX
NYT,NYT
LAD,LAD
VNO,VNO
ST,ST
TTM,TTM
AIZ,AIZ
LEVI.K,LEVI
ACM,ACM
G,G
RS,RS
RBA,RBA
AEG,AEG
SMAR.K,SMAR
AFG,AFG
JLL,JLL
CHE,CHE
EV,EV
CIEN.K,CIEN
MBT,MBT
H,H
HST,HST
CMA,CMA
UGI,UGI
RHI,RHI
SWI,SWI
VOYA.K,VOYA
ARW,ARW
JNPR.K,JNPR
FHN,FHN
USFD.K,USFD
HEI,HEI
BERY.K,BERY
WSO,WSO
CAE,CAE
KRC,KRC
BHC,BHC
KNX,KNX
SC,SC
SID,SID
FVRR.K,FVRR
COLD.K,COLD
ACI,ACI
RL,RL
GLOB.K,GLOB
SEE,SEE
CVE,CVE
HII,HII
DCI,DCI
AXTA.K,AXTA
NNN,NNN
FRT,FRT
PAA,PAA
AMWL.K,AMWL
PSO,PSO
VEDL.K,VEDL
TMX,TMX
WF,WF
AGCO.K,AGCO
PRGO.K,PRGO
TIMB.K,TIMB
PTR,PTR
ADT,ADT
COG,COG
ITT,ITT
OGE,OGE
HLF,HLF
PVH,PVH
CLR,CLR
PLNT.K,PLNT
PSXP.K,PSXP
KIM,KIM
HRC,HRC
WES,WES
KSS,KSS
VRT,VRT
CUBE.K,CUBE
GRUB.K,GRUB
REXR.K,REXR
ALK,ALK
PFGC.K,PFGC
AIV,AIV
CACI.K,CACI
TOL,TOL
LSPD.K,LSPD
SITE.K,SITE
MNSO.K,MNSO
PB,PB
NLSN.K,NLSN
DXC,DXC
QTWO.K,QTWO
ICL,ICL
POST.K,POST
DVN,DVN
JBL,JBL
SBS,SBS
SON,SON
CLGX.K,CLGX
TX,TX
HOG,HOG
JEF,JEF
BBU,BBU
PHI,PHI
ACC,ACC
JHG,JHG
CPRI.K,CPRI
GMED.K,GMED
AN,AN
PII,PII
TRGP.K,TRGP
MSA,MSA
SKX,SKX
HAE,HAE
LEG,LEG
CHH,CHH
BC,BC
VAC,VAC
WFC_pl,WFC$L
MPLN.K,MPLN
PSTG.K,PSTG
COTY.K,COTY
OSK,OSK
SQM,SQM
HTA,HTA
PE,PE
WAL,WAL
SAIC.K,SAIC
ORI,ORI
DEI,DEI
NVRO.K,NVRO
BWXT.K,BWXT
HUN,HUN
HESM.K,HESM
YETI.K,YETI
TKR,TKR
CFR,CFR
KT,KT
BLD,BLD
AUY,AUY
VNT,VNT
OMF,OMF
PRI,PRI
THO,THO
SSL,SSL
NOV,NOV
WH,WH
LSI,LSI
GIL,GIL
INGR.K,INGR
BHVN.K,BHVN
FR,FR
AER,AER
INSP.K,INSP
FAF,FAF
STWD.K,STWD
WMS,WMS
AZEK.K,AZEK
LPL,LPL
EGP,EGP
BJ,BJ
MRO,MRO
COR,COR
TPX,TPX
ELC,ELC
ENIC.K,ENIC
PSTH.K,PSTH
TPL,TPL
LMND.K,LMND
MAN,MAN
GGB,GGB
TNET.K,TNET
ORCC.K,ORCC
SF,SF
ESNT.K,ESNT
PAC,PAC
NVST.K,NVST
CLF,CLF
KMPR.K,KMPR
MDU,MDU
CUZ,CUZ
DKS,DKS
CW,CW
JWN,JWN
SNV,SNV
HBI,HBI
FOUR.K,FOUR
STZb,STZ.B
TFII.K,TFII
UNM,UNM
EME,EME
CCJ,CCJ
FSR,FSR
NOMD.K,NOMD
NYCB.K,NYCB
FLO,FLO
HLI,HLI
BRX,BRX
RBC,RBC
TV,TV
UGP,UGP
BYD,BYD
AL,AL
IDA,IDA
MSM,MSM
RXN,RXN
BAC_pl,BAC$L
ALSN.K,ALSN
MTZ,MTZ
MDLA.K,MDLA
FLS,FLS
BE,BE
ASAN.K,ASAN
BB,BB
PAG,PAG
ASR,ASR
WPX,WPX
LAZ,LAZ
XRX,XRX
HXL,HXL
SLG,SLG
NEP,NEP
ASH,ASH
AXS,AXS
HUYA.K,HUYA
RLI,RLI
EVR,EVR
VVNT.K,VVNT
HFC,HFC
CFX,CFX
RAMP.K,RAMP
NAV,NAV
STAG.K,STAG
FTI,FTI
ENV,ENV
TKC,TKC
AYI,AYI
MMS,MMS
ASGN.K,ASGN
GPK,GPK
EBS,EBS
SAIL.K,SAIL
AA,AA
SHLX.K,SHLX
KWR,KWR
AMG,AMG
CC,CC
FL,FL
MP,MP
ARD,ARD
NCR,NCR
MSP,MSP
THG,THG
SRC,SRC
MSGS.K,MSGS
VVV,VVV
HHC,HHC
ORA,ORA
CR,CR
JBGS.K,JBGS
OGS,OGS
PFSI.K,PFSI
SNX,SNX
DCP,DCP
NEU,NEU
CZZ,CZZ
PK,PK
MTG,MTG
NEA,NEA
HIW,HIW
CLH,CLH
KBR,KBR
BXMT.K,BXMT
SPR,SPR
HASI.K,HASI
CRI,CRI
HR,HR
EXP,EXP
LPX,LPX
HPP,HPP
ADS,ADS
NVT,NVT
CIB,CIB
JBT,JBT
RYN,RYN
HE,HE
TRNO.K,TRNO
NRZ,NRZ
SWCH.K,SWCH
SSD,SSD
WTS,WTS
PNM,PNM
WYND.K,WYND
CNNE.K,CNNE
QTS,QTS
AWI,AWI
PRG,PRG
NEWR.K,NEWR
SLQT.K,SLQT
XEC,XEC
CWEN.K,CWEN
APAM.K,APAM
CIT,CIT
EQT,EQT
PSB,PSB
GTES.K,GTES
FCN,FCN
UAA,UAA
NOVA.K,NOVA
X,X
OVV,OVV
NFG,NFG
GRA,GRA
SNDR.K,SNDR
PRLB.K,PRLB
POR,POR
WK,WK
RDN,RDN
BKH,BKH
DAVA.K,DAVA
GOOS.K,GOOS
DOC,DOC
SAFE.K,SAFE
SWX,SWX
PRSP.K,PRSP
CLDR.K,CLDR
ESI,ESI
CWK,CWK
WBS,WBS
AGI,AGI
CNS,CNS
CBD,CBD
M,M
PSN,PSN
IFS,IFS
ADC,ADC
STN,STN
MUSA.K,MUSA
AM,AM
VMI,VMI
NVG,NVG
BSMX.K,BSMX
ENS,ENS
UNF,UNF
OLN,OLN
ETRN.K,ETRN
THC,THC
RHP,RHP
WNS,WNS
AVNT.K,AVNT
SHAK.K,SHAK
CPA,CPA
UA,UA
BCO,BCO
WCC,WCC
CBU,CBU
WWE,WWE
MTH,MTH
IIPR.K,IIPR
ADNT.K,ADNT
HRB,HRB
GRP_u,GRP.U
TMHC.K,TMHC
BRFS.K,BRFS
SEM,SEM
SOGO.K,SOGO
OSB,OSB
NSP,NSP
PD,PD
STL,STL
SR,SR
LCII.K,LCII
R,R
MFG,MFG
KBH,KBH
AEO,AEO
TGNA.K,TGNA
KEX,KEX
MDC,MDC
TRTN.K,TRTN
EQC,EQC
NJR,NJR
BOH,BOH
BMEZ.K,BMEZ
AJRD.K,AJRD
CNO,CNO
DAO,DAO
NAD,NAD
CUK,CUK
AB,AB
ARNC.K,ARNC
BVN,BVN
DNP,DNP
PCI,PCI
SXT,SXT
UNVR.K,UNVR
GKOS.K,GKOS
FNB,FNB
AMN,AMN
KMT,KMT
ALE,ALE
FSKR.K,FSKR
BIPC.K,BIPC
GATX.K,GATX
WTM,WTM
AIT,AIT
GDOT.K,GDOT
HYLN.K,HYLN
NHI,NHI
GOLF.K,GOLF
ENR,ENR
ROG,ROG
HI,HI
LXP,LXP
OFC,OFC
VSH,VSH
NGVT.K,NGVT
FHI,FHI
BKU,BKU
WOR,WOR
AQUA.K,AQUA
SPB,SPB
BXS,BXS
OUT,OUT
CNMD.K,CNMD
MIC,MIC
IBP,IBP
APG,APG
HL,HL
APLE.K,APLE
BIOb,BIO.B
CCU,CCU
WRI,WRI
EVTC.K,EVTC
SIX,SIX
DAN,DAN
CIXX.K,CIXX
ATCO.K,ATCO
ALLY_pa.K,ALLY$A
ABG,ABG
ZNH,ZNH
AWR,AWR
TRN,TRN
MC,MC
BOX,BOX
FUL,FUL
DQ,DQ
AZUL.K,AZUL
CIG,CIG
HMY,HMY
JMIA.K,JMIA
CWH,CWH
BNL,BNL
NNI,NNI
PJT,PJT
IGT,IGT
CHX,CHX
REZI.K,REZI
MANU.K,MANU
NUS,NUS
TARO.K,TARO
USM,USM
HP,HP
ADCT.K,ADCT
TCO,TCO
ACA,ACA
FN,FN
BSTZ.K,BSTZ
ABM,ABM
CCIV_u.K,CCIV.U
ESE,ESE
CMD,CMD
AVA,AVA
JKS,JKS
SSTK.K,SSTK
EAF,EAF
SCL,SCL
AEL,AEL
CCIV.K,CCIV
ITGR.K,ITGR
KTB,KTB
EXG,EXG
DHR_pa,DHR$A
WWW,WWW
VNE,VNE
WD,WD
ENBL.K,ENBL
AG,AG
FLR,FLR
CIM,CIM
OIBRc.K,OIBR.C
ASB,ASB
ZYME.K,ZYME
PEB,PEB
JELD.K,JELD
C_pn,C$N
MCY,MCY
CWT,CWT
B,B
SAVE.K,SAVE
PRMW.K,PRMW
HGV,HGV
BMI,BMI
MATX.K,MATX
SPXC.K,SPXC
MXL,MXL
TDC,TDC
AGO,AGO
NEE_pp,NEE$P
YALA.K,YALA
KOF,KOF
CEA,CEA
KAR,KAR
CMC,CMC
UTF,UTF
SUN,SUN
KW,KW
CBT,CBT
MOGa,MOG.A
MED,MED
GNW,GNW
TEX,TEX
THS,THS
BRC,BRC
NSA,NSA
DOOR.K,DOOR
EPR,EPR
SUM,SUM
YELP.K,YELP
FLOW.K,FLOW
SHO,SHO
ONTO.K,ONTO
TCP,TCP
AIN,AIN
EAT,EAT
EGO,EGO
LTHM.K,LTHM
KFY,KFY
GHC,GHC
HTH,HTH
GPI,GPI
SJI,SJI
AVAL.K,AVAL
LENb,LEN.B
FSK,FSK
CLNY.K,CLNY
NUV,NUV
TRQ,TRQ
EGHT.K,EGHT
SEAS.K,SEAS
NZF,NZF
PVG,PVG
DHR_pb,DHR$B
EPRT.K,EPRT
FUN,FUN
RLJ,RLJ
TPH,TPH
ELY,ELY
IBA,IBA
AVNS.K,AVNS
CWENa.K,CWEN.A
ATI,ATI
CMP,CMP
BFT,BFT
MFGP.K,MFGP
BCAT.K,BCAT
MAX,MAX
NAC,NAC
GB,GB
DY,DY
MYOV.K,MYOV
MTX,MTX
ENLC.K,ENLC
BUR,BUR
AX,AX
PHR,PHR
MAIN.K,MAIN
TROX.K,TROX
JPM_pc,JPM$C
PGRE.K,PGRE
AMRC.K,AMRC
FCPT.K,FCPT
CNX,CNX
PDM,PDM
NOAH.K,NOAH
YPF,YPF
CDE,CDE
PING.K,PING
JWa,JW.A
WHD,WHD
TDS,TDS
MTOR.K,MTOR
CTB,CTB
BDN,BDN
OI,OI
CRC,CRC
TAC,TAC
CUB,CUB
YEXT.K,YEXT
PCGU.K,PCGU
FSS,FSS
FTAI.K,FTAI
JOE,JOE
SITC.K,SITC
NEE_pq,NEE$Q
FIT,FIT
GSBD.K,GSBD
WGO,WGO
JPS,JPS
MSGE.K,MSGE
GDV,GDV
OR,OR
ATKR.K,ATKR
RPAI.K,RPAI
WRE,WRE
PRO,PRO
BDC,BDC
SWN,SWN
FBC,FBC
MLI,MLI
INT,INT
SJW,SJW
RF_pa,RF$A
PTY,PTY
MAXR.K,MAXR
JPM_pd,JPM$D
EBRb,EBR.B
FBP,FBP
EPC,EPC
MD,MD
MWA,MWA
FIX,FIX
MAC,MAC
HBM,HBM
FUBO.K,FUBO
PQG,PQG
CADE.K,CADE
ADX,ADX
BFT_u,BFT.U
SAH,SAH
HRI,HRI
MGY,MGY
OMI,OMI
T_pc,T$C
VGR,VGR
WFC_pq,WFC$Q
ETY,ETY
PBH,PBH
EVA,EVA
AAT,AAT
AVTR_pa.K,AVTR$A
CSTM.K,CSTM
SKY,SKY
CPK,CPK
GCP,GCP
MUR,MUR
EURN.K,EURN
PDI,PDI
WFC_pz,WFC$Z
AMK,AMK
TWO,TWO
ELP,ELP
SOLN.K,SOLN
BIG,BIG
PAGP.K,PAGP
BGS,BGS
DEA,DEA
BTT,BTT
SRE_pa,SRE$A
HNP,HNP
RCUS.K,RCUS
IAG,IAG
LZB,LZB
BCC,BCC
PMT,PMT
RRC,RRC
MFA,MFA
NS,NS
PIPR.K,PIPR
KRO,KRO
GAB,GAB
EVT,EVT
CVA,CVA
GTN,GTN
AZRE.K,AZRE
UFS,UFS
TUP,TUP
XHR,XHR
RVLV.K,RVLV
JHI,JHI
NEE_po,NEE$O
C_pk,C$K
ABR,ABR
DRH,DRH
EB,EB
HMN,HMN
ACB,ACB
MKCv,MKC.V
ESRT.K,ESRT
RQI,RQI
APTV_pa.K,APTV$A
TSE,TSE
DSL,DSL
KN,KN
CXP,CXP
HKIB.K,HKIB
CNK,CNK
HNI,HNI
AVYA.K,AVYA
USNA.K,USNA
RVT,RVT
ALG,ALG
ITCB.K,ITCB
FBK,FBK
WDR,WDR
NTB,NTB
BDXB.K,BDXB
PNC_pp,PNC$P
ARI,ARI
BDJ,BDJ
HTGC.K,HTGC
WBT,WBT
KAI,KAI
TY,TY
GNL,GNL
CALX.K,CALX
COF_pi,COF$I
KAMN.K,KAMN
ARGO.K,ARGO
CVI,CVI
UE,UE
BSIG.K,BSIG
SCS,SCS
SIG,SIG
HEP,HEP
ATGE.K,ATGE
BBN,BBN
HSBC_pa.K,HSBC$A
BSM,BSM
HSC,HSC
LTC,LTC
VERT_u.K,VERT.U
CIGc,CIG.C
IPOF.K,IPOF
CCS,CCS
NPO,NPO
MS_pf,MS$F
FEAC.K,FEAC
MNR,MNR
BAC_pb,BAC$B
RLGY.K,RLGY
GOL,GOL
BAK,BAK
BALY.K,BALY
SAND.K,SAND
JPM_pg,JPM$G
NWN,NWN
BKE,BKE
ACH,ACH
BV,BV
MMI,MMI
BAC_pm,BAC$M
USA,USA
MSC,MSC
ZUO,ZUO
TSLX.K,TSLX
SBE,SBE
HYT,HYT
MEI,MEI
BAC_pn,BAC$N
EPAC.K,EPAC
USPH.K,USPH
DCUE.K,DCUE
KEN,KEN
FPF,FPF
ALX,ALX
CRS,CRS
ANF,ANF
BTZ,BTZ
FTV_pa,FTV$A
WPF,WPF
BRMK.K,BRMK
ETV,ETV
PFS,PFS
CEQP.K,CEQP
CBZ,CBZ
ERJ,ERJ
FEAC_u.K,FEAC.U
AROC.K,AROC
GS_pd,GS$D
MTDR.K,MTDR
KKR_pc,KKR$C
GHG,GHG
ETG,ETG
SBH,SBH
BXMX.K,BXMX
GEF,GEF
RIG,RIG
FRO,FRO
EVH,EVH
T_pa,T$A
CODI.K,CODI
MHO,MHO
LNN,LNN
FFG,FFG
DKL,DKL
WMK,WMK
WSOb,WSO.B
TNC,TNC
SBE_u,SBE.U
NFH,NFH
IRT,IRT
KRG,KRG
COF_pj,COF$J
DDD,DDD
SA,SA
AMRX.K,AMRX
BOOT.K,BOOT
AKR,AKR
DEN,DEN
ALL_ph,ALL$H
FSM,FSM
IPOF_u.K,IPOF.U
CLI,CLI
NFJ,NFJ
LGFb,LGF.B
LINX.K,LINX
MTRN.K,MTRN
STC,STC
GTY,GTY
GES,GES
GVA,GVA
PAR,PAR
AZZ,AZZ
USAC.K,USAC
FOE,FOE
BST,BST
FDP,FDP
GMS,GMS
AIR,AIR
LBRT.K,LBRT
IH,IH
SYX,SYX
JPM_ph,JPM$H
WFC_pa,WFC$A
UVV,UVV
TR,TR
ALEX.K,ALEX
MODN.K,MODN
USB_pm,USB$M
GEO,GEO
WFC_px,WFC$X
IPOB_u.K,IPOB.U
NEXA.K,NEXA
MS_pk,MS$K
BPMP.K,BPMP
DLX,DLX
DRQ,DRQ
UTZ,UTZ
LADR.K,LADR
NRK,NRK
CLB,CLB
MS_pi,MS$I
PLT,PLT
USB_pa,USB$A
BAC_po,BAC$O
GBX,GBX
CPG,CPG
WPF_u,WPF.U
ELF,ELF
CNR,CNR
VSTO.K,VSTO
VCRA.K,VCRA
PGTI.K,PGTI
DUK_pa,DUK$A
PRPB_u.K,PRPB.U
DK,DK
BAC_pc,BAC$C
NMZ,NMZ
TEO,TEO
AKOb,AKO.B
CANG.K,CANG
DGNR.K,DGNR
DDS,DDS
DTP,DTP
SMP,SMP
GFF,GFF
C_pj,C$J
ARCO.K,ARCO
DIN,DIN
SWM,SWM
PRPB.K,PRPB
JWS,JWS
GS_pj,GS$J
AR,AR
BIF,BIF
VLRS.K,VLRS
MS_pa,MS$A
CHCT.K,CHCT
NXRT.K,NXRT
CRK,CRK
GEFb,GEF.B
STAR.K,STAR
MET_pf,MET$F
EVRI.K,EVRI
TGP,TGP
BSX_pa,BSX$A
IPOE.K,IPOE
HOME.K,HOME
GME,GME
RGR,RGR
CLS,CLS
C_ps,C$S
OXM,OXM
RNP,RNP
BMA,BMA
CTS,CTS
CRHC.K,CRHC
APSG.K,APSG
COF_pg,COF$G
BEST.K,BEST
CYH,CYH
PBI,PBI
KREF.K,KREF
NBHC.K,NBHC
EOS,EOS
ETW,ETW
FFC,FFC
UNFI.K,UNFI
MS_pe,MS$E
WFC_pw,WFC$W
GWB,GWB
LAC,LAC
UIS,UIS
WFC_pv,WFC$V
FCF,FCF
TFC_pr,TFC$R
AWF,AWF
OEC,OEC
RWT,RWT
SKT,SKT
SXI,SXI
GSAH.K,GSAH
CLNC.K,CLNC
ATH_pa,ATH$A
AKOa,AKO.A
DGNR_u.K,DGNR.U
FOR,FOR
INN,INN
JPM_pj,JPM$J
IPOC_u.K,IPOC.U
USB_ph,USB$H
MYI,MYI
HQH,HQH
WFC_pr,WFC$R
JPC,JPC
WNC,WNC
RESI.K,RESI
RTP,RTP
GFLU.K,GFLU
HCC,HCC
TGH,TGH
HY,HY
WLL,WLL
SPH,SPH
BHE,BHE
JWS_u,JWS.U
BAC_pk,BAC$K
PBF,PBF
PLOW.K,PLOW
