TSM,TSM
JPM,JPM
V,V
BABA.K,BABA
JNJ,JNJ
WMT,WMT
UNH,UNH
BRKb,BRK.B
PG,PG
HD,HD
BAC,BAC
MA,MA
DIS,DIS
BRKa,BRK.A
PFE,PFE
NKE,NKE
CRM,CRM
ORCL.K,ORCL
LLY,LLY
TM,TM
KO,KO
DHR,DHR
XOM,XOM
VZ,VZ
ABT,ABT
ACN,ACN
TMO,TMO
NVS,NVS
ABBV.K,ABBV
T,T
MRK,MRK
SHOP.K,SHOP
MS,MS
CVX,CVX
WFC,WFC
SE,SE
MDT,MDT
MCD,MCD
NVO,NVO
SAP,SAP
UPS,UPS
NEE,NEE
PM,PM
LIN,LIN
BX,BX
RY,RY
BMY,BMY
C,C
HDB,HDB
BLK,BLK
LOW,LOW
UL,UL
UNP,UNP
GS,GS
SCHW.K,SCHW
AMT,AMT
NOW,NOW
SONY.K,SONY
BA,BA
AXP,AXP
RTX,RTX
IBM,IBM
EL,EL
SQ,SQ
TGT,TGT
TD,TD
DE,DE
TTE,TTE
SNAP.K,SNAP
GE,GE
CAT,CAT
CVS,CVS
DEO,DEO
MMM,MMM
HSBC.K,HSBC
SPGI.K,SPGI
SYK,SYK
GSK,GSK
PLD,PLD
INFY.K,INFY
BUD,BUD
ZTS,ZTS
LMT,LMT
VALE.K,VALE
MO,MO
RIO,RIO
ANTM.K,ANTM
SNOW.K,SNOW
BHP,BHP
BAM,BAM
UN,UN
CNI,CNI
BTI,BTI
TJX,TJX
CCI,CCI
USB,USB
BP,BP
RDSa,RDS.A
DUK,DUK
PNC,PNC
SHW,SHW
HCA,HCA
MMC,MMC
ENB,ENB
CB,CB
FIS,FIS
UBER.K,UBER
BNS,BNS
COP,COP
TFC,TFC
ABB,ABB
EW,EW
CI,CI
DELL.K,DELL
RDSb,RDS.B
BDX,BDX
ITW,ITW
EQNR.K,EQNR
MCO,MCO
COF,COF
FDX,FDX
WBK,WBK
GM,GM
SO,SO
MUFG.K,MUFG
IBN,IBN
ICE,ICE
ETN,ETN
CL,CL
NIO,NIO
BMO,BMO
WM,WM
AON,AON
ECL,ECL
DASH.K,DASH
BSX,BSX
SAN,SAN
D,D
TWLO.K,TWLO
STLA.K,STLA
EMR,EMR
NSC,NSC
UBS,UBS
BBL,BBL
VMW,VMW
APD,APD
RELX.K,RELX
TRI,TRI
NOC,NOC
PSA,PSA
PUK,PUK
GD,GD
PGR,PGR
KKR,KKR
CVNA.K,CVNA
ING,ING
A,A
MSCI.K,MSCI
JCI,JCI
HUM,HUM
CMG,CMG
FCX,FCX
TAK,TAK
MET,MET
HMC,HMC
DG,DG
WIT,WIT
CPNG.K,CPNG
PLTR.K,PLTR
CM,CM
TWTR.K,TWTR
ROP,ROP
F,F
IQV,IQV
CARR.K,CARR
EPD,EPD
ABEV.K,ABEV
TEL,TEL
CP,CP
RBLX.K,RBLX
INFO.K,INFO
SPOT.K,SPOT
VEEV.K,VEEV
SCCO.K,SCCO
TT,TT
SMFG.K,SMFG
BCE,BCE
DLR,DLR
NGG,NGG
KMB,KMB
AIG,AIG
TRP,TRP
LHX,LHX
NEM,NEM
BK,BK
DOW,DOW
GPN,GPN
APH,APH
E,E
PANW.K,PANW
SPG,SPG
BBVA.K,BBVA
BCS,BCS
PHG,PHG
SRE,SRE
RMD,RMD
RACE.K,RACE
DIDI.K,DIDI
AMX,AMX
ALC,ALC
LYG,LYG
MSI,MSI
CNQ,CNQ
CRH,CRH
APTV.K,APTV
STM,STM
PRU,PRU
BAX,BAX
NET,NET
KMI,KMI
RSG,RSG
SYY,SYY
SLB,SLB
EOG,EOG
TRV,TRV
BSMX.K,BSMX
ALL,ALL
PBR,PBR
OTIS.K,OTIS
YUM,YUM
DD,DD
PH,PH
ROK,ROK
MFC,MFC
IFF,IFF
CNC,CNC
PPG,PPG
U,U
AFL,AFL
DFS,DFS
WELL.K,WELL
MPC,MPC
HSY,HSY
PINS.K,PINS
PXD,PXD
MT,MT
MTD,MTD
FRC,FRC
MFG,MFG
EPAM.K,EPAM
STZ,STZ
HPQ,HPQ
KR,KR
GOLD.K,GOLD
NTR,NTR
GIS,GIS
XPEV.K,XPEV
HLT,HLT
DHI,DHI
RKT,RKT
NOK,NOK
WCN,WCN
CMI,CMI
WST,WST
AWK,AWK
NWG,NWG
NUE,NUE
GLW,GLW
EFX,EFX
ADM,ADM
LVS,LVS
TDG,TDG
KEYS.K,KEYS
CHWY.K,CHWY
CTVA.K,CTVA
CBRE.K,CBRE
FERG.K,FERG
AZO,AZO
PEG,PEG
LYB,LYB
AVB,AVB
EQR,EQR
HUBS.K,HUBS
MCK,MCK
CSAN.K,CSAN
BLL,BLL
STT,STT
ES,ES
ARE,ARE
AME,AME
SWK,SWK
PATH.K,PATH
CHT,CHT
AMP,AMP
ZBH,ZBH
PSX,PSX
WEC,WEC
WMB,WMB
ORAN.K,ORAN
SLF,SLF
AJG,AJG
PAYC.K,PAYC
QSR,QSR
MPLX.K,MPLX
TU,TU
VFC,VFC
LH,LH
LEN,LEN
LUV,LUV
UMC,UMC
EC,EC
PBRa,PBR.A
TSN,TSN
BBY,BBY
GNRC.K,GNRC
ALB,ALB
W,W
O,O
SU,SU
ANET.K,ANET
FNV,FNV
ITUB.K,ITUB
TEF,TEF
SYF,SYF
CCEP.K,CCEP
WY,WY
ED,ED
BILL.K,BILL
KSU,KSU
FTV,FTV
VLO,VLO
APO,APO
YUMC.K,YUMC
ET,ET
DAL,DAL
IT,IT
ABC,ABC
WAT,WAT
DB,DB
EXR,EXR
URI,URI
CS,CS
DOV,DOV
CAJ,CAJ
ZTO,ZTO
XYL,XYL
OXY,OXY
INVH.K,INVH
BEKE.K,BEKE
BKR,BKR
VMC,VMC
SUI,SUI
MGA,MGA
CTLT.K,CTLT
CCL,CCL
TRU,TRU
BIP,BIP
HIG,HIG
AVTR.K,AVTR
OKE,OKE
MLM,MLM
DTE,DTE
HRL,HRL
IP,IP
PPL,PPL
RNG,RNG
TLK,TLK
IX,IX
TDOC.K,TDOC
AEE,AEE
FMS,FMS
ETR,ETR
AMC,AMC
MAA,MAA
CNHI.K,CNHI
GWW,GWW
CRL,CRL
IR,IR
EIX,EIX
ARES.K,ARES
PKX,PKX
LU,LU
COO,COO
HES,HES
BFb,BF.B
MKC,MKC
ESS,ESS
FTS,FTS
STE,STE
FE,FE
FLT,FLT
K,K
VTR,VTR
TDY,TDY
AGR,AGR
PKI,PKI
RCL,RCL
BBD,BBD
MGP,MGP
CLX,CLX
CHD,CHD
KMX,KMX
UI,UI
MGM,MGM
BIO,BIO
GIB,GIB
DRE,DRE
WPM,WPM
BURL.K,BURL
HPE,HPE
RCI,RCI
TYL,TYL
BR,BR
DVN,DVN
YMM,YMM
PEAK.K,PEAK
DT,DT
DRI,DRI
AMCR.K,AMCR
ROL,ROL
PAGS.K,PAGS
ASX,ASX
KEY,KEY
RJF,RJF
RF,RF
DPZ,DPZ
CMS,CMS
LYV,LYV
DGX,DGX
TFX,TFX
SKM,SKM
AVY,AVY
ALLY.K,ALLY
FMX,FMX
CFG,CFG
PCG,PCG
NVR,NVR
BBDO.K,BBDO
DOCS.K,DOCS
HAL,HAL
BXP,BXP
MTB,MTB
KB,KB
CVE,CVE
SHG,SHG
J,J
OWL,OWL
JHX,JHX
GPC,GPC
CE,CE
MKL,MKL
BBWI.K,BBWI
PBA,PBA
WAB,WAB
CDAY.K,CDAY
SNN,SNN
IEX,IEX
VICI.K,VICI
S,S
CLVT.K,CLVT
LSPD.K,LSPD
BRO,BRO
UDR,UDR
WPP,WPP
TXT,TXT
AES,AES
BEPC.K,BEPC
BEN,BEN
AVLR.K,AVLR
ELS,ELS
CAG,CAG
ELAN.K,ELAN
OMC,OMC
MOH,MOH
PWR,PWR
EVRG.K,EVRG
SUZ,SUZ
CAH,CAH
VEDL.K,VEDL
ACI,ACI
CPT,CPT
EMN,EMN
FTCH.K,FTCH
GME,GME
CNP,CNP
MAS,MAS
ESTC.K,ESTC
WPC,WPC
NMR,NMR
TME,TME
ZEN,ZEN
IPG,IPG
CCK,CCK
FDS,FDS
AGL,AGL
ASAN.K,ASAN
PKG,PKG
IRM,IRM
ENIA.K,ENIA
L,L
CLR,CLR
WHR,WHR
SJR,SJR
RH,RH
PHM,PHM
AEM,AEM
LDOS.K,LDOS
WRK,WRK
DVA,DVA
VIV,VIV
FNF,FNF
AMH,AMH
MHK,MHK
HWM,HWM
WSM,WSM
FBHS.K,FBHS
LUMN.K,LUMN
KIM,KIM
GLOB.K,GLOB
GGG,GGG
FICO.K,FICO
NTCO.K,NTCO
WRB,WRB
KEP,KEP
ALLE.K,ALLE
TTM,TTM
SJM,SJM
FND,FND
TREX.K,TREX
ATH,ATH
QGEN.K,QGEN
UHS,UHS
PNR,PNR
CPB,CPB
EQH,EQH
PCOR.K,PCOR
ATUS.K,ATUS
LFC,LFC
ATO,ATO
CABO.K,CABO
MPW,MPW
LNC,LNC
GDDY.K,GDDY
AAP,AAP
SC,SC
DKS,DKS
NLY,NLY
TECK.K,TECK
LII,LII
SNP,SNP
FMC,FMC
WTRG.K,WTRG
SNX,SNX
JLL,JLL
MOS,MOS
SNA,SNA
CHGG.K,CHGG
CX,CX
EDR,EDR
CLF,CLF
DAR,DAR
CNA,CNA
TS,TS
BKI,BKI
MTN,MTN
OSH,OSH
UWMC.K,UWMC
IHG,IHG
AFG,AFG
AOS,AOS
IVZ,IVZ
RHI,RHI
VER,VER
GFL,GFL
TTC,TTC
BEP,BEP
BLDR.K,BLDR
BAH,BAH
TPR,TPR
BFa,BF.A
DECK.K,DECK
WLK,WLK
NRG,NRG
MMP,MMP
RDY,RDY
HUBB.K,HUBB
CUBE.K,CUBE
BG,BG
CSL,CSL
KL,KL
SCI,SCI
RPM,RPM
LEVI.K,LEVI
TFII.K,TFII
TX,TX
VIPS.K,VIPS
BHC,BHC
