TSM,TSM
UNH,UNH
JNJ,JNJ
V,V
BRKb,BRK.B
JPM,JPM
WMT,WMT
PG,PG
XOM,XOM
BAC,BAC
HD,HD
MA,MA
CVX,CVX
BRKa,BRK.A
BABA.K,BABA
KO,KO
PFE,PFE
ABBV.K,ABBV
DIS,DIS
LLY,LLY
TM,TM
VZ,VZ
TMO,TMO
ORCL.K,ORCL
ABT,ABT
NKE,NKE
ACN,ACN
CRM,CRM
DHR,DHR
WFC,WFC
RDSa,RDS.A
SHEL.K,SHEL
MRK,MRK
NVS,NVS
UPS,UPS
BHP,BHP
NVO,NVO
MCD,MCD
T,T
UNP,UNP
PM,PM
MS,MS
RY,RY
NEE,NEE
SCHW.K,SCHW
BX,BX
LOW,LOW
BMY,BMY
RTX,RTX
LIN,LIN
SPGI.K,SPGI
MDT,MDT
TD,TD
CVS,CVS
AXP,AXP
HSBC.K,HSBC
TTE,TTE
SAP,SAP
COP,COP
SONY.K,SONY
UL,UL
LMT,LMT
DE,DE
C,C
IBM,IBM
ANTM.K,ANTM
GS,GS
NOW,NOW
BLK,BLK
DEO,DEO
PLD,PLD
BA,BA
HDB,HDB
TGT,TGT
AMT,AMT
EQNR.K,EQNR
GSK,GSK
RIO,RIO
EL,EL
CAT,CAT
GE,GE
SYK,SYK
BUD,BUD
BTI,BTI
VALE.K,VALE
MO,MO
INFY.K,INFY
BP,BP
ZTS,ZTS
RDSb,RDS.B
ENB,ENB
BNS,BNS
UN,UN
CB,CB
CNI,CNI
MMM,MMM
BAM,BAM
USB,USB
PNC,PNC
SHOP.K,SHOP
TFC,TFC
HCA,HCA
DUK,DUK
TJX,TJX
MMC,MMC
BDX,BDX
MUFG.K,MUFG
CI,CI
CCI,CCI
BMO,BMO
ICE,ICE
FCX,FCX
F,F
SO,SO
NOC,NOC
EW,EW
BBL,BBL
CP,CP
EOG,EOG
SNOW.K,SNOW
ITW,ITW
CNQ,CNQ
SHW,SHW
SQ,SQ
GD,GD
PSA,PSA
D,D
GM,GM
NSC,NSC
CL,CL
ABB,ABB
WM,WM
IBN,IBN
UBS,UBS
AON,AON
BSX,BSX
UBER.K,UBER
ETN,ETN
PGR,PGR
SE,SE
MCO,MCO
RELX.K,RELX
FDX,FDX
SCCO.K,SCCO
SNAP.K,SNAP
PXD,PXD
COF,COF
CM,CM
FIS,FIS
NEM,NEM
EMR,EMR
HUM,HUM
PBR,PBR
E,E
MET,MET
EPD,EPD
SLB,SLB
NGG,NGG
SAN,SAN
TRP,TRP
WBK,WBK
STLA.K,STLA
APD,APD
TRI,TRI
VMW,VMW
KKR,KKR
BCE,BCE
PANW.K,PANW
NTR,NTR
CNC,CNC
LHX,LHX
HMC,HMC
AIG,AIG
ECL,ECL
DG,DG
ROP,ROP
SRE,SRE
SMFG.K,SMFG
TAK,TAK
ADM,ADM
SPG,SPG
APH,APH
JCI,JCI
CPNG.K,CPNG
OXY,OXY
TEL,TEL
IQV,IQV
SU,SU
ABEV.K,ABEV
SYY,SYY
DOW,DOW
MPC,MPC
KMB,KMB
BAX,BAX
HSY,HSY
LYG,LYG
BK,BK
MCK,MCK
GOLD.K,GOLD
TRV,TRV
KMI,KMI
MSCI.K,MSCI
A,A
PRU,PRU
GIS,GIS
ING,ING
PUK,PUK
CMG,CMG
KR,KR
AMX,AMX
DELL.K,DELL
RSG,RSG
WIT,WIT
WMB,WMB
AFL,AFL
HLT,HLT
RACE.K,RACE
DD,DD
O,O
CARR.K,CARR
DVN,DVN
DLR,DLR
MFC,MFC
AZO,AZO
APO,APO
ALC,ALC
HPQ,HPQ
BCS,BCS
PBRa,PBR.A
WELL.K,WELL
PH,PH
BBVA.K,BBVA
CTVA.K,CTVA
MSI,MSI
BSMX.K,BSMX
ANET.K,ANET
NUE,NUE
GPN,GPN
STM,STM
RMD,RMD
PSX,PSX
TDG,TDG
TT,TT
STZ,STZ
DASH.K,DASH
EC,EC
ALL,ALL
YUM,YUM
TSN,TSN
VLO,VLO
NI_pb,NI$B
NU,NU
CHT,CHT
AVB,AVB
NET,NET
WCN,WCN
OTIS.K,OTIS
GLW,GLW
MFG,MFG
CRH,CRH
PEG,PEG
FERG.K,FERG
MPLX.K,MPLX
TU,TU
AJG,AJG
ARE,ARE
DFS,DFS
EQR,EQR
NWG,NWG
LYB,LYB
LVS,LVS
IFF,IFF
AMP,AMP
MTD,MTD
ET,ET
CBRE.K,CBRE
NIO,NIO
APTV.K,APTV
ORAN.K,ORAN
ROK,ROK
HES,HES
ED,ED
CVE,CVE
STT,STT
DHI,DHI
SLF,SLF
FRC,FRC
ABC,ABC
AME,AME
PPG,PPG
OKE,OKE
HAL,HAL
CMI,CMI
VEEV.K,VEEV
TLK,TLK
FNV,FNV
MT,MT
WY,WY
WEC,WEC
WST,WST
BLL,BLL
ES,ES
TWLO.K,TWLO
KEYS.K,KEYS
AWK,AWK
NOK,NOK
HRL,HRL
U,U
RKT,RKT
EFX,EFX
PHG,PHG
SWK,SWK
SPOT.K,SPOT
TWTR.K,TWTR
XPEV.K,XPEV
RBLX.K,RBLX
BBY,BBY
EXR,EXR
LYV,LYV
TEF,TEF
ZBH,ZBH
LH,LH
BIP,BIP
MKC,MKC
EIX,EIX
LUV,LUV
GWW,GWW
STE,STE
DTE,DTE
MAA,MAA
FE,FE
CHD,CHD
CAJ,CAJ
URI,URI
AEM,AEM
ITUB.K,ITUB
UMC,UMC
HUBS.K,HUBS
IX,IX
VMC,VMC
INVH.K,INVH
BSBR.K,BSBR
MLM,MLM
DAL,DAL
MTB,MTB
PCG,PCG
LEN,LEN
DB,DB
PLTR.K,PLTR
HIG,HIG
IT,IT
ZTO,ZTO
ARES.K,ARES
BILL.K,BILL
DOV,DOV
PKI,PKI
FTV,FTV
VTR,VTR
AEE,AEE
KEY,KEY
ETR,ETR
YUMC.K,YUMC
K,K
FTS,FTS
RF,RF
VFC,VFC
ALB,ALB
HPE,HPE
GRMN.K,GRMN
RJF,RJF
ESS,ESS
BFb,BF.B
VICI.K,VICI
CVNA.K,CVNA
CFG,CFG
SUI,SUI
CLR,CLR
TECK.K,TECK
AVTR.K,AVTR
RCI,RCI
TDY,TDY
DRE,DRE
BEKE.K,BEKE
COO,COO
WPM,WPM
MOS,MOS
GNRC.K,GNRC
CTRA.K,CTRA
CS,CS
SYF,SYF
IR,IR
MGA,MGA
PBA,PBA
KB,KB
CNHI.K,CNHI
BBD,BBD
PAYC.K,PAYC
WAT,WAT
DIDI.K,DIDI
BRO,BRO
BXP,BXP
PPL,PPL
MGM,MGM
CMS,CMS
TTM,TTM
CHWY.K,CHWY
MOH,MOH
RCL,RCL
CTLT.K,CTLT
FLT,FLT
PKX,PKX
OWL,OWL
TRU,TRU
GIB,GIB
CF,CF
FMS,FMS
CCL,CCL
UDR,UDR
CLX,CLX
CNP,CNP
GPC,GPC
AGR,AGR
OMC,OMC
TYL,TYL
CPT,CPT
PEAK.K,PEAK
ACI,ACI
WAB,WAB
AMCR.K,AMCR
MKL,MKL
QSR,QSR
BR,BR
DRI,DRI
KMX,KMX
SHG,SHG
FMX,FMX
MRO,MRO
NVR,NVR
CAG,CAG
J,J
ROL,ROL
PINS.K,PINS
BBDO.K,BBDO
VIV,VIV
DGX,DGX
TFX,TFX
PATH.K,PATH
PWR,PWR
XYL,XYL
WRB,WRB
IP,IP
UI,UI
ASX,ASX
TXT,TXT
CE,CE
TRGP.K,TRGP
FDS,FDS
ALLY.K,ALLY
TS,TS
SSL,SSL
BG,BG
ATO,ATO
AA,AA
L,L
CCK,CCK
FMC,FMC
WPC,WPC
EMN,EMN
BIO,BIO
IRM,IRM
SNN,SNN
CAH,CAH
ZEN,ZEN
IEX,IEX
LDOS.K,LDOS
KIM,KIM
BAP,BAP
BEN,BEN
WPP,WPP
HWM,HWM
DPZ,DPZ
SJM,SJM
WLK,WLK
SUZ,SUZ
ELS,ELS
CRL,CRL
AES,AES
SJR,SJR
JHX,JHX
ICL,ICL
EVRG.K,EVRG
AVY,AVY
IPG,IPG
GDDY.K,GDDY
PKG,PKG
SBSW.K,SBSW
CPB,CPB
BEPC.K,BEPC
LU,LU
BURL.K,BURL
FNF,FNF
AMH,AMH
BBWI.K,BBWI
ELAN.K,ELAN
NMR,NMR
MAS,MAS
CLF,CLF
BLDR.K,BLDR
EDR,EDR
RHI,RHI
W,W
GFI,GFI
KEP,KEP
FHN,FHN
SC,SC
AAP,AAP
FICO.K,FICO
AER,AER
DAR,DAR
ENIA.K,ENIA
SNP,SNP
CNA,CNA
CSL,CSL
MPW,MPW
DT,DT
WHR,WHR
WOLF.K,WOLF
EQH,EQH
PHM,PHM
CMA,CMA
GGG,GGG
LFC,LFC
EPAM.K,EPAM
NI,NI
IHG,IHG
OVV,OVV
JLL,JLL
WTRG.K,WTRG
VER,VER
AFG,AFG
RS,RS
FBHS.K,FBHS
WRK,WRK
REXR.K,REXR
RE,RE
PTR,PTR
RNG,RNG
CUBE.K,CUBE
SNA,SNA
UHS,UHS
BCH,BCH
LNC,LNC
QGEN.K,QGEN
TDOC.K,TDOC
JNPR.K,JNPR
WSM,WSM
BAH,BAH
LUMN.K,LUMN
S,S
RRX,RRX
DOCS.K,DOCS
BFa,BF.A
LSI,LSI
DVA,DVA
AOS,AOS
RPM,RPM
CDAY.K,CDAY
CIEN.K,CIEN
WES,WES
SQM,SQM
RYAN.K,RYAN
TPR,TPR
WBS,WBS
MMP,MMP
ALLE.K,ALLE
WFG,WFG
GLOB.K,GLOB
NLY,NLY
MTN,MTN
H,H
TAP,TAP
SNX,SNX
ACM,ACM
FND,FND
SCI,SCI
LAD,LAD
BEP,BEP
HEIa,HEI.A
LII,LII
SEE,SEE
TOST.K,TOST
AU,AU
GL,GL
OGN,OGN
WAL,WAL
VST,VST
HESM.K,HESM
HUBB.K,HUBB
AEG,AEG
AQN,AQN
THC,THC
AGCO.K,AGCO
CCJ,CCJ
TTC,TTC
TFII.K,TFII
DKS,DKS
PNR,PNR
BSAC.K,BSAC
SKM,SKM
BWA,BWA
CLVT.K,CLVT
CPRI.K,CPRI
TPL,TPL
PSXP.K,PSXP
FRT,FRT
AIZ,AIZ
GFL,GFL
