BABA.K,BABA
FND,FND
ATH,ATH
CPT,CPT
ATHM.K,ATHM
BCH,BCH
RDY,RDY
AMH,AMH
BKI,BKI
BAH,BAH
LEA,LEA
DAR,DAR
UWMC.K,UWMC
AGCO.K,AGCO
AOS,AOS
LW,LW
GME,GME
WTRG.K,WTRG
TEVA.K,TEVA
CF,CF
PNR,PNR
RS,RS
BSAC.K,BSAC
BAP,BAP
QGEN.K,QGEN
GL,GL
WAL,WAL
AFG,AFG
OC,OC
CMA,CMA
HUBB.K,HUBB
BILL.K,BILL
CLR,CLR
SSL,SSL
VER,VER
AVLR.K,AVLR
MMP,MMP
SC,SC
GFL,GFL
KL,KL
FHN,FHN
WU,WU
WFG,WFG
CABO.K,CABO
NCLH.K,NCLH
ATR,ATR
CLF,CLF
ACM,ACM
HEIa,HEI.A
LAD,LAD
RHI,RHI
NI,NI
TUYA.K,TUYA
BEP,BEP
CSL,CSL
PEN,PEN
BHC,BHC
JLL,JLL
DLB,DLB
AIZ,AIZ
Y,Y
RL,RL
DNB,DNB
WSO,WSO
PNW,PNW
ARMK.K,ARMK
AQN,AQN
DECK.K,DECK
AEG,AEG
KGC,KGC
ESTC.K,ESTC
COLD.K,COLD
NLSN.K,NLSN
KSS,KSS
UGI,UGI
SCI,SCI
AU,AU
PSFE.K,PSFE
STOR.K,STOR
RGA,RGA
ST,ST
BERY.K,BERY
EBR,EBR
KIM,KIM
OSK,OSK
MRO,MRO
ACI,ACI
ALV,ALV
BC,BC
ICL,ICL
WEX,WEX
USFD.K,USFD
VNO,VNO
FRT,FRT
JNPR.K,JNPR
G,G
GFI,GFI
PII,PII
HII,HII
CAE,CAE
PSO,PSO
CPRI.K,CPRI
SEE,SEE
WES,WES
DXC,DXC
AN,AN
SITE.K,SITE
OHI,OHI
NRG,NRG
EHC,EHC
TRGP.K,TRGP
CUBE.K,CUBE
VOYA.K,VOYA
ITT,ITT
ARW,ARW
GLOB.K,GLOB
BFAM.K,BFAM
NNN,NNN
ALK,ALK
JEF,JEF
PVH,PVH
GWRE.K,GWRE
PTR,PTR
CIEN.K,CIEN
TFII.K,TFII
MTZ,MTZ
RNR,RNR
TIXT.K,TIXT
THO,THO
DCI,DCI
TOL,TOL
KNX,KNX
LSPD.K,LSPD
VRT,VRT
OMF,OMF
IAA,IAA
H,H
PSXP.K,PSXP
MNSO.K,MNSO
ORI,ORI
CFR,CFR
PLAN.K,PLAN
JBL,JBL
DKS,DKS
ADT,ADT
AXTA.K,AXTA
KRC,KRC
SKX,SKX
AER,AER
GGB,GGB
VST,VST
WMS,WMS
CHE,CHE
YETI.K,YETI
COTY.K,COTY
HBI,HBI
TPX,TPX
LEG,LEG
AZEK.K,AZEK
HOG,HOG
SF,SF
TX,TX
MBT,MBT
HEI,HEI
POST.K,POST
PAG,PAG
AA,AA
NYT,NYT
HST,HST
BYD,BYD
BLD,BLD
OLN,OLN
REXR.K,REXR
GMED.K,GMED
SNV,SNV
AMG,AMG
LSI,LSI
RBA,RBA
FAF,FAF
WF,WF
CCJ,CCJ
PFGC.K,PFGC
NVST.K,NVST
HRC,HRC
STWD.K,STWD
XEC,XEC
LPX,LPX
VAC,VAC
TV,TV
GIL,GIL
ELP,ELP
PB,PB
X,X
THC,THC
PLNT.K,PLNT
BBU,BBU
SON,SON
HUN,HUN
TKR,TKR
SMAR.K,SMAR
MDU,MDU
COG,COG
GOTU.K,GOTU
OGE,OGE
FOUR.K,FOUR
AYI,AYI
WH,WH
OVV,OVV
EME,EME
MAN,MAN
EVR,EVR
CHPT.K,CHPT
YSG,YSG
BRX,BRX
AIRC.K,AIRC
NOV,NOV
HESM.K,HESM
FL,FL
FVRR.K,FVRR
ARD,ARD
BJ,BJ
SQM,SQM
PRI,PRI
COMP.K,COMP
JHG,JHG
TMX,TMX
MSA,MSA
FR,FR
KT,KT
INGR.K,INGR
SNX,SNX
RXN,RXN
ACC,ACC
BWXT.K,BWXT
NCR,NCR
NVTA.K,NVTA
EGP,EGP
HTA,HTA
CACI.K,CACI
CHH,CHH
UNM,UNM
RBC,RBC
SKLZ.K,SKLZ
EXP,EXP
JWN,JWN
AEO,AEO
HHC,HHC
ADS,ADS
GRUB.K,GRUB
CLGX.K,CLGX
SHLX.K,SHLX
HLF,HLF
WFC_pl,WFC$L
CFX,CFX
VVV,VVV
CR,CR
PHI,PHI
HFC,HFC
CC,CC
KBR,KBR
STAG.K,STAG
ELY,ELY
PRGO.K,PRGO
MMS,MMS
AI,AI
GTLS.K,GTLS
TIMB.K,TIMB
DEI,DEI
VNT,VNT
ESNT.K,ESNT
AL,AL
ESI,ESI
ASGN.K,ASGN
STZb,STZ.B
ORCC.K,ORCC
GPK,GPK
FLS,FLS
UAA,UAA
HAYW.K,HAYW
NYCB.K,NYCB
VMI,VMI
NVRO.K,NVRO
TNL,TNL
OCFT.K,OCFT
DQ,DQ
CUZ,CUZ
M,M
ASH,ASH
ASR,ASR
QTWO.K,QTWO
SBS,SBS
SRC,SRC
TDC,TDC
CCIV_u.K,CCIV.U
DV,DV
CW,CW
NVT,NVT
LAZ,LAZ
SWI,SWI
TNET.K,TNET
NEP,NEP
MSM,MSM
SEM,SEM
FLO,FLO
AYX,AYX
DCP,DCP
INSP.K,INSP
LDI,LDI
IDA,IDA
PSTG.K,PSTG
WCC,WCC
RYN,RYN
EQT,EQT
SAIC.K,SAIC
ENIC.K,ENIC
KMPR.K,KMPR
ELC,ELC
SLG,SLG
NOMD.K,NOMD
RLI,RLI
CIT,CIT
CLH,CLH
STL,STL
PK,PK
COUR.K,COUR
SSD,SSD
THG,THG
COR,COR
GTES.K,GTES
WBS,WBS
MP,MP
STN,STN
FCN,FCN
VZIO.K,VZIO
AWI,AWI
CCIV.K,CCIV
FSLY.K,FSLY
AVNT.K,AVNT
ALSN.K,ALSN
AXS,AXS
NRZ,NRZ
AUY,AUY
MTG,MTG
CRI,CRI
PSTH.K,PSTH
PAC,PAC
HE,HE
UA,UA
PRSP.K,PRSP
SLQT.K,SLQT
R,R
LMND.K,LMND
NFG,NFG
XRX,XRX
SPR,SPR
ASAN.K,ASAN
BXMT.K,BXMT
HIW,HIW
MPLN.K,MPLN
HLI,HLI
BB,BB
SNDR.K,SNDR
AB,AB
ADNT.K,ADNT
BKU,BKU
SPCE.K,SPCE
JBT,JBT
GRA,GRA
NEA,NEA
ZIM,ZIM
WTS,WTS
HXL,HXL
POR,POR
BIGZ.K,BIGZ
KBH,KBH
ZH,ZH
GOOS.K,GOOS
ADC,ADC
BHVN.K,BHVN
APAM.K,APAM
DOCN.K,DOCN
DAVA.K,DAVA
OSCR.K,OSCR
SHAK.K,SHAK
TGNA.K,TGNA
BAC_pl,BAC$L
RDN,RDN
ASAI.K,ASAI
NAV,NAV
HR,HR
TRNO.K,TRNO
CBU,CBU
MSGS.K,MSGS
AM,AM
QTS,QTS
PSN,PSN
SWCH.K,SWCH
PSB,PSB
FNB,FNB
IIPR.K,IIPR
REZI.K,REZI
WK,WK
BKH,BKH
PNM,PNM
JBGS.K,JBGS
SGFY.K,SGFY
MTH,MTH
KWR,KWR
UNF,UNF
HRB,HRB
SAIL.K,SAIL
APG,APG
MDC,MDC
SEAS.K,SEAS
WWE,WWE
UGP,UGP
ATC,ATC
AMN,AMN
RHP,RHP
OGS,OGS
CNMD.K,CNMD
NJR,NJR
UNVR.K,UNVR
WRI,WRI
MDLA.K,MDLA
HPP,HPP
IBP,IBP
ATKR.K,ATKR
SWX,SWX
AMC,AMC
ABG,ABG
CWK,CWK
GRP_u,GRP.U
KEX,KEX
AIT,AIT
TMHC.K,TMHC
ARNC.K,ARNC
CWH,CWH
TKC,TKC
SR,SR
HUYA.K,HUYA
ORA,ORA
BCO,BCO
DOC,DOC
HL,HL
SPB,SPB
AGO,AGO
CMC,CMC
MSP,MSP
KTB,KTB
ENV,ENV
PFSI.K,PFSI
BE,BE
BOH,BOH
ENS,ENS
GKOS.K,GKOS
TRQ,TRQ
NEU,NEU
GOLF.K,GOLF
OLO,OLO
DAN,DAN
AJRD.K,AJRD
WTM,WTM
NEWR.K,NEWR
WOR,WOR
TEX,TEX
SAFE.K,SAFE
SIX,SIX
HASI.K,HASI
MCY,MCY
RVLV.K,RVLV
CMD,CMD
NVG,NVG
MUSA.K,MUSA
HGV,HGV
PRG,PRG
FTI,FTI
KFY,KFY
LCII.K,LCII
ALE,ALE
CPA,CPA
TROX.K,TROX
EPR,EPR
SUM,SUM
CNO,CNO
FUL,FUL
GATX.K,GATX
IGT,IGT
WWW,WWW
ROG,ROG
SXT,SXT
CBT,CBT
ETRN.K,ETRN
AG,AG
CUK,CUK
CCU,CCU
TRTN.K,TRTN
ASB,ASB
CLDR.K,CLDR
MC,MC
WNS,WNS
FSKR.K,FSKR
HI,HI
OUT,OUT
NOVA.K,NOVA
ABM,ABM
KMT,KMT
APLE.K,APLE
EAF,EAF
VSH,VSH
CNNE.K,CNNE
CIXX.K,CIXX
PCI,PCI
ATCO.K,ATCO
NGVT.K,NGVT
NSA,NSA
FLR,FLR
ENBL.K,ENBL
AQUA.K,AQUA
CWEN.K,CWEN
SIG,SIG
CIB,CIB
AGI,AGI
LXP,LXP
SAVE.K,SAVE
CNS,CNS
ENR,ENR
NSP,NSP
EQC,EQC
CLNY.K,CLNY
FSR,FSR
BOX,BOX
BAK,BAK
SOGO.K,SOGO
MTDR.K,MTDR
HRI,HRI
NAD,NAD
AVA,AVA
EBS,EBS
BIPC.K,BIPC
GHC,GHC
AMWL.K,AMWL
BRFS.K,BRFS
NHI,NHI
BXS,BXS
RAMP.K,RAMP
TRN,TRN
BIOb,BIO.B
GENI.K,GENI
WD,WD
USM,USM
FHI,FHI
FN,FN
GPI,GPI
DNP,DNP
SWN,SWN
AR,AR
EGHT.K,EGHT
DOOR.K,DOOR
ATI,ATI
FIX,FIX
ONTO.K,ONTO
MED,MED
ACA,ACA
PD,PD
OFC,OFC
HAE,HAE
WBT,WBT
LENb,LEN.B
CIM,CIM
ITGR.K,ITGR
SCL,SCL
SITC.K,SITC
SSTK.K,SSTK
EVTC.K,EVTC
HP,HP
PEB,PEB
MIC,MIC
BMEZ.K,BMEZ
EPRT.K,EPRT
CNX,CNX
AEL,AEL
JELD.K,JELD
SUN,SUN
HMY,HMY
CTB,CTB
TPH,TPH
AWR,AWR
HTH,HTH
EXG,EXG
FLOW.K,FLOW
CWT,CWT
CGAU.K,CGAU
BNL,BNL
NNI,NNI
AIN,AIN
NUS,NUS
CALX.K,CALX
MGY,MGY
DY,DY
EAT,EAT
RRC,RRC
JWa,JW.A
YALA.K,YALA
BRC,BRC
MATX.K,MATX
IFS,IFS
CADE.K,CADE
ESE,ESE
TARO.K,TARO
FBP,FBP
DAO,DAO
YELP.K,YELP
OI,OI
SJI,SJI
ZNH,ZNH
DM,DM
DEN,DEN
MUR,MUR
KW,KW
MAIN.K,MAIN
DHR_pa,DHR$A
BSTZ.K,BSTZ
SPXC.K,SPXC
WGO,WGO
PRLB.K,PRLB
MTX,MTX
RSI,RSI
BCC,BCC
BUR,BUR
FUN,FUN
SBH,SBH
AX,AX
ALLY_pa.K,ALLY$A
UTF,UTF
JOE,JOE
THS,THS
MLI,MLI
B,B
NOAH.K,NOAH
MANU.K,MANU
SHO,SHO
BMI,BMI
TDS,TDS
PRMW.K,PRMW
TSE,TSE
BSBR.K,BSBR
FSS,FSS
TAC,TAC
FSK,FSK
MXL,MXL
PJT,PJT
MOGa,MOG.A
VNE,VNE
CCS,CCS
WHD,WHD
RPAI.K,RPAI
CTOS.K,CTOS
MAC,MAC
RLJ,RLJ
AMRC.K,AMRC
UTZ,UTZ
SEMR.K,SEMR
OMI,OMI
LTHM.K,LTHM
ANF,ANF
CIG,CIG
BVN,BVN
KOF,KOF
SKY,SKY
C_pn,C$N
HOME.K,HOME
BIG,BIG
DHR_pb,DHR$B
NEE_pp,NEE$P
UFS,UFS
FBC,FBC
CNK,CNK
BALY.K,BALY
GDOT.K,GDOT
SI,SI
ACH,ACH
ETWO.K,ETWO
PHR,PHR
FUBO.K,FUBO
NUVB.K,NUVB
CSTM.K,CSTM
FTAI.K,FTAI
NZF,NZF
CMP,CMP
CUB,CUB
EPC,EPC
NUV,NUV
MYTE.K,MYTE
LBRT.K,LBRT
MWA,MWA
BDN,BDN
PBH,PBH
AZUL.K,AZUL
PGRE.K,PGRE
GDV,GDV
JMIA.K,JMIA
DDS,DDS
MD,MD
ABR,ABR
BFLY.K,BFLY
PDM,PDM
DDD,DDD
MAX,MAX
BDC,BDC
CPG,CPG
HBM,HBM
CEA,CEA
BKE,BKE
MFGP.K,MFGP
IBA,IBA
ENLC.K,ENLC
CDE,CDE
CVI,CVI
NAC,NAC
VVNT.K,VVNT
CEQP.K,CEQP
RIG,RIG
OR,OR
UE,UE
ERJ,ERJ
AVYA.K,AVYA
MAXR.K,MAXR
BSM,BSM
PIPR.K,PIPR
HEP,HEP
SAH,SAH
PTY,PTY
GNW,GNW
PVG,PVG
ARI,ARI
VGR,VGR
RCUS.K,RCUS
ADX,ADX
XHR,XHR
BOOT.K,BOOT
USNA.K,USNA
FCPT.K,FCPT
AAT,AAT
BCAT.K,BCAT
MSGE.K,MSGE
KAI,KAI
MHO,MHO
CPK,CPK
KAR,KAR
RLGY.K,RLGY
CXP,CXP
INT,INT
EVT,EVT
DRH,DRH
AVNS.K,AVNS
JPM_pc,JPM$C
ETY,ETY
UNFI.K,UNFI
LZB,LZB
HTGC.K,HTGC
KRO,KRO
CVA,CVA
EVA,EVA
ESRT.K,ESRT
JPS,JPS
AEVA.K,AEVA
FBK,FBK
VSTO.K,VSTO
NAPA.K,NAPA
NS,NS
PING.K,PING
NTB,NTB
EGO,EGO
SM,SM
CRC,CRC
PQG,PQG
EBRb,EBR.B
GB,GB
AVTR_pa.K,AVTR$A
GSBD.K,GSBD
AVAL.K,AVAL
WRE,WRE
CRS,CRS
RQI,RQI
GCP,GCP
ARGO.K,ARGO
DLX,DLX
GMS,GMS
NEE_pq,NEE$Q
HIMS.K,HIMS
GTN,GTN
CWENa.K,CWEN.A
PFS,PFS
MTOR.K,MTOR
ITCB.K,ITCB
PDI,PDI
ALG,ALG
MFA,MFA
PBF,PBF
PMT,PMT
EURN.K,EURN
EB,EB
HNI,HNI
BGS,BGS
GVA,GVA
SJW,SJW
MNR,MNR
KN,KN
PAR,PAR
BDJ,BDJ
GAB,GAB
GWB,GWB
ONTF.K,ONTF
RVT,RVT
AGTI.K,AGTI
TWO,TWO
BDXB.K,BDXB
AKR,AKR
BV,BV
NPO,NPO
WFC_pq,WFC$Q
CNR,CNR
VLRS.K,VLRS
ZUO,ZUO
OIBRc.K,OIBR.C
DSL,DSL
CYH,CYH
JPM_pd,JPM$D
APTV_pa.K,APTV$A
LNN,LNN
GES,GES
BSIG.K,BSIG
CPE,CPE
CBZ,CBZ
DK,DK
CBD,CBD
BTT,BTT
KEN,KEN
LGFb,LGF.B
PRO,PRO
MEI,MEI
WFC_pz,WFC$Z
FINV.K,FINV
T_pc,T$C
SOLN.K,SOLN
KRG,KRG
DEA,DEA
TY,TY
USA,USA
KKR_pc,KKR$C
OUST.K,OUST
MYOV.K,MYOV
SPNT.K,SPNT
AMRX.K,AMRX
ADCT.K,ADCT
GEF,GEF
DKL,DKL
PCGU.K,PCGU
EPAC.K,EPAC
HNP,HNP
CODI.K,CODI
HSC,HSC
GNL,GNL
HKIB.K,HKIB
WSOb,WSO.B
ASZ,ASZ
SKT,SKT
EVH,EVH
NEE_po,NEE$O
DIN,DIN
AMK,AMK
NWN,NWN
HMN,HMN
C_pk,C$K
RAAS.K,RAAS
ATGE.K,ATGE
IRT,IRT
PGTI.K,PGTI
VAL,VAL
YEXT.K,YEXT
FDP,FDP
PLT,PLT
MKCv,MKC.V
UIS,UIS
SCS,SCS
STC,STC
GFF,GFF
OXM,OXM
LTC,LTC
TSLX.K,TSLX
WLL,WLL
TNC,TNC
PACK.K,PACK
NFH,NFH
EVRI.K,EVRI
GBX,GBX
COF_pi,COF$I
PNC_pp,PNC$P
SAND.K,SAND
CIGc,CIG.C
JPM_pk,JPM$K
ELF,ELF
MTRN.K,MTRN
CLI,CLI
DNMR.K,DNMR
IAG,IAG
ETG,ETG
FRO,FRO
KAMN.K,KAMN
HYLN.K,HYLN
IPOE.K,IPOE
USPH.K,USPH
JKS,JKS
SWM,SWM
FPF,FPF
ETV,ETV
CVII.K,CVII
FFG,FFG
BAC_pb,BAC$B
YPF,YPF
USAC.K,USAC
MDP,MDP
CLB,CLB
ERF,ERF
AROC.K,AROC
FCF,FCF
BXMX.K,BXMX
HYT,HYT
BAC_pm,BAC$M
IPOF.K,IPOF
WMK,WMK
FOE,FOE
LADR.K,LADR
MMI,MMI
UVV,UVV
BBN,BBN
DCUE.K,DCUE
BAC_pn,BAC$N
JPM_pg,JPM$G
OII,OII
BPMP.K,BPMP
SCU,SCU
LAC,LAC
PRA,PRA
MEG,MEG
ALX,ALX
AIR,AIR
BRMK.K,BRMK
GEFb,GEF.B
HZO,HZO
CVII_u.K,CVII.U
BTZ,BTZ
KAHC_u.K,KAHC.U
GTY,GTY
DBI,DBI
FTV_pa,FTV$A
LC,LC
NFJ,NFJ
ZYME.K,ZYME
AZZ,AZZ
BST,BST
STAR.K,STAR
WOW,WOW
MSC,MSC
LINX.K,LINX
OEC,OEC
GHG,GHG
BIF,BIF
ALEX.K,ALEX
NEXA.K,NEXA
MODN.K,MODN
PBI,PBI
CMRE.K,CMRE
GS_pd,GS$D
SA,SA
CRK,CRK
TGP,TGP
TBA,TBA
SYX,SYX
ENVA.K,ENVA
DAC,DAC
IPOE_u.K,IPOE.U
COF_pj,COF$J
WPF,WPF
TGH,TGH
TR,TR
OFG,OFG
NMZ,NMZ
T_pa,T$A
PTA,PTA
BHLB.K,BHLB
NBHC.K,NBHC
RWT,RWT
TUP,TUP
LGFa,LGF.A
CRY,CRY
ARCO.K,ARCO
ALL_ph,ALL$H
DRQ,DRQ
DNOW.K,DNOW
HY,HY
KNL,KNL
NXRT.K,NXRT
GOL,GOL
VET,VET
FOR,FOR
BKD,BKD
RGR,RGR
SXI,SXI
ASZ_u,ASZ.U
VCRA.K,VCRA
NRK,NRK
RNP,RNP
CLNC.K,CLNC
IPOF_u.K,IPOF.U
EIG,EIG
IMAX.K,IMAX
CHCT.K,CHCT
RES,RES
WFC_pa,WFC$A
ACB,ACB
KOS,KOS
FSM,FSM
RFP,RFP
WFC_px,WFC$X
DTP,DTP
REVG.K,REVG
QUOT.K,QUOT
KREF.K,KREF
