BABA.K,BABA
HEIa,HEI.A
SBSW.K,SBSW
TTC,TTC
TAP,TAP
ARMK.K,ARMK
TECK.K,TECK
AQN,AQN
MHK,MHK
EBR,EBR
RE,RE
FND,FND
LEA,LEA
BWA,BWA
CPT,CPT
RH,RH
IPG,IPG
VST,VST
KGC,KGC
AMH,AMH
DLB,DLB
GFL,GFL
BSAC.K,BSAC
AOS,AOS
PNW,PNW
BG,BG
WU,WU
TREX.K,TREX
SJR,SJR
AU,AU
IRM,IRM
HUBB.K,HUBB
NCLH.K,NCLH
NI,NI
DAR,DAR
STOR.K,STOR
NYT,NYT
PNR,PNR
SCI,SCI
OHI,OHI
EHC,EHC
Y,Y
ATR,ATR
SMAR.K,SMAR
MOS,MOS
WEX,WEX
CF,CF
RNR,RNR
CX,CX
ATH,ATH
RGA,RGA
NRG,NRG
CSL,CSL
LEVI.K,LEVI
VER,VER
TPR,TPR
DECK.K,DECK
OC,OC
GPS,GPS
IVZ,IVZ
ALV,ALV
IAA,IAA
WSM,WSM
OCFT.K,OCFT
RBA,RBA
GFI,GFI
JLL,JLL
AYX,AYX
AFG,AFG
ST,ST
SID,SID
RS,RS
AIZ,AIZ
G,G
MBT,MBT
CHE,CHE
CVE,CVE
VNO,VNO
RL,RL
AEG,AEG
H,H
USFD.K,USFD
SPCE.K,SPCE
EV,EV
BHC,BHC
VOYA.K,VOYA
HST,HST
TTM,TTM
UGI,UGI
CMA,CMA
SWI,SWI
VEDL.K,VEDL
ACM,ACM
RHI,RHI
JNPR.K,JNPR
ARW,ARW
LAD,LAD
AMWL.K,AMWL
FHN,FHN
WSO,WSO
ACI,ACI
CIEN.K,CIEN
PEN,PEN
HEI,HEI
CAE,CAE
BERY.K,BERY
ADT,ADT
SC,SC
HII,HII
GLOB.K,GLOB
SEE,SEE
COG,COG
KRC,KRC
KNX,KNX
CLR,CLR
FVRR.K,FVRR
FRT,FRT
PSXP.K,PSXP
DCI,DCI
COLD.K,COLD
NNN,NNN
TIMB.K,TIMB
WF,WF
NLSN.K,NLSN
AXTA.K,AXTA
PVH,PVH
PLNT.K,PLNT
AGCO.K,AGCO
ITT,ITT
MNSO.K,MNSO
PSO,PSO
PRGO.K,PRGO
WES,WES
TMX,TMX
HRC,HRC
HLF,HLF
OGE,OGE
PTR,PTR
PAA,PAA
TRGP.K,TRGP
GRUB.K,GRUB
KIM,KIM
CUBE.K,CUBE
ALK,ALK
DVN,DVN
DXC,DXC
PFGC.K,PFGC
SBS,SBS
SITE.K,SITE
VRT,VRT
POST.K,POST
QTWO.K,QTWO
YETI.K,YETI
KSS,KSS
SON,SON
PB,PB
PHI,PHI
CACI.K,CACI
PE,PE
REXR.K,REXR
AIV,AIV
ICL,ICL
JEF,JEF
CLGX.K,CLGX
JBL,JBL
HOG,HOG
CPRI.K,CPRI
HAE,HAE
PSTG.K,PSTG
LSPD.K,LSPD
JHG,JHG
TX,TX
BWXT.K,BWXT
GMED.K,GMED
MSA,MSA
WFC_pl,WFC$L
WAL,WAL
OMF,OMF
ACC,ACC
PII,PII
AN,AN
BC,BC
OSK,OSK
CHH,CHH
SAIC.K,SAIC
ORI,ORI
SSL,SSL
MRO,MRO
SKX,SKX
HESM.K,HESM
NVRO.K,NVRO
BBU,BBU
TKR,TKR
NOV,NOV
FAF,FAF
HUN,HUN
SQM,SQM
HTA,HTA
CLF,CLF
LMND.K,LMND
AER,AER
LEG,LEG
TOL,TOL
MPLN.K,MPLN
VAC,VAC
GIL,GIL
BLD,BLD
DEI,DEI
AZEK.K,AZEK
CFR,CFR
KT,KT
PRI,PRI
WH,WH
LSI,LSI
COTY.K,COTY
LPL,LPL
WMS,WMS
INGR.K,INGR
STWD.K,STWD
TPL,TPL
VNT,VNT
AUY,AUY
INSP.K,INSP
FR,FR
TPX,TPX
BHVN.K,BHVN
EGP,EGP
ELC,ELC
BJ,BJ
PAC,PAC
GGB,GGB
THO,THO
NVST.K,NVST
MAN,MAN
KMPR.K,KMPR
SF,SF
TNET.K,TNET
ENIC.K,ENIC
PSTH.K,PSTH
COR,COR
CUZ,CUZ
MDLA.K,MDLA
JWN,JWN
ESNT.K,ESNT
TFII.K,TFII
ORCC.K,ORCC
MTZ,MTZ
UGP,UGP
MDU,MDU
CCJ,CCJ
EME,EME
NOMD.K,NOMD
FOUR.K,FOUR
CW,CW
DKS,DKS
HBI,HBI
STZb,STZ.B
UNM,UNM
AL,AL
HLI,HLI
ALSN.K,ALSN
SNV,SNV
BRX,BRX
FLS,FLS
WPX,WPX
RBC,RBC
FLO,FLO
ASR,ASR
MSM,MSM
HUYA.K,HUYA
NYCB.K,NYCB
EVR,EVR
IDA,IDA
BYD,BYD
BB,BB
BAC_pl,BAC$L
ASH,ASH
TV,TV
ASAN.K,ASAN
RAMP.K,RAMP
NEP,NEP
HFC,HFC
RXN,RXN
LAZ,LAZ
PAG,PAG
XRX,XRX
RLI,RLI
STAG.K,STAG
THC,THC
HXL,HXL
FTI,FTI
SLG,SLG
CFX,CFX
AA,AA
AMG,AMG
ASGN.K,ASGN
SHLX.K,SHLX
GPK,GPK
CR,CR
KWR,KWR
EBS,EBS
AXS,AXS
FL,FL
NAV,NAV
MMS,MMS
SRC,SRC
TKC,TKC
CC,CC
DCP,DCP
VVV,VVV
ENV,ENV
NCR,NCR
THG,THG
MSGS.K,MSGS
SAIL.K,SAIL
PFSI.K,PFSI
CIB,CIB
HHC,HHC
BE,BE
NEU,NEU
PK,PK
VVNT.K,VVNT
LPX,LPX
ORA,ORA
AYI,AYI
OGS,OGS
ARD,ARD
MTG,MTG
JBGS.K,JBGS
CZZ,CZZ
NEA,NEA
FSR,FSR
HASI.K,HASI
RYN,RYN
X,X
SNX,SNX
BXMT.K,BXMT
CLH,CLH
HIW,HIW
MSP,MSP
SPR,SPR
HE,HE
KBR,KBR
NVT,NVT
EXP,EXP
EQT,EQT
AM,AM
HR,HR
XEC,XEC
CRI,CRI
HPP,HPP
OVV,OVV
NEWR.K,NEWR
WTS,WTS
NFG,NFG
UAA,UAA
MP,MP
PRLB.K,PRLB
NRZ,NRZ
PNM,PNM
RDN,RDN
CNNE.K,CNNE
JBT,JBT
SSD,SSD
GTES.K,GTES
ESI,ESI
NOVA.K,NOVA
CLDR.K,CLDR
FCN,FCN
WK,WK
TRNO.K,TRNO
ETRN.K,ETRN
AWI,AWI
DAVA.K,DAVA
SLQT.K,SLQT
CBD,CBD
WYND.K,WYND
SWCH.K,SWCH
PRSP.K,PRSP
CWEN.K,CWEN
QTS,QTS
CIT,CIT
APAM.K,APAM
RHP,RHP
SNDR.K,SNDR
OLN,OLN
PSN,PSN
ADS,ADS
CWK,CWK
POR,POR
GRA,GRA
DOC,DOC
SAFE.K,SAFE
PSB,PSB
STN,STN
UNF,UNF
IFS,IFS
WBS,WBS
M,M
ENS,ENS
MUSA.K,MUSA
VMI,VMI
SHAK.K,SHAK
BSMX.K,BSMX
BKH,BKH
ADC,ADC
SEM,SEM
WCC,WCC
CNS,CNS
NVG,NVG
CPA,CPA
AGI,AGI
IIPR.K,IIPR
SWX,SWX
UA,UA
BRFS.K,BRFS
AVNT.K,AVNT
PRG,PRG
WNS,WNS
OSB,OSB
PD,PD
BCO,BCO
GRP_u,GRP.U
ADNT.K,ADNT
WWE,WWE
CBU,CBU
GOOS.K,GOOS
STL,STL
ARNC.K,ARNC
R,R
BMEZ.K,BMEZ
SR,SR
KEX,KEX
TMHC.K,TMHC
TRTN.K,TRTN
AEO,AEO
AMN,AMN
AJRD.K,AJRD
NSP,NSP
BVN,BVN
MFG,MFG
MTH,MTH
IGT,IGT
LCII.K,LCII
SOGO.K,SOGO
TGNA.K,TGNA
NAD,NAD
CNO,CNO
EQC,EQC
NJR,NJR
BOH,BOH
KMT,KMT
CMD,CMD
UNVR.K,UNVR
KBH,KBH
DNP,DNP
GDOT.K,GDOT
MDC,MDC
BIPC.K,BIPC
SXT,SXT
PCI,PCI
FNB,FNB
AB,AB
WTM,WTM
GKOS.K,GKOS
JMIA.K,JMIA
DAO,DAO
ALE,ALE
FSKR.K,FSKR
CUK,CUK
EGHT.K,EGHT
BKU,BKU
APG,APG
NGVT.K,NGVT
SPB,SPB
GATX.K,GATX
AIT,AIT
ENR,ENR
NHI,NHI
CNMD.K,CNMD
BXS,BXS
DQ,DQ
LXP,LXP
FHI,FHI
HRB,HRB
APLE.K,APLE
WOR,WOR
GOLF.K,GOLF
OUT,OUT
HI,HI
MIC,MIC
WRI,WRI
YALA.K,YALA
OFC,OFC
TRN,TRN
EVTC.K,EVTC
ROG,ROG
CCU,CCU
AQUA.K,AQUA
BIOb,BIO.B
ATCO.K,ATCO
CIXX.K,CIXX
DAN,DAN
VSH,VSH
IBP,IBP
AWR,AWR
CHX,CHX
MC,MC
HL,HL
HP,HP
ALLY_pa.K,ALLY$A
SIX,SIX
BOX,BOX
TARO.K,TARO
ABG,ABG
CIG,CIG
OIBRc.K,OIBR.C
FUL,FUL
ABM,ABM
BNL,BNL
PJT,PJT
ZNH,ZNH
NUS,NUS
BSTZ.K,BSTZ
AVA,AVA
HYLN.K,HYLN
NNI,NNI
EAF,EAF
SCL,SCL
TCO,TCO
ACA,ACA
SAVE.K,SAVE
USM,USM
AZUL.K,AZUL
CCIV_u.K,CCIV.U
ESE,ESE
MANU.K,MANU
AGO,AGO
ITGR.K,ITGR
KTB,KTB
ENBL.K,ENBL
JKS,JKS
ADCT.K,ADCT
PRMW.K,PRMW
WD,WD
HGV,HGV
MCY,MCY
EXG,EXG
TDC,TDC
CCIV.K,CCIV
BMI,BMI
HMY,HMY
FN,FN
REZI.K,REZI
CWT,CWT
MATX.K,MATX
CWH,CWH
WWW,WWW
LTHM.K,LTHM
DHR_pa,DHR$A
TRQ,TRQ
ASB,ASB
FLR,FLR
AEL,AEL
EPR,EPR
SUN,SUN
THS,THS
CNX,CNX
PHR,PHR
SSTK.K,SSTK
B,B
CIM,CIM
C_pn,C$N
EAT,EAT
PEB,PEB
BFT,BFT
CMC,CMC
KAR,KAR
DY,DY
SPXC.K,SPXC
KW,KW
NEE_pp,NEE$P
BRC,BRC
KOF,KOF
AG,AG
FLOW.K,FLOW
VNE,VNE
MOGa,MOG.A
TEX,TEX
ZYME.K,ZYME
JELD.K,JELD
AVAL.K,AVAL
UTF,UTF
MYOV.K,MYOV
CEA,CEA
DOOR.K,DOOR
CBT,CBT
TCP,TCP
NSA,NSA
CLNY.K,CLNY
HTH,HTH
DHR_pb,DHR$B
SHO,SHO
MED,MED
EGO,EGO
FSK,FSK
MXL,MXL
AIN,AIN
SEAS.K,SEAS
NOAH.K,NOAH
SWN,SWN
ONTO.K,ONTO
GHC,GHC
YELP.K,YELP
AVNS.K,AVNS
BCAT.K,BCAT
NZF,NZF
NUV,NUV
SJI,SJI
MAX,MAX
RLJ,RLJ
SUM,SUM
KFY,KFY
IBA,IBA
FUN,FUN
GPI,GPI
GNW,GNW
NAC,NAC
GB,GB
LENb,LEN.B
YPF,YPF
CWENa.K,CWEN.A
EPRT.K,EPRT
TPH,TPH
ELY,ELY
PING.K,PING
FCPT.K,FCPT
MFGP.K,MFGP
ATI,ATI
MAXR.K,MAXR
BFT_u,BFT.U
PVG,PVG
MTX,MTX
AX,AX
MUR,MUR
ATKR.K,ATKR
JPM_pc,JPM$C
MAIN.K,MAIN
BUR,BUR
CDE,CDE
JOE,JOE
PGRE.K,PGRE
OMI,OMI
WHD,WHD
PDM,PDM
JWa,JW.A
EBRb,EBR.B
CMP,CMP
MD,MD
TDS,TDS
AMRC.K,AMRC
MGY,MGY
CTB,CTB
PRO,PRO
MTOR.K,MTOR
EPC,EPC
SITC.K,SITC
FTAI.K,FTAI
FSS,FSS
BDN,BDN
RRC,RRC
INT,INT
CUB,CUB
TAC,TAC
NEE_pq,NEE$Q
ENLC.K,ENLC
SJW,SJW
FIT,FIT
FUBO.K,FUBO
FBP,FBP
JPS,JPS
TROX.K,TROX
GDV,GDV
FBC,FBC
RPAI.K,RPAI
MAC,MAC
GSBD.K,GSBD
RCUS.K,RCUS
MLI,MLI
WGO,WGO
RF_pa,RF$A
OI,OI
BDC,BDC
WRE,WRE
PTY,PTY
VGR,VGR
MWA,MWA
PQG,PQG
JPM_pd,JPM$D
PCGU.K,PCGU
PBH,PBH
MSGE.K,MSGE
EURN.K,EURN
OR,OR
BGS,BGS
CADE.K,CADE
YEXT.K,YEXT
HRI,HRI
FIX,FIX
BDXB.K,BDXB
ADX,ADX
CSTM.K,CSTM
NS,NS
ETY,ETY
T_pc,T$C
PIPR.K,PIPR
WFC_pq,WFC$Q
CPK,CPK
CRC,CRC
EVA,EVA
AMK,AMK
TWO,TWO
WFC_pz,WFC$Z
LZB,LZB
BCC,BCC
ELP,ELP
AAT,AAT
HBM,HBM
PDI,PDI
CNK,CNK
BTT,BTT
HMN,HMN
AVTR_pa.K,AVTR$A
SRE_pa,SRE$A
SAH,SAH
ABR,ABR
UFS,UFS
SOLN.K,SOLN
DEA,DEA
GCP,GCP
CVA,CVA
MFA,MFA
XHR,XHR
BIG,BIG
EVT,EVT
PMT,PMT
SKY,SKY
AVYA.K,AVYA
PAGP.K,PAGP
RVLV.K,RVLV
TUP,TUP
NEE_po,NEE$O
C_pk,C$K
ESRT.K,ESRT
KRO,KRO
IAG,IAG
GTN,GTN
JHI,JHI
APTV_pa.K,APTV$A
HNP,HNP
MKCv,MKC.V
TSE,TSE
EB,EB
DSL,DSL
CVI,CVI
DRH,DRH
RQI,RQI
GAB,GAB
CXP,CXP
UE,UE
FEAC.K,FEAC
ATGE.K,ATGE
SBE,SBE
IPOF.K,IPOF
KN,KN
FBK,FBK
ITCB.K,ITCB
WBT,WBT
USNA.K,USNA
ALG,ALG
HKIB.K,HKIB
PNC_pp,PNC$P
RVT,RVT
RLGY.K,RLGY
HTGC.K,HTGC
HNI,HNI
WDR,WDR
AZRE.K,AZRE
BKE,BKE
KAI,KAI
TY,TY
KAMN.K,KAMN
NTB,NTB
ARI,ARI
COF_pi,COF$I
RIG,RIG
BDJ,BDJ
BSIG.K,BSIG
MTDR.K,MTDR
HEP,HEP
CIGc,CIG.C
CALX.K,CALX
SCS,SCS
GNL,GNL
BSM,BSM
BBN,BBN
ARGO.K,ARGO
NPO,NPO
MS_pf,MS$F
MNR,MNR
LTC,LTC
BAC_pb,BAC$B
CEQP.K,CEQP
GOL,GOL
FEAC_u.K,FEAC.U
BAK,BAK
CCS,CCS
JPM_pg,JPM$G
VERT_u.K,VERT.U
HSBC_pa.K,HSBC$A
NWN,NWN
MSC,MSC
ZUO,ZUO
EPAC.K,EPAC
USPH.K,USPH
ALX,ALX
BV,BV
BAC_pm,BAC$M
MMI,MMI
HSC,HSC
HYT,HYT
SIG,SIG
ACH,ACH
USA,USA
MEI,MEI
SBE_u,SBE.U
TSLX.K,TSLX
BAC_pn,BAC$N
KEN,KEN
ACB,ACB
AROC.K,AROC
AR,AR
WPF,WPF
BTZ,BTZ
SAND.K,SAND
FPF,FPF
CODI.K,CODI
CBZ,CBZ
BRMK.K,BRMK
DCUE.K,DCUE
CRS,CRS
FTV_pa,FTV$A
PFS,PFS
IPOF_u.K,IPOF.U
FRO,FRO
DKL,DKL
SBH,SBH
BALY.K,BALY
ETV,ETV
ANF,ANF
SYX,SYX
GS_pd,GS$D
ETG,ETG
CLB,CLB
WMK,WMK
KKR_pc,KKR$C
BXMX.K,BXMX
ERJ,ERJ
FFG,FFG
LNN,LNN
EVH,EVH
TNC,TNC
T_pa,T$A
KRG,KRG
STC,STC
SA,SA
GHG,GHG
PTA,PTA
DDD,DDD
CPG,CPG
WSOb,WSO.B
USAC.K,USAC
LINX.K,LINX
DEN,DEN
GVA,GVA
MHO,MHO
AKR,AKR
COF_pj,COF$J
ALL_ph,ALL$H
GEF,GEF
GES,GES
DK,DK
NFH,NFH
AMRX.K,AMRX
PAR,PAR
NFJ,NFJ
IRT,IRT
AZZ,AZZ
LBRT.K,LBRT
LGFb,LGF.B
GTY,GTY
BST,BST
FDP,FDP
FSM,FSM
IH,IH
UVV,UVV
GMS,GMS
CLI,CLI
IPOB_u.K,IPOB.U
AIR,AIR
CANG.K,CANG
MTRN.K,MTRN
DRQ,DRQ
BOOT.K,BOOT
WFC_pa,WFC$A
JPM_ph,JPM$H
MS_pk,MS$K
AKOb,AKO.B
USB_pm,USB$M
ALEX.K,ALEX
WFC_px,WFC$X
WPF_u,WPF.U
FOE,FOE
TR,TR
MS_pi,MS$I
SWM,SWM
NEXA.K,NEXA
PGTI.K,PGTI
NRK,NRK
VCRA.K,VCRA
USB_pa,USB$A
LADR.K,LADR
VSTO.K,VSTO
CRK,CRK
DDS,DDS
BPMP.K,BPMP
VLRS.K,VLRS
BAC_po,BAC$O
CNR,CNR
DLX,DLX
EVRI.K,EVRI
DGNR.K,DGNR
SMP,SMP
UTZ,UTZ
NMZ,NMZ
GEO,GEO
DUK_pa,DUK$A
GBX,GBX
PRPB_u.K,PRPB.U
DIN,DIN
BAC_pc,BAC$C
RGR,RGR
MODN.K,MODN
UIS,UIS
JWS,JWS
ARCO.K,ARCO
STAR.K,STAR
ELF,ELF
CHCT.K,CHCT
DTP,DTP
MS_pa,MS$A
C_pj,C$J
IPOE.K,IPOE
GS_pj,GS$J
GFF,GFF
PRPB.K,PRPB
BIF,BIF
PLT,PLT
TGP,TGP
MET_pf,MET$F
RAD,RAD
GEFb,GEF.B
HCC,HCC
BMA,BMA
BSX_pa,BSX$A
PBF,PBF
TEO,TEO
C_ps,C$S
CLS,CLS
NXRT.K,NXRT
CTS,CTS
RNP,RNP
GWB,GWB
COF_pg,COF$G
CRHC.K,CRHC
EOS,EOS
APSG.K,APSG
IPOC_u.K,IPOC.U
SKT,SKT
FFC,FFC
KREF.K,KREF
MS_pe,MS$E
HOME.K,HOME
NBHC.K,NBHC
ETW,ETW
WFC_pw,WFC$W
FCF,FCF
CYH,CYH
INN,INN
PBI,PBI
WFC_pv,WFC$V
AWF,AWF
TFC_pr,TFC$R
GSAH.K,GSAH
CLNC.K,CLNC
DGNR_u.K,DGNR.U
GME,GME
AKOa,AKO.A
RWT,RWT
ATH_pa,ATH$A
JPM_pj,JPM$J
USB_ph,USB$H
BRBR.K,BRBR
PRA,PRA
OXM,OXM
TGH,TGH
WFC_pr,WFC$R
SXI,SXI
MYI,MYI
HQH,HQH
RTP,RTP
DHT,DHT
KOS,KOS
PLOW.K,PLOW
JPC,JPC
WNC,WNC
SPH,SPH
JWS_u,JWS.U
BHLB.K,BHLB
UNFI.K,UNFI
LAC,LAC
