BABA.K,BABA
LNC,LNC
KGC,KGC
BFAM.K,BFAM
TREX.K,TREX
LEA,LEA
VST,VST
MMP,MMP
AQN,AQN
MOS,MOS
TAP,TAP
BWA,BWA
BG,BG
IPG,IPG
BSAC.K,BSAC
ARMK.K,ARMK
HEIa,HEI.A
PLAN.K,PLAN
DLB,DLB
RE,RE
CPT,CPT
RH,RH
AMH,AMH
TPR,TPR
WU,WU
SNA,SNA
GFL,GFL
SID,SID
WEX,WEX
FSLY.K,FSLY
VEDL.K,VEDL
CF,CF
HUBB.K,HUBB
NRG,NRG
AOS,AOS
PNW,PNW
ATR,ATR
Y,Y
MNSO.K,MNSO
CX,CX
PNR,PNR
NI,NI
ATH,ATH
IAA,IAA
GFI,GFI
SJR,SJR
DECK.K,DECK
ST,ST
SCI,SCI
CHE,CHE
AEG,AEG
EHC,EHC
CMA,CMA
RNR,RNR
STOR.K,STOR
IVZ,IVZ
EBR,EBR
OC,OC
RS,RS
OCFT.K,OCFT
LAD,LAD
IRM,IRM
CSL,CSL
OHI,OHI
ACM,ACM
ALV,ALV
TTM,TTM
AGCO.K,AGCO
SKLZ.K,SKLZ
ACI,ACI
WSM,WSM
LEVI.K,LEVI
EV,EV
AIZ,AIZ
NYT,NYT
GLOB.K,GLOB
RGA,RGA
NVTA.K,NVTA
VER,VER
GPS,GPS
RL,RL
AFG,AFG
FHN,FHN
CIEN.K,CIEN
MBT,MBT
BHC,BHC
SMAR.K,SMAR
ARW,ARW
G,G
JNPR.K,JNPR
WSO,WSO
VOYA.K,VOYA
NCLH.K,NCLH
CAE,CAE
JLL,JLL
UGI,UGI
BERY.K,BERY
H,H
NLSN.K,NLSN
KNX,KNX
USFD.K,USFD
HST,HST
RBA,RBA
FVRR.K,FVRR
DCI,DCI
SEE,SEE
RHI,RHI
PVH,PVH
HEI,HEI
AYX,AYX
CLR,CLR
GRUB.K,GRUB
PSO,PSO
SITE.K,SITE
HLF,HLF
COLD.K,COLD
VNO,VNO
DVN,DVN
AXTA.K,AXTA
ITT,ITT
CLF,CLF
TMX,TMX
HII,HII
SQM,SQM
NNN,NNN
PEN,PEN
ICL,ICL
SC,SC
COG,COG
LMND.K,LMND
DXC,DXC
JEF,JEF
ADT,ADT
PLNT.K,PLNT
PB,PB
OMF,OMF
HRC,HRC
PFGC.K,PFGC
WAL,WAL
PTR,PTR
JBL,JBL
GMED.K,GMED
LSPD.K,LSPD
OGE,OGE
WES,WES
KIM,KIM
POST.K,POST
TRGP.K,TRGP
KRC,KRC
PII,PII
QTWO.K,QTWO
FRT,FRT
KSS,KSS
WF,WF
PE,PE
AN,AN
CPRI.K,CPRI
CUBE.K,CUBE
LPL,LPL
BC,BC
TX,TX
ALK,ALK
WMS,WMS
HAE,HAE
TKR,TKR
PSXP.K,PSXP
TIMB.K,TIMB
OSK,OSK
PSTG.K,PSTG
YETI.K,YETI
PHI,PHI
HUN,HUN
TPL,TPL
BLD,BLD
SON,SON
PRGO.K,PRGO
SSL,SSL
REXR.K,REXR
CHH,CHH
AMWL.K,AMWL
MSA,MSA
JHG,JHG
CACI.K,CACI
VRT,VRT
AZEK.K,AZEK
GGB,GGB
AER,AER
VAC,VAC
FAF,FAF
LEG,LEG
MRO,MRO
CFR,CFR
SKX,SKX
HTA,HTA
ENIC.K,ENIC
HOG,HOG
CLGX.K,CLGX
ORI,ORI
ORA,ORA
NOV,NOV
BWXT.K,BWXT
MTZ,MTZ
WFC_pl,WFC$L
NVRO.K,NVRO
AUY,AUY
WH,WH
ACC,ACC
NEP,NEP
BBU,BBU
TPX,TPX
HESM.K,HESM
CCJ,CCJ
GIL,GIL
SPCE.K,SPCE
VNT,VNT
AIRC.K,AIRC
LSI,LSI
NVST.K,NVST
PAC,PAC
DKS,DKS
SAIC.K,SAIC
FOUR.K,FOUR
MAN,MAN
INGR.K,INGR
SBS,SBS
THO,THO
TNET.K,TNET
EVR,EVR
EME,EME
MDU,MDU
STWD.K,STWD
RBC,RBC
PRI,PRI
KT,KT
ASR,ASR
SF,SF
COTY.K,COTY
FR,FR
HBI,HBI
EGP,EGP
KMPR.K,KMPR
WPX,WPX
PSTH.K,PSTH
JWN,JWN
TOL,TOL
BJ,BJ
SNV,SNV
ELC,ELC
EBS,EBS
ASH,ASH
STZb,STZ.B
INSP.K,INSP
HASI.K,HASI
MPLN.K,MPLN
DQ,DQ
NYCB.K,NYCB
ESNT.K,ESNT
BYD,BYD
BE,BE
AL,AL
RAMP.K,RAMP
TV,TV
COR,COR
RXN,RXN
BHVN.K,BHVN
LAZ,LAZ
CW,CW
TKC,TKC
NOVA.K,NOVA
ALSN.K,ALSN
PAG,PAG
FLS,FLS
NCR,NCR
ORCC.K,ORCC
SAIL.K,SAIL
DEI,DEI
FTI,FTI
CUZ,CUZ
TFII.K,TFII
BRX,BRX
RLI,RLI
CR,CR
UNM,UNM
UGP,UGP
GPK,GPK
HUYA.K,HUYA
FLO,FLO
KWR,KWR
STAG.K,STAG
MMS,MMS
HLI,HLI
AMG,AMG
CFX,CFX
MDLA.K,MDLA
AYI,AYI
X,X
AA,AA
THC,THC
NEU,NEU
ESI,ESI
MSM,MSM
EXP,EXP
ASGN.K,ASGN
CC,CC
XRX,XRX
MP,MP
IDA,IDA
CIB,CIB
BAC_pl,BAC$L
SWI,SWI
FL,FL
DCP,DCP
SNX,SNX
CLH,CLH
MSGS.K,MSGS
OVV,OVV
KBR,KBR
WK,WK
ASAN.K,ASAN
ENV,ENV
CWEN.K,CWEN
THG,THG
XEC,XEC
AXS,AXS
NOMD.K,NOMD
NAV,NAV
CRI,CRI
LPX,LPX
VVV,VVV
HHC,HHC
RSI,RSI
PRLB.K,PRLB
OLN,OLN
CLDR.K,CLDR
MTG,MTG
SLG,SLG
SHLX.K,SHLX
SSD,SSD
RYN,RYN
HXL,HXL
APAM.K,APAM
WTS,WTS
UNF,UNF
DAVA.K,DAVA
FSR,FSR
WYND.K,WYND
WCC,WCC
PFSI.K,PFSI
SPR,SPR
ARD,ARD
SRC,SRC
CZZ,CZZ
NVT,NVT
PNM,PNM
PK,PK
NEA,NEA
HFC,HFC
VVNT.K,VVNT
WBS,WBS
EQT,EQT
OGS,OGS
SEM,SEM
JBGS.K,JBGS
AJRD.K,AJRD
VMI,VMI
FCN,FCN
HIW,HIW
NFG,NFG
UAA,UAA
AM,AM
AVNT.K,AVNT
RDN,RDN
NRZ,NRZ
CNNE.K,CNNE
IIPR.K,IIPR
BXMT.K,BXMT
HE,HE
GTES.K,GTES
HR,HR
CIT,CIT
ADS,ADS
PRSP.K,PRSP
NEWR.K,NEWR
SNDR.K,SNDR
M,M
BKH,BKH
MSP,MSP
SAFE.K,SAFE
JBT,JBT
ENS,ENS
STL,STL
DM,DM
TRNO.K,TRNO
POR,POR
AGI,AGI
BB,BB
WWE,WWE
RHP,RHP
IFS,IFS
QTS,QTS
SWCH.K,SWCH
MUSA.K,MUSA
AWI,AWI
PSN,PSN
PRG,PRG
STN,STN
HL,HL
GRA,GRA
ADC,ADC
CBD,CBD
AEO,AEO
CBU,CBU
SLQT.K,SLQT
PSB,PSB
ETRN.K,ETRN
SHAK.K,SHAK
BCO,BCO
UA,UA
HPP,HPP
IGT,IGT
WNS,WNS
NVG,NVG
CNS,CNS
GRP_u,GRP.U
BSMX.K,BSMX
DOC,DOC
R,R
EGHT.K,EGHT
TRTN.K,TRTN
BKU,BKU
LCII.K,LCII
SWX,SWX
SPB,SPB
CMD,CMD
OSB,OSB
ADNT.K,ADNT
UNVR.K,UNVR
NJR,NJR
MIC,MIC
FNB,FNB
GKOS.K,GKOS
AQUA.K,AQUA
TGNA.K,TGNA
MFG,MFG
AMN,AMN
KMT,KMT
ALE,ALE
KEX,KEX
CNMD.K,CNMD
CPA,CPA
AB,AB
SXT,SXT
SR,SR
ARNC.K,ARNC
EQC,EQC
REZI.K,REZI
PD,PD
BRFS.K,BRFS
AIT,AIT
BMEZ.K,BMEZ
BOH,BOH
VSH,VSH
TMHC.K,TMHC
GOOS.K,GOOS
WTM,WTM
NGVT.K,NGVT
TRN,TRN
CNO,CNO
NSP,NSP
IBP,IBP
GDOT.K,GDOT
SOGO.K,SOGO
HI,HI
NAD,NAD
CWK,CWK
MC,MC
ROG,ROG
AG,AG
APG,APG
GOLF.K,GOLF
BXS,BXS
PCI,PCI
WOR,WOR
JKS,JKS
DAO,DAO
DAN,DAN
DNP,DNP
NHI,NHI
ENR,ENR
SIX,SIX
ABG,ABG
EAF,EAF
BVN,BVN
LTHM.K,LTHM
MTH,MTH
GATX.K,GATX
NOAH.K,NOAH
FN,FN
AWR,AWR
TARO.K,TARO
APLE.K,APLE
NUS,NUS
FHI,FHI
HMY,HMY
MCY,MCY
KBH,KBH
BIPC.K,BIPC
HRB,HRB
MDC,MDC
FUL,FUL
ACA,ACA
BIOb,BIO.B
OUT,OUT
WD,WD
FSKR.K,FSKR
CCU,CCU
ASB,ASB
SCL,SCL
CIG,CIG
LXP,LXP
EVTC.K,EVTC
CWT,CWT
BOX,BOX
OFC,OFC
CUK,CUK
AVA,AVA
BMI,BMI
CMC,CMC
WRI,WRI
TRQ,TRQ
ESE,ESE
AGO,AGO
BNL,BNL
NNI,NNI
BRC,BRC
ALLY_pa.K,ALLY$A
MANU.K,MANU
HGV,HGV
PJT,PJT
ABM,ABM
ITGR.K,ITGR
USM,USM
CBT,CBT
B,B
JELD.K,JELD
DY,DY
HP,HP
CDE,CDE
BSTZ.K,BSTZ
AEL,AEL
GHC,GHC
JMIA.K,JMIA
WWW,WWW
SUM,SUM
MATX.K,MATX
MXL,MXL
AMRC.K,AMRC
CNX,CNX
ATCO.K,ATCO
EAT,EAT
EXG,EXG
JOE,JOE
CCIV_u.K,CCIV.U
BFT,BFT
TEX,TEX
DHR_pa,DHR$A
CIXX.K,CIXX
FLOW.K,FLOW
XL,XL
SPXC.K,SPXC
GPI,GPI
CCIV.K,CCIV
OIBRc.K,OIBR.C
KW,KW
KAR,KAR
MED,MED
NEE_pp,NEE$P
CWENa.K,CWEN.A
HTH,HTH
PRMW.K,PRMW
PEB,PEB
CWH,CWH
SEAS.K,SEAS
ZNH,ZNH
TDC,TDC
FLR,FLR
C_pn,C$N
VNE,VNE
HYLN.K,HYLN
ONTO.K,ONTO
AIN,AIN
DOOR.K,DOOR
KFY,KFY
MSGE.K,MSGE
EGO,EGO
KOF,KOF
THS,THS
SHO,SHO
MOGa,MOG.A
PHR,PHR
KTB,KTB
UTF,UTF
AVAL.K,AVAL
SSTK.K,SSTK
ELY,ELY
RVLV.K,RVLV
EPR,EPR
RLJ,RLJ
SUN,SUN
AX,AX
YELP.K,YELP
CIM,CIM
SAVE.K,SAVE
NSA,NSA
ATI,ATI
MAXR.K,MAXR
ZYME.K,ZYME
CLNY.K,CLNY
ENBL.K,ENBL
FUN,FUN
MTX,MTX
JWa,JW.A
BFT_u,BFT.U
DHR_pb,DHR$B
ADCT.K,ADCT
AZRE.K,AZRE
AVNS.K,AVNS
MAX,MAX
CADE.K,CADE
AZUL.K,AZUL
CEA,CEA
NUV,NUV
WHD,WHD
NZF,NZF
MUR,MUR
PVG,PVG
ATKR.K,ATKR
OR,OR
TROX.K,TROX
SWN,SWN
CMP,CMP
SJI,SJI
WGO,WGO
LENb,LEN.B
TAC,TAC
PING.K,PING
EPRT.K,EPRT
IBA,IBA
GB,GB
MYOV.K,MYOV
TPH,TPH
MLI,MLI
OMI,OMI
BCAT.K,BCAT
NAC,NAC
PRO,PRO
BUR,BUR
FSS,FSS
DNMR.K,DNMR
FBC,FBC
FSK,FSK
FBP,FBP
INT,INT
TCP,TCP
TDS,TDS
TSE,TSE
MGY,MGY
MAIN.K,MAIN
OI,OI
PQG,PQG
CRC,CRC
FIX,FIX
MTOR.K,MTOR
NEE_pq,NEE$Q
MWA,MWA
CSTM.K,CSTM
ENLC.K,ENLC
FCPT.K,FCPT
YALA.K,YALA
JPM_pc,JPM$C
CTB,CTB
HRI,HRI
VGR,VGR
MD,MD
CNK,CNK
CUB,CUB
SJW,SJW
SITC.K,SITC
BCC,BCC
PDM,PDM
BDN,BDN
RRC,RRC
YEXT.K,YEXT
PGRE.K,PGRE
WBT,WBT
GDV,GDV
LZB,LZB
HBM,HBM
FTAI.K,FTAI
PCGU.K,PCGU
BDC,BDC
FIT,FIT
JPS,JPS
RF_pa,RF$A
BDXB.K,BDXB
PTY,PTY
MFGP.K,MFGP
EPC,EPC
RPAI.K,RPAI
GSBD.K,GSBD
GCP,GCP
RCUS.K,RCUS
CALX.K,CALX
PBH,PBH
UFS,UFS
MAC,MAC
PIPR.K,PIPR
KRO,KRO
JPM_pd,JPM$D
CPK,CPK
ADX,ADX
ETY,ETY
AVTR_pa.K,AVTR$A
EVA,EVA
XHR,XHR
APTV_pa.K,APTV$A
DEA,DEA
FUBO.K,FUBO
CVA,CVA
EBRb,EBR.B
YPF,YPF
T_pc,T$C
SKY,SKY
EURN.K,EURN
WFC_pq,WFC$Q
BTT,BTT
HMN,HMN
WRE,WRE
TUP,TUP
ALG,ALG
WFC_pz,WFC$Z
NEE_po,NEE$O
SAH,SAH
SOLN.K,SOLN
ITCB.K,ITCB
USNA.K,USNA
ABR,ABR
IAG,IAG
BGS,BGS
ELP,ELP
MKCv,MKC.V
AMK,AMK
PDI,PDI
KN,KN
EVT,EVT
TWO,TWO
HNP,HNP
IPOF.K,IPOF
FBK,FBK
AAT,AAT
SIG,SIG
FSM,FSM
ATGE.K,ATGE
MTDR.K,MTDR
NTB,NTB
MFA,MFA
DRH,DRH
JHI,JHI
PMT,PMT
AR,AR
RLGY.K,RLGY
DSL,DSL
KAI,KAI
EB,EB
BIG,BIG
SRE_pa,SRE$A
SA,SA
C_pk,C$K
VSTO.K,VSTO
RVT,RVT
HTGC.K,HTGC
BV,BV
NPO,NPO
RIG,RIG
NS,NS
GTN,GTN
AVYA.K,AVYA
USPH.K,USPH
RQI,RQI
ESRT.K,ESRT
CRS,CRS
KAMN.K,KAMN
CIGc,CIG.C
ARI,ARI
MNR,MNR
GAB,GAB
BDJ,BDJ
BKE,BKE
ZUO,ZUO
ARGO.K,ARGO
PNC_pp,PNC$P
HKIB.K,HKIB
CXP,CXP
UE,UE
WDR,WDR
BAK,BAK
TY,TY
KEN,KEN
BSIG.K,BSIG
SBH,SBH
BSM,BSM
COF_pi,COF$I
CVI,CVI
SCS,SCS
HSC,HSC
LTC,LTC
LAC,LAC
PFS,PFS
GNL,GNL
MEI,MEI
HNI,HNI
BALY.K,BALY
HEP,HEP
LGFb,LGF.B
BBN,BBN
GVA,GVA
LNN,LNN
MMI,MMI
IPOF_u.K,IPOF.U
SBE,SBE
GES,GES
BAC_pb,BAC$B
DEN,DEN
AROC.K,AROC
CBZ,CBZ
JPM_pg,JPM$G
USA,USA
HSBC_pa.K,HSBC$A
CCS,CCS
ACB,ACB
MS_pf,MS$F
AMRX.K,AMRX
ACH,ACH
EVH,EVH
EPAC.K,EPAC
SAND.K,SAND
FPF,FPF
CPG,CPG
BAC_pm,BAC$M
WPF,WPF
VCRA.K,VCRA
GNW,GNW
TSLX.K,TSLX
CLB,CLB
MTRN.K,MTRN
CEQP.K,CEQP
SYX,SYX
BAC_pn,BAC$N
DDD,DDD
DCUE.K,DCUE
DKL,DKL
ANF,ANF
GMS,GMS
NWN,NWN
DLX,DLX
BOOT.K,BOOT
VERT_u.K,VERT.U
FTV_pa,FTV$A
BTZ,BTZ
SWM,SWM
LBRT.K,LBRT
TNC,TNC
ETG,ETG
PAR,PAR
HYT,HYT
ETV,ETV
RGR,RGR
ALX,ALX
AIR,AIR
GEF,GEF
KKR_pc,KKR$C
USAC.K,USAC
CODI.K,CODI
SBE_u,SBE.U
CNR,CNR
GS_pd,GS$D
WMK,WMK
BRMK.K,BRMK
STC,STC
FFG,FFG
AZZ,AZZ
VLRS.K,VLRS
AKOb,AKO.B
UVV,UVV
GHG,GHG
WSOb,WSO.B
UIS,UIS
KRG,KRG
FOE,FOE
PGTI.K,PGTI
BXMX.K,BXMX
IPOC_u.K,IPOC.U
NEXA.K,NEXA
UTZ,UTZ
GME,GME
MHO,MHO
GFF,GFF
SI,SI
DDS,DDS
AKR,AKR
T_pa,T$A
GWB,GWB
IRT,IRT
NFJ,NFJ
COF_pj,COF$J
PTA,PTA
NFH,NFH
JWS,JWS
FRO,FRO
ALEX.K,ALEX
PLT,PLT
ERJ,ERJ
ALL_ph,ALL$H
LINX.K,LINX
ELF,ELF
BST,BST
TR,TR
BPMP.K,BPMP
FDP,FDP
IPOE.K,IPOE
MODN.K,MODN
TPGY.K,TPGY
MSC,MSC
WPF_u,WPF.U
HCC,HCC
PBI,PBI
WFC_pa,WFC$A
LADR.K,LADR
GBX,GBX
GOL,GOL
DRQ,DRQ
USB_pa,USB$A
WFC_px,WFC$X
DK,DK
CANG.K,CANG
JPM_ph,JPM$H
GTY,GTY
OXM,OXM
CTS,CTS
NRK,NRK
CRK,CRK
USB_pm,USB$M
GEFb,GEF.B
PRPB_u.K,PRPB.U
FCF,FCF
DGNR.K,DGNR
PACK.K,PACK
KOS,KOS
NMZ,NMZ
BAC_po,BAC$O
HOME.K,HOME
BSX_pa,BSX$A
MS_pi,MS$I
MS_pk,MS$K
DUK_pa,DUK$A
CLI,CLI
PRPB.K,PRPB
EVRI.K,EVRI
DTP,DTP
KRA,KRA
JWS_u,JWS.U
BAC_pc,BAC$C
BIF,BIF
NBHC.K,NBHC
IMAX.K,IMAX
OEC,OEC
STAR.K,STAR
AKOa,AKO.A
DIN,DIN
CHCT.K,CHCT
MS_pa,MS$A
APSG.K,APSG
GS_pj,GS$J
CRHC.K,CRHC
TGH,TGH
SXI,SXI
TGP,TGP
PRA,PRA
MET_pf,MET$F
C_pj,C$J
BHE,BHE
CLS,CLS
GHLD.K,GHLD
DRD,DRD
C_ps,C$S
GEO,GEO
EOS,EOS
NXRT.K,NXRT
CLNC.K,CLNC
RNP,RNP
OFG,OFG
ETW,ETW
COF_pg,COF$G
SKT,SKT
IPOE_u.K,IPOE.U
WLL,WLL
NP,NP
HY,HY
GSAH.K,GSAH
PLOW.K,PLOW
IH,IH
WFC_pw,WFC$W
AWF,AWF
UNFI.K,UNFI
ARCO.K,ARCO
OII,OII
INN,INN
FFC,FFC
KREF.K,KREF
TFC_pr,TFC$R
HQH,HQH
LGFa,LGF.A
TPGY_u.K,TPGY.U
FOR,FOR
MS_pe,MS$E
BHLB.K,BHLB
EIG,EIG
CYH,CYH
ATH_pa,ATH$A
CMRE.K,CMRE
BRBR.K,BRBR
