TSM,TSM
BABA.K,BABA
V,V
JPM,JPM
JNJ,JNJ
WMT,WMT
UNH,UNH
BRKb,BRK.B
MA,MA
HD,HD
BAC,BAC
PG,PG
DIS,DIS
NKE,NKE
BRKa,BRK.A
PFE,PFE
LLY,LLY
TM,TM
ORCL.K,ORCL
XOM,XOM
KO,KO
VZ,VZ
CRM,CRM
DHR,DHR
ABT,ABT
ACN,ACN
TMO,TMO
NVS,NVS
WFC,WFC
ABBV.K,ABBV
T,T
CVX,CVX
SHOP.K,SHOP
MRK,MRK
MS,MS
MCD,MCD
NVO,NVO
SAP,SAP
MDT,MDT
UPS,UPS
NEE,NEE
LIN,LIN
PM,PM
SE,SE
BMY,BMY
UL,UL
RY,RY
C,C
UNP,UNP
SCHW.K,SCHW
HDB,HDB
BLK,BLK
BA,BA
GS,GS
BX,BX
AXP,AXP
LOW,LOW
RTX,RTX
TGT,TGT
IBM,IBM
SQ,SQ
AMT,AMT
SONY.K,SONY
TD,TD
SNAP.K,SNAP
EL,EL
DE,DE
CAT,CAT
TTE,TTE
GE,GE
DEO,DEO
HSBC.K,HSBC
MMM,MMM
BHP,BHP
NOW,NOW
CVS,CVS
RIO,RIO
VALE.K,VALE
SPGI.K,SPGI
GSK,GSK
BUD,BUD
LMT,LMT
INFY.K,INFY
PLD,PLD
SYK,SYK
ZTS,ZTS
ANTM.K,ANTM
BAM,BAM
UN,UN
MO,MO
BP,BP
TJX,TJX
USB,USB
BTI,BTI
RDSa,RDS.A
CCI,CCI
DUK,DUK
UBER.K,UBER
FIS,FIS
PNC,PNC
SNOW.K,SNOW
ENB,ENB
GM,GM
CB,CB
BNS,BNS
SHW,SHW
TFC,TFC
HCA,HCA
MMC,MMC
COF,COF
CNI,CNI
COP,COP
RDSb,RDS.B
DELL.K,DELL
ABB,ABB
ITW,ITW
FDX,FDX
NIO,NIO
CI,CI
MCO,MCO
MUFG.K,MUFG
EW,EW
SO,SO
WBK,WBK
BDX,BDX
BBL,BBL
ICE,ICE
SAN,SAN
ETN,ETN
CL,CL
EQNR.K,EQNR
BMO,BMO
STLA.K,STLA
IBN,IBN
VMW,VMW
TWLO.K,TWLO
