BABA.K,BABA
NXRT.K,NXRT
CTS,CTS
COF_pg,COF$G
NGA_u,NGA.U
AXL,AXL
OEC,OEC
GEF,GEF
DGNR_u.K,DGNR.U
WFC_pw,WFC$W
AWF,AWF
PRA,PRA
LGVW.K,LGVW
MS_pe,MS$E
RWT,RWT
IH,IH
FFC,FFC
CMRE.K,CMRE
GFLU.K,GFLU
BHE,BHE
MYI,MYI
KREF.K,KREF
ATH_pa,ATH$A
AJAX.K,AJAX
GSAH_u.K,GSAH.U
SCU,SCU
MEG,MEG
WFC_pr,WFC$R
TPB,TPB
AIO,AIO
TFC_pr,TFC$R
PLOW.K,PLOW
CRHC_u.K,CRHC.U
CRY,CRY
USB_ph,USB$H
GHLD.K,GHLD
BRBR.K,BRBR
KOS,KOS
AOD,AOD
JPC,JPC
DNOW.K,DNOW
MSGN.K,MSGN
WOW,WOW
SPH,SPH
JPM_pj,JPM$J
HZO,HZO
IPOD.K,IPOD
APSG_u.K,APSG.U
GAM,GAM
RTP_u,RTP.U
ACEL.K,ACEL
BAC_pk,BAC$K
CCO,CCO
PML,PML
BKD,BKD
OFG,OFG
DHT,DHT
SMP,SMP
CSR,CSR
INN,INN
AGRO.K,AGRO
BAC_pp,BAC$P
DLY,DLY
TPRE.K,TPRE
TGH,TGH
BAC_pa,BAC$A
BEST.K,BEST
GOF,GOF
LC,LC
BANC.K,BANC
EIG,EIG
MET_pe,MET$E
NP,NP
MDP,MDP
VMO,VMO
HMI,HMI
CCX,CCX
JQC,JQC
AHH,AHH
LGVW_u.K,LGVW.U
BHK,BHK
DRD,DRD
CXW,CXW
HEXO.K,HEXO
VAPO.K,VAPO
DBI,DBI
BHLB.K,BHLB
CKH,CKH
OII,OII
THQ,THQ
WNC,WNC
VGAC.K,VGAC
TDF,TDF
WLL,WLL
STT_pd,STT$D
TEO,TEO
UHT,UHT
LL,LL
CARS.K,CARS
BMA,BMA
HNGR.K,HNGR
ENVA.K,ENVA
WLKP.K,WLKP
QUOT.K,QUOT
GRC,GRC
PAM,PAM
EMD,EMD
NDMO.K,NDMO
EQH_pa,EQH$A
IGR,IGR
AVAN.K,AVAN
RA,RA
BCSF.K,BCSF
PUMP.K,PUMP
LEAP.K,LEAP
VYGG.K,VYGG
PHK,PHK
SII,SII
KYN,KYN
IPOD_u.K,IPOD.U
SHI,SHI
TPC,TPC
SFL,SFL
GS_pk,GS$K
SYF_pa,SYF$A
JWSM_u.K,JWSM.U
NIE,NIE
ACCO.K,ACCO
PRTY.K,PRTY
TRTX.K,TRTX
CII,CII
GPRK.K,GPRK
CNP_pb,CNP$B
NX,NX
MNRL.K,MNRL
DESP.K,DESP
GATO.K,GATO
IVR,IVR
VTOL.K,VTOL
EXK,EXK
KNL,KNL
AC,AC
SCHW_pd.K,SCHW$D
CBB,CBB
ATEN.K,ATEN
NLS,NLS
SRI,SRI
RPT,RPT
WFC_pn,WFC$N
RBAC.K,RBAC
WIW,WIW
ARCH.K,ARCH
MYE,MYE
AAC_u,AAC.U
GIM,GIM
CCX_u,CCX.U
ARR,ARR
NEX,NEX
STNG.K,STNG
GOAC.K,GOAC
TCS,TCS
HTD,HTD
NMCO.K,NMCO
LDP,LDP
SWT,SWT
IIM,IIM
ERF,ERF
NKX,NKX
PARR.K,PARR
PFN,PFN
GEL,GEL
BCX,BCX
GS_pa,GS$A
KOP,KOP
HFRO.K,HFRO
VET,VET
MRC,MRC
KODK.K,KODK
HZAC.K,HZAC
CFXA.K,CFXA
PNTM_u.K,PNTM.U
VGAC_u.K,VGAC.U
AIV,AIV
WFC_py,WFC$Y
FTHY.K,FTHY
WTRU.K,WTRU
VKQ,VKQ
VGM,VGM
NLY_pf,NLY$F
BEDU.K,BEDU
ETP_pe,ETP$E
RMAX.K,RMAX
TREB.K,TREB
GLT,GLT
AGM,AGM
BQ,BQ
VVI,VVI
ARLO.K,ARLO
BFS,BFS
CUBI.K,CUBI
RFP,RFP
QEP,QEP
GLP,GLP
BOE,BOE
HZON.K,HZON
TALO.K,TALO
CURO.K,CURO
TBI,TBI
AVAN_u.K,AVAN.U
REVG.K,REVG
VTA,VTA
DMS,DMS
PCN,PCN
AGX,AGX
BOAC_u.K,BOAC.U
CYD,CYD
GS_pn,GS$N
TEN,TEN
IQI,IQI
PDT,PDT
FPAC.K,FPAC
CPAC.K,CPAC
CAPL.K,CAPL
BOAC.K,BOAC
DMYD.K,DMYD
IFFT.K,IFFT
BFK,BFK
ATH_pb,ATH$B
MYD,MYD
EFC,EFC
MOD,MOD
NID,NID
NEE_pn,NEE$N
VYGG_u.K,VYGG.U
FPAC_u.K,FPAC.U
WCC_pa,WCC$A
ETJ,ETJ
AGCB.K,AGCB
AMBC.K,AMBC
WFC_po,WFC$O
CLW,CLW
NPK,NPK
CIR,CIR
HGH,HGH
BIT,BIT
ATH_pc,ATH$C
TUFN.K,TUFN
CAAP.K,CAAP
LPG,LPG
ETM,ETM
DFIN.K,DFIN
PPR,PPR
BY,BY
LOMA.K,LOMA
ASIX.K,ASIX
RC,RC
NBB,NBB
EOI,EOI
UMH,UMH
PCPL.K,PCPL
FI,FI
SLCA.K,SLCA
MX,MX
RBAC_u.K,RBAC.U
VVR,VVR
WFC_pp,WFC$P
USB_pp,USB$P
HLX,HLX
ALL_pg,ALL$G
TFC_po,TFC$O
GCI,GCI
GOAC_u.K,GOAC.U
BGY,BGY
VCV,VCV
HIO,HIO
UTL,UTL
GMRE.K,GMRE
DCO,DCO
PZN,PZN
AAN,AAN
FF,FF
SRG,SRG
PBFX.K,PBFX
MUC,MUC
PACE.K,PACE
MET_pa,MET$A
SCHW_pc.K,SCHW$C
TGI,TGI
ECOM.K,ECOM
HZAC_u.K,HZAC.U
CSV,CSV
VEC,VEC
SQZ,SQZ
ETH,ETH
TREB_u.K,TREB.U
MMD,MMD
BTO,BTO
DMYD_u.K,DMYD.U
BLX,BLX
GCO,GCO
MVF,MVF
NXJ,NXJ
MPX,MPX
ONE,ONE
WBAI.K,WBAI
GHY,GHY
NEW,NEW
BBDC.K,BBDC
HZON_u.K,HZON.U
NYCB_pa.K,NYCB$A
CPF,CPF
AVK,AVK
CLII.K,CLII
ACIC_u.K,ACIC.U
REV,REV
SRE_pb,SRE$B
NEE_pk,NEE$K
BGB,BGB
LEAP_u.K,LEAP.U
SEAH.K,SEAH
HIX,HIX
CAI,CAI
CEL,CEL
RF_pb,RF$B
MUI,MUI
STT_pg,STT$G
CEQP_p.K,CEQP$
CAL,CAL
CPS,CPS
NPTN.K,NPTN
MMU,MMU
IHC,IHC
CPE,CPE
RF_pc,RF$C
SPNV.K,SPNV
BBAR.K,BBAR
JIH,JIH
KEY_pi,KEY$I
ASPN.K,ASPN
BLW,BLW
AXS_pe,AXS$E
DAC,DAC
IMPX.K,IMPX
LDL,LDL
MUA,MUA
AIG_pa,AIG$A
DFP,DFP
CCV_u,CCV.U
FMAC.K,FMAC
JPI,JPI
BZH,BZH
BME,BME
ATH_pd,ATH$D
IFN,IFN
MFL,MFL
EFT,EFT
WTTR.K,WTTR
PROS.K,PROS
GTS,GTS
EQD,EQD
DIAX.K,DIAX
BXG,BXG
USB_pa,USB$A
MCS,MCS
MQY,MQY
ACND.K,ACND
PSA_pn,PSA$N
ALL_pb,ALL$B
ACIC.K,ACIC
IIAC.K,IIAC
EVN,EVN
CLDT.K,CLDT
CLII_u.K,CLII.U
NQP,NQP
GPMT.K,GPMT
NCV,NCV
UZD,UZD
HPS,HPS
MYN,MYN
LEO,LEO
JFR,JFR
KNOP.K,KNOP
COF_ph,COF$H
HVT,HVT
MS_pl,MS$L
PSA_pl,PSA$L
FUSE.K,FUSE
ELAT.K,ELAT
CMO,CMO
NBR,NBR
AVD,AVD
GBL,GBL
COE,COE
NVGS.K,NVGS
DUKH.K,DUKH
RF_pa,RF$A
MCA,MCA
JHB,JHB
NHF,NHF
SRLP.K,SRLP
THR,THR
IGD,IGD
FAII.K,FAII
SPRQ_u.K,SPRQ.U
SPRQ.K,SPRQ
TFC_pg,TFC$G
RYAM.K,RYAM
ISD,ISD
UZE,UZE
SEAH_u.K,SEAH.U
FRC_pk,FRC$K
REX,REX
MOV,MOV
PCPL_u.K,PCPL.U
FSD,FSD
HMLP.K,HMLP
MUX,MUX
DSU,DSU
PKO,PKO
THW,THW
DPG,DPG
SPFR.K,SPFR
JIH_u,JIH.U
EFR,EFR
TG,TG
RYI,RYI
USB_pq,USB$Q
PACE_u.K,PACE.U
NTST.K,NTST
HPI,HPI
IPV,IPV
KEY_pk,KEY$K
CO,CO
STPC_u.K,STPC.U
EBF,EBF
HQL,HQL
NGAB_u.K,NGAB.U
GBAB.K,GBAB
DNK,DNK
PPT,PPT
RMT,RMT
MNR_pc,MNR$C
VER_pf,VER$F
VHI,VHI
CAF,CAF
TFC_ph,TFC$H
DX,DX
FMAC_u.K,FMAC.U
SPNV_u.K,SPNV.U
HIGA.K,HIGA
IMPX_u.K,IMPX.U
PDAC.K,PDAC
SDHY.K,SDHY
LXFR.K,LXFR
QTS_pb,QTS$B
MOTV.K,MOTV
FUSE_u.K,FUSE.U
SCE_pl,SCE$L
CFG_pe,CFG$E
PMO,PMO
YAC,YAC
ACND_u.K,ACND.U
HCI,HCI
STK,STK
MTW,MTW
BCEI.K,BCEI
SNR,SNR
AWP,AWP
TWI,TWI
SFTW_u.K,SFTW.U
MIT_u,MIT.U
PV_u,PV.U
CTT,CTT
OPY,OPY
KTF,KTF
EQD_u,EQD.U
ORC,ORC
STIC.K,STIC
NAT,NAT
KEY_pj,KEY$J
TFC_pf,TFC$F
MOTV_u.K,MOTV.U
ALUS.K,ALUS
BUI,BUI
BFZ,BFZ
INSW.K,INSW
MLR,MLR
DMYI.K,DMYI
FRA,FRA
SNPR.K,SNPR
TWND.K,TWND
NAN,NAN
VPG,VPG
DEH,DEH
NLY_pi,NLY$I
FPH,FPH
TDW,TDW
GUT,GUT
IIAC_u.K,IIAC.U
IPV_u,IPV.U
TRC,TRC
VNTR.K,VNTR
SXC,SXC
MUJ,MUJ
CBAH_u.K,CBAH.U
VHC,VHC
SNPR_u.K,SNPR.U
ESGC.K,ESGC
QVCC.K,QVCC
MIY,MIY
MHN,MHN
MIN,MIN
GSL,GSL
UFI,UFI
ENPC_u.K,ENPC.U
FLNG.K,FLNG
SBR,SBR
TPVG.K,TPVG
PCPC_u.K,PCPC.U
SOI,SOI
PIAI.K,PIAI
RZA,RZA
AENZ.K,AENZ
FCAX_u.K,FCAX.U
JWb,JW.B
FAII_u.K,FAII.U
UVE,UVE
CPLG.K,CPLG
SOAC.K,SOAC
BTU,BTU
ENPC.K,ENPC
QD,QD
UBA,UBA
PDAC_u.K,PDAC.U
SPFR_u.K,SPFR.U
GLOG.K,GLOG
NLY_pg,NLY$G
SFTW.K,SFTW
XPOA.K,XPOA
BML_pl,BML$L
OLP,OLP
CIO,CIO
AFB,AFB
AEL_pa,AEL$A
ALUS_u.K,ALUS.U
PMX,PMX
NEV,NEV
TLGA_u.K,TLGA.U
ZTR,ZTR
ASA,ASA
EDD,EDD
GIK,GIK
SGU,SGU
PMM,PMM
RFL,RFL
SCE_pg,SCE$G
NRGX.K,NRGX
VRS,VRS
ETB,ETB
ETO,ETO
HPF,HPF
BYM,BYM
NCZ,NCZ
BSN,BSN
ACRE.K,ACRE
HIGA_u.K,HIGA.U
YAC_u,YAC.U
NSCO.K,NSCO
LHC_u,LHC.U
GIK_u,GIK.U
STIC_u.K,STIC.U
TWND_u.K,TWND.U
MCR,MCR
DSM,DSM
IDT,IDT
BKT,BKT
HIG_pg,HIG$G
IACA.K,IACA
ETP_pd,ETP$D
MTL,MTL
CAP,CAP
DEH_u,DEH.U
USX,USX
CBAH.K,CBAH
SWBK_u.K,SWBK.U
JRO,JRO
CCAC.K,CCAC
OIA,OIA
ETP_pc,ETP$C
SNV_pe,SNV$E
MMT,MMT
PFL,PFL
SOAC_u.K,SOAC.U
TINV.K,TINV
WIA,WIA
NSTB_u.K,NSTB.U
JRI,JRI
DLR_pl,DLR$L
PMF,PMF
ASG,ASG
PLYM.K,PLYM
RFI,RFI
RMM,RMM
TEI,TEI
CAP_u,CAP.U
ESTE.K,ESTE
GFX_u,GFX.U
IACA_u.K,IACA.U
PCPC.K,PCPC
RPLA.K,RPLA
APTS.K,APTS
AIZP.K,AIZP
CPSR.K,CPSR
BXC,BXC
ATAC.K,ATAC
BLE,BLE
FRC_pj,FRC$J
FC,FC
PEO,PEO
HTPA.K,HTPA
NGL,NGL
CEPU.K,CEPU
MEN,MEN
JGH,JGH
PSA_pe,PSA$E
CTAC.K,CTAC
CND,CND
FOF,FOF
AMOV.K,AMOV
ECC,ECC
TGS,TGS
MCB,MCB
KKR_pa,KKR$A
SPLP.K,SPLP
NGVC.K,NGVC
PIAI_u.K,PIAI.U
NNN_pf,NNN$F
STON.K,STON
ACV,ACV
MYJ,MYJ
RICE.K,RICE
WTI,WTI
PIPP.K,PIPP
SAN_pb,SAN$B
SRT,SRT
XPOA_u.K,XPOA.U
IVC,IVC
OIS,OIS
RVI,RVI
DMYI_u.K,DMYI.U
FFA,FFA
UZA,UZA
RM,RM
SOR,SOR
PCQ,PCQ
TNK,TNK
IPI,IPI
WSR,WSR
HYI,HYI
MSB,MSB
LEJU.K,LEJU
VOYA_pb.K,VOYA$B
OACB.K,OACB
MBI,MBI
HPX,HPX
FRX,FRX
ASPL.K,ASPL
NRZ_pc,NRZ$C
ARDC.K,ARDC
FRX_u,FRX.U
RGS,RGS
GNK,GNK
YRD,YRD
HTPA_u.K,HTPA.U
BSN_u,BSN.U
RLJ_pa,RLJ$A
CLA,CLA
VNO_pm,VNO$M
CHN,CHN
EMPW.K,EMPW
CCAC_u.K,CCAC.U
FGNA.K,FGNA
KRP,KRP
KIO,KIO
PSA_pd,PSA$D
NMY,NMY
FIV,FIV
CSTA_u.K,CSTA.U
DL,DL
VIAO.K,VIAO
TINV_u.K,TINV.U
APO_pb,APO$B
CFG_pd,CFG$D
LITB.K,LITB
CSPR.K,CSPR
FRC_pi,FRC$I
TISI.K,TISI
MVT,MVT
CLNY_pi.K,CLNY$I
AEL_pb,AEL$B
ASAQ.K,ASAQ
OOMA.K,OOMA
CMCM.K,CMCM
BAC_pe,BAC$E
ALL_pi,ALL$I
PSF,PSF
PUK_pa,PUK$A
EOT,EOT
ARES_pa.K,ARES$A
PSA_ph,PSA$H
FPI,FPI
BW,BW
MQT,MQT
EMF,EMF
PSA_pg,PSA$G
GPM,GPM
PSB_pz,PSB$Z
NTP,NTP
MYC,MYC
CIA,CIA
SCE_pj,SCE$J
IVAN_u.K,IVAN.U
VRTV.K,VRTV
JE,JE
LCI,LCI
GF,GF
VNO_pn,VNO$N
BNED.K,BNED
FCT,FCT
RCS,RCS
RPLA_u.K,RPLA.U
SCE_pk,SCE$K
ATAC_u.K,ATAC.U
MEC,MEC
CPSR_u.K,CPSR.U
SCVX.K,SCVX
BGH,BGH
DTJ,DTJ
CIM_pb,CIM$B
MIXT.K,MIXT
HT,HT
RICE_u.K,RICE.U
TDJ,TDJ
TLYS.K,TLYS
VPV,VPV
MUE,MUE
NUM,NUM
RTPZ.K,RTPZ
LPI,LPI
IIF,IIF
VNO_pk,VNO$K
PRE_ph,PRE$H
ALTG.K,ALTG
EQH_pc,EQH$C
LOKB.K,LOKB
VNO_pl,VNO$L
NSH,NSH
NCA,NCA
EEX,EEX
SBG,SBG
DTY,DTY
CND_u,CND.U
FLY,FLY
DBL,DBL
TYG,TYG
PSA_pi,PSA$I
HPX_u,HPX.U
LOKB_u.K,LOKB.U
CLNY_pj.K,CLNY$J
AHL_pc,AHL$C
AONE.K,AONE
BKN,BKN
PIPP_u.K,PIPP.U
APO_pa,APO$A
RTPZ_u.K,RTPZ.U
PSA_pf,PSA$F
CTAC_u.K,CTAC.U
CLA_u,CLA.U
NXP,NXP
BTE,BTE
PCK,PCK
KUKE.K,KUKE
NUO,NUO
KMF,KMF
ROT_u,ROT.U
LND,LND
HCHC.K,HCHC
EPWR_u.K,EPWR.U
FEI,FEI
FGNA_u.K,FGNA.U
NOA,NOA
ADEX_u.K,ADEX.U
ASPL_u.K,ASPL.U
CRU_u,CRU.U
NXQ,NXQ
MHI,MHI
ATTO.K,ATTO
OACB_u.K,OACB.U
OCA_u,OCA.U
NPV,NPV
PDS,PDS
DUC,DUC
RNR_pe,RNR$E
MAV,MAV
PKE,PKE
CLAS_u.K,CLAS.U
TVC,TVC
TVE,TVE
RNR_pf,RNR$F
IVR_pc,IVR$C
FST,FST
KIM_pm,KIM$M
CSLT.K,CSLT
ALP_pq,ALP$Q
BGT,BGT
EMP,EMP
MFM,MFM
NS_pb,NS$B
SR_pa,SR$A
GTT,GTT
ASAQ_u.K,ASAQ.U
AMH_pd,AMH$D
DMB,DMB
PUK_p,PUK$
GDO,GDO
BLUA_u.K,BLUA.U
TWO_pb,TWO$B
BML_ph,BML$H
SCE_ph,SCE$H
CLNY_ph.K,CLNY$H
CTO,CTO
TWO_pc,TWO$C
SCVX_u.K,SCVX.U
PHD,PHD
DSSI.K,DSSI
EVC,EVC
MCI,MCI
TSI,TSI
PHT,PHT
EMPW_u.K,EMPW.U
HBB,HBB
FINS.K,FINS
SPXX.K,SPXX
AT,AT
CEM,CEM
AHL_pd,AHL$D
HRTG.K,HRTG
HOV,HOV
AL_pa,AL$A
CINR.K,CINR
TK,TK
QUAD.K,QUAD
OAK_pb,OAK$B
BWG,BWG
CHS,CHS
MTT,MTT
DNZ_u,DNZ.U
AHL_pe,AHL$E
NUW,NUW
TACA.K,TACA
SAR,SAR
SQNS.K,SQNS
VTN,VTN
ODC,ODC
WRB_pg,WRB$G
TACA_u.K,TACA.U
ANH,ANH
OCA,OCA
CAS,CAS
MGU,MGU
NRZ_pb,NRZ$B
NSH_u,NSH.U
SBG_u,SBG.U
JOF,JOF
AEB,AEB
IRS,IRS
CAS_u,CAS.U
JRS,JRS
BRT,BRT
FVT_u,FVT.U
CLIM_u.K,CLIM.U
CATO.K,CATO
CMO_pe,CMO$E
ETX,ETX
BORR.K,BORR
EP_pc,EP$C
EVF,EVF
BH,BH
CRDa,CRD.A
FST_u,FST.U
TTI,TTI
PSB_px,PSB$X
CEIX.K,CEIX
SCPE.K,SCPE
DSX,DSX
PSA_pj,PSA$J
MFA_pc,MFA$C
PDO,PDO
IGI,IGI
UMH_pc,UMH$C
NR,NR
CTRA.K,CTRA
AMH_pe,AMH$E
PMVC.K,PMVC
EVG,EVG
HZN,HZN
PZC,PZC
KIM_pl,KIM$L
NSA_pa,NSA$A
LGI,LGI
EHI,EHI
NL,NL
SLG_pi,SLG$I
AJX,AJX
DFNS.K,DFNS
MHD,MHD
TDE,TDE
DLR_pk,DLR$K
FLC,FLC
NXR,NXR
JCO,JCO
JCE,JCE
AONE_u.K,AONE.U
CIM_pc,CIM$C
VBF,VBF
MOGU.K,MOGU
MLP,MLP
AFT,AFT
EQHA_u.K,EQHA.U
GIX,GIX
DWIN.K,DWIN
ATCO_ph.K,ATCO$H
SJIU.K,SJIU
TMST.K,TMST
INSI.K,INSI
BGR,BGR
GRX,GRX
BVH,BVH
LNFA.K,LNFA
KF,KF
VIST.K,VIST
GHL,GHL
EXPR.K,EXPR
PSA_pk,PSA$K
EFL,EFL
DWIN_u.K,DWIN.U
IVH,IVH
EOD,EOD
PFD,PFD
SF_pc,SF$C
EMO,EMO
DHF,DHF
IHIT.K,IHIT
BSL,BSL
SCD,SCD
BEP_pa,BEP$A
OCN,OCN
GNPK.K,GNPK
CNF,CNF
CVEO.K,CVEO
MG,MG
NSL,NSL
SALT.K,SALT
PIM,PIM
GGT,GGT
GPX,GPX
LEAF.K,LEAF
CIT_pb,CIT$B
DS,DS
SNV_pd,SNV$D
WPG,WPG
PSTL.K,PSTL
BML_pj,BML$J
DLR_pj,DLR$J
EHT,EHT
FRC_ph,FRC$H
PSB_py,PSB$Y
PSA_pm,PSA$M
AIF,AIF
UAN,UAN
DLR_pc,DLR$C
NRP,NRP
ENR_pa,ENR$A
SCM,SCM
GAM_pb,GAM$B
TWN,TWN
IDE,IDE
HYB,HYB
JTD,JTD
SB,SB
FDEU.K,FDEU
BIP_pa,BIP$A
UTI,UTI
OPP,OPP
GIX_u,GIX.U
MDH_u,MDH.U
MOGb,MOG.B
PSA_pc,PSA$C
BXP_pb,BXP$B
DDT,DDT
BGIO.K,BGIO
BIP_pb,BIP$B
MXF,MXF
OAK_pa,OAK$A
GS_pc,GS$C
GNE,GNE
SCPE_u.K,SCPE.U
ATCO_pg.K,ATCO$G
STG,STG
MPA,MPA
PSB_pw,PSB$W
BNY,BNY
AGS,AGS
TDA,TDA
MYF,MYF
PMT_pb,PMT$B
BHR,BHR
DFNS_u.K,DFNS.U
ACP,ACP
TSQ,TSQ
PANA.K,PANA
NIQ,NIQ
TWO_pe,TWO$E
PMVC_u.K,PMVC.U
NYCB_pu.K,NYCB$U
MSD,MSD
FIF,FIF
CULP.K,CULP
MFA_pb,MFA$B
PEI,PEI
NS_pa,NS$A
FT,FT
LNFA_u.K,LNFA.U
PRE_pi,PRE$I
AHT,AHT
GGM,GGM
CCZ,CCZ
TRTN_pc.K,TRTN$C
TCI,TCI
CBH,CBH
CIM_pd,CIM$D
CRDb,CRD.B
SRC_pa,SRC$A
TEAF.K,TEAF
GNPK_u.K,GNPK.U
BXS_pa,BXS$A
OSG,OSG
JHS,JHS
CTA_pb,CTA$B
RENN.K,RENN
GLEO.K,GLEO
ASGI.K,ASGI
WMC,WMC
TFC_pi,TFC$I
NC,NC
NAZ,NAZ
BGX,BGX
SITC_pa.K,SITC$A
MUS,MUS
AHH_pa,AHH$A
GNL_pa,GNL$A
BTA,BTA
CTK,CTK
JDD,JDD
MUH,MUH
GLOP.K,GLOP
TGP_pb,TGP$B
SJT,SJT
PBT,PBT
MHF,MHF
RIV,RIV
NMM,NMM
WEA,WEA
BBK,BBK
ORN,ORN
PANA_u.K,PANA.U
FMN,FMN
SFE,SFE
JPT,JPT
FHN_pe,FHN$E
RRD,RRD
SD,SD
SUPV.K,SUPV
PRE_pg,PRE$G
PFO,PFO
TREC.K,TREC
SF_pb,SF$B
AMH_pf,AMH$F
CCM,CCM
ELVT.K,ELVT
KKR_pb,KKR$B
DMO,DMO
TNP,TNP
CXE,CXE
CEE,CEE
APRN.K,APRN
IGA,IGA
XYF,XYF
TRTN_pd.K,TRTN$D
SOS,SOS
VEL,VEL
FRT_pc,FRT$C
WBS_pf,WBS$F
CHMI.K,CHMI
CBB_pb,CBB$B
EXTN.K,EXTN
SF_pa,SF$A
EQC_pd,EQC$D
CFR_pb,CFR$B
NNY,NNY
PSA_po,PSA$O
HGLB.K,HGLB
XIN,XIN
GLEO_u.K,GLEO.U
FPI_pb,FPI$B
FTK,FTK
FRC_pg,FRC$G
GHM,GHM
IVR_pb,IVR$B
ATCO_pi.K,ATCO$I
CDR,CDR
EARN.K,EARN
SITC_pk.K,SITC$K
INN_pe,INN$E
NS_pc,NS$C
PAI,PAI
TAPa,TAP.A
HIE,HIE
IHD,IHD
MNP,MNP
EGY,EGY
ARGD.K,ARGD
NTG,NTG
MCN,MCN
MGF,MGF
NRZ_pa,NRZ$A
DLNG.K,DLNG
ENZ,ENZ
HT_pd,HT$D
DCP_pb,DCP$B
ARL,ARL
BBF,BBF
TWO_pa,TWO$A
STL_pa,STL$A
CIM_pa,CIM$A
RGT,RGT
EPR_pg,EPR$G
HEQ,HEQ
NMT,NMT
MTL_p,MTL$
HFRO_pa.K,HFRO$A
IVR_pa,IVR$A
RMI,RMI
JSD,JSD
EDF,EDF
USDP.K,USDP
JTA,JTA
NMK_pb,NMK$B
RFM,RFM
NKG,NKG
ATCO_pe.K,ATCO$E
AGD,AGD
SPLP_pa.K,SPLP$A
MITT.K,MITT
TRTN_pb.K,TRTN$B
PEB_pf,PEB$F
BAF,BAF
VGI,VGI
GDL_pc,GDL$C
NIM,NIM
SUP,SUP
BGSF.K,BGSF
NGL_pb,NGL$B
KSM,KSM
SBI,SBI
FAM,FAM
DHX,DHX
DCF,DCF
ALIN_pa.K,ALIN$A
DTLA_p.K,DTLA$
PCM,PCM
ARR_pc,ARR$C
HIL,HIL
MPV,MPV
COF_pk,COF$K
EPR_pc,EPR$C
XAN,XAN
GDL,GDL
ATA,ATA
DRH_pa,DRH$A
CLPR.K,CLPR
TGP_pa,TGP$A
CMU,CMU
ATCO_pd.K,ATCO$D
AGM_pf,AGM$F
PNI,PNI
STAR_pi.K,STAR$I
AP,AP
JEQ,JEQ
MFT,MFT
CORR.K,CORR
NYC,NYC
CTR,CTR
FNB_pe,FNB$E
AMH_ph,AMH$H
SPE,SPE
DTF,DTF
NTZ,NTZ
GGZ,GGZ
ATA_u,ATA.U
SWZ,SWZ
GCV,GCV
GEN,GEN
KWAC_u.K,KWAC.U
BHa,BH.A
GTNa,GTN.A
AAIC.K,AAIC
UBP,UBP
EPR_pe,EPR$E
NGS,NGS
EFF,EFF
AMH_pg,AMH$G
HMLP_pa.K,HMLP$A
TNP_pf,TNP$F
ALIN_pb.K,ALIN$B
CMRE_pe.K,CMRE$E
PINE.K,PINE
FPL,FPL
SFUN.K,SFUN
QTS_pa,QTS$A
DEX,DEX
UBP_ph,UBP$H
NCZ_pa,NCZ$A
PEB_pc,PEB$C
CDR_pc,CDR$C
CIO_pa,CIO$A
PGP,PGP
ENO,ENO
PEB_pd,PEB$D
SHO_pe,SHO$E
PMT_pa,PMT$A
ASC,ASC
ALIN_pe.K,ALIN$E
GLOG_pa.K,GLOG$A
TDI,TDI
JAX,JAX
GLOP_pa.K,GLOP$A
JEMD.K,JEMD
LXU,LXU
BSD,BSD
IAE,IAE
XFLT.K,XFLT
JLS,JLS
WEI,WEI
CSR_pc,CSR$C
ASB_pf,ASB$F
LXP_pc,LXP$C
GAB_ph,GAB$H
AGM_pd,AGM$D
CORR_pa.K,CORR$A
FHN_pd,FHN$D
FSLF.K,FSLF
NCV_pa,NCV$A
ASB_pe,ASB$E
AGO_pb,AGO$B
NMI,NMI
GNT,GNT
GAB_pk,GAB$K
VCIF.K,VCIF
XAN_pc,XAN$C
BFS_pe,BFS$E
SZC,SZC
MN,MN
SRL,SRL
KFS,KFS
TNP_pe,TNP$E
NXC,NXC
GDV_pg,GDV$G
ASB_pd,ASB$D
STAR_pd.K,STAR$D
CMRE_pd.K,CMRE$D
FHN_pa,FHN$A
CHRA.K,CHRA
AGMa,AGM.A
NMK_pc,NMK$C
CODI_pc.K,CODI$C
CODI_pb.K,CODI$B
BANC_pe.K,BANC$E
CMRE_pc.K,CMRE$C
WHG,WHG
DX_pc,DX$C
NWHM.K,NWHM
CODI_pa.K,CODI$A
FENG.K,FENG
PEB_pe,PEB$E
EXD,EXD
LUB,LUB
UBP_pk,UBP$K
RPT_pd,RPT$D
VNCE.K,VNCE
PNF,PNF
BANC_pd.K,BANC$D
EFC_pa,EFC$A
ARC,ARC
LEE,LEE
MITT_pb.K,MITT$B
RSF,RSF
EIC,EIC
MITT_pc.K,MITT$C
BSE,BSE
FTAI_pb.K,FTAI$B
LAIX.K,LAIX
REXR_pa.K,REXR$A
CXH,CXH
EDI,EDI
PEI_pc,PEI$C
VLT,VLT
BML_pg,BML$G
DCP_pc,DCP$C
AGM_pe,AGM$E
RLH,RLH
NMS,NMS
PGZ,PGZ
FET,FET
CUBI_pf.K,CUBI$F
NREF.K,NREF
AFI,AFI
NHA,NHA
SMM,SMM
JMP,JMP
GLOP_pb.K,GLOP$B
GAB_pj,GAB$J
CLNY_pg.K,CLNY$G
BHR_pb,BHR$B
TRTN_pa.K,TRTN$A
STAR_pg.K,STAR$G
NINE.K,NINE
IHTA.K,IHTA
FHN_pb,FHN$B
REXR_pc.K,REXR$C
