BABA.K,BABA
LEA,LEA
LII,LII
GFL,GFL
YSG,YSG
BEP,BEP
TTC,TTC
TREX.K,TREX
QGEN.K,QGEN
BAH,BAH
NCLH.K,NCLH
IRM,IRM
CX,CX
CF,CF
TPL,TPL
LAD,LAD
ALLE.K,ALLE
ARMK.K,ARMK
AOS,AOS
GL,GL
WTRG.K,WTRG
AEG,AEG
HUBB.K,HUBB
WSM,WSM
RDY,RDY
AGCO.K,AGCO
CPT,CPT
WU,WU
PEN,PEN
ESTC.K,ESTC
AFG,AFG
MMP,MMP
RE,RE
NRG,NRG
BFAM.K,BFAM
PNR,PNR
DLB,DLB
WAL,WAL
LEVI.K,LEVI
CMA,CMA
AMH,AMH
MRO,MRO
ST,ST
SSL,SSL
ATH,ATH
FHN,FHN
SKLZ.K,SKLZ
HEIa,HEI.A
FND,FND
DNB,DNB
VST,VST
RS,RS
WEX,WEX
RH,RH
TAP,TAP
NLSN.K,NLSN
AQN,AQN
KL,KL
AU,AU
SJR,SJR
ATR,ATR
KSS,KSS
Y,Y
VNO,VNO
ACM,ACM
RL,RL
OC,OC
DECK.K,DECK
JLL,JLL
VER,VER
PNW,PNW
RGA,RGA
COLD.K,COLD
STOR.K,STOR
USFD.K,USFD
OHI,OHI
NI,NI
RHI,RHI
H,H
PSO,PSO
AI,AI
UGI,UGI
GWRE.K,GWRE
NYT,NYT
CSL,CSL
KGC,KGC
ALV,ALV
ACI,ACI
KIM,KIM
WES,WES
RNR,RNR
PII,PII
SID,SID
FRT,FRT
ALK,ALK
FVRR.K,FVRR
SC,SC
SGFY.K,SGFY
CPRI.K,CPRI
PTR,PTR
JNPR.K,JNPR
GLOB.K,GLOB
BERY.K,BERY
PLAN.K,PLAN
GFI,GFI
AIZ,AIZ
KRC,KRC
JEF,JEF
SCI,SCI
G,G
VOYA.K,VOYA
CLF,CLF
CHPT.K,CHPT
WSO,WSO
FSLY.K,FSLY
CIEN.K,CIEN
TRGP.K,TRGP
CAE,CAE
EHC,EHC
WFG,WFG
SMAR.K,SMAR
OSK,OSK
ICL,ICL
ARW,ARW
IAA,IAA
DCI,DCI
PFGC.K,PFGC
BC,BC
COG,COG
WMS,WMS
VAC,VAC
NVTA.K,NVTA
TIXT.K,TIXT
HII,HII
SITE.K,SITE
TPX,TPX
ITT,ITT
NNN,NNN
CUBE.K,CUBE
PVH,PVH
OSCR.K,OSCR
MNSO.K,MNSO
LSPD.K,LSPD
HST,HST
THO,THO
AER,AER
DXC,DXC
KNX,KNX
MBT,MBT
EBR,EBR
OMF,OMF
SEE,SEE
VRT,VRT
SPCE.K,SPCE
PB,PB
TX,TX
AN,AN
SNV,SNV
CFR,CFR
MTZ,MTZ
OVV,OVV
PSXP.K,PSXP
TOL,TOL
PLNT.K,PLNT
CCIV_u.K,CCIV.U
AXTA.K,AXTA
HRC,HRC
AZEK.K,AZEK
CHE,CHE
HBI,HBI
SF,SF
HEI,HEI
BYD,BYD
JBL,JBL
FSR,FSR
STWD.K,STWD
COTY.K,COTY
PAG,PAG
BLD,BLD
FOUR.K,FOUR
HFC,HFC
TFII.K,TFII
XEC,XEC
SQM,SQM
HESM.K,HESM
POST.K,POST
LDI,LDI
ORI,ORI
LEG,LEG
EVR,EVR
NOV,NOV
ADT,ADT
MSA,MSA
LSI,LSI
OGE,OGE
DKS,DKS
WF,WF
TMX,TMX
CCIV.K,CCIV
CCJ,CCJ
NVST.K,NVST
OCFT.K,OCFT
AIRC.K,AIRC
WH,WH
HUN,HUN
SON,SON
GMED.K,GMED
MDU,MDU
REXR.K,REXR
GRUB.K,GRUB
FAF,FAF
BBU,BBU
INGR.K,INGR
EME,EME
MP,MP
ARD,ARD
BRX,BRX
TKR,TKR
RBA,RBA
HAE,HAE
QTWO.K,QTWO
SKX,SKX
AMG,AMG
PHI,PHI
BJ,BJ
HTA,HTA
UNM,UNM
PRI,PRI
AA,AA
JWN,JWN
GIL,GIL
RXN,RXN
YETI.K,YETI
FL,FL
THC,THC
NYCB.K,NYCB
HUYA.K,HUYA
CHH,CHH
RBC,RBC
BB,BB
PSTG.K,PSTG
BWXT.K,BWXT
DEI,DEI
CLGX.K,CLGX
LMND.K,LMND
ACC,ACC
AYX,AYX
INSP.K,INSP
CFX,CFX
CACI.K,CACI
KT,KT
FR,FR
NEP,NEP
WFC_pl,WFC$L
AL,AL
HOG,HOG
GTLS.K,GTLS
TNET.K,TNET
MAN,MAN
ORCC.K,ORCC
PRGO.K,PRGO
EGP,EGP
HLF,HLF
TIMB.K,TIMB
WBS,WBS
EXP,EXP
AMWL.K,AMWL
X,X
DQ,DQ
PSTH.K,PSTH
ADS,ADS
JHG,JHG
TNL,TNL
LPX,LPX
ENIC.K,ENIC
GGB,GGB
KMPR.K,KMPR
HHC,HHC
ASH,ASH
SAIC.K,SAIC
CR,CR
MMS,MMS
OLN,OLN
PK,PK
CUZ,CUZ
XRX,XRX
M,M
FLS,FLS
SHLX.K,SHLX
EQT,EQT
SWI,SWI
VNT,VNT
DCP,DCP
STAG.K,STAG
VMI,VMI
SLG,SLG
RLI,RLI
ELC,ELC
SPR,SPR
ASAN.K,ASAN
ASGN.K,ASGN
ESI,ESI
ASR,ASR
SHAK.K,SHAK
NVRO.K,NVRO
GOOS.K,GOOS
UAA,UAA
SNX,SNX
MSM,MSM
CIT,CIT
ESNT.K,ESNT
AEO,AEO
FLO,FLO
WK,WK
CLH,CLH
CW,CW
STZb,STZ.B
NVT,NVT
COR,COR
SAIL.K,SAIL
SRC,SRC
UNF,UNF
AYI,AYI
TKC,TKC
HXL,HXL
ORA,ORA
NCR,NCR
IDA,IDA
EBS,EBS
PAC,PAC
BE,BE
LAZ,LAZ
VVV,VVV
SEM,SEM
TDC,TDC
MSGS.K,MSGS
BHVN.K,BHVN
GTES.K,GTES
KBR,KBR
ALSN.K,ALSN
SSD,SSD
BXMT.K,BXMT
STN,STN
GPK,GPK
PRSP.K,PRSP
STL,STL
HLI,HLI
RYN,RYN
THG,THG
CLDR.K,CLDR
AM,AM
NOMD.K,NOMD
RHP,RHP
PFSI.K,PFSI
SBS,SBS
WCC,WCC
NFG,NFG
HASI.K,HASI
TV,TV
HIW,HIW
JBT,JBT
BKU,BKU
NRZ,NRZ
WWE,WWE
CC,CC
AWI,AWI
AVNT.K,AVNT
NEA,NEA
KWR,KWR
NAV,NAV
MTG,MTG
AXS,AXS
UA,UA
SLQT.K,SLQT
SNDR.K,SNDR
BAC_pl,BAC$L
RDN,RDN
JBGS.K,JBGS
NEU,NEU
FCN,FCN
DAVA.K,DAVA
MDLA.K,MDLA
TGNA.K,TGNA
CBU,CBU
HE,HE
DM,DM
AUY,AUY
HPP,HPP
MDC,MDC
HR,HR
PNM,PNM
FNB,FNB
ADC,ADC
POR,POR
PSB,PSB
IIPR.K,IIPR
ENS,ENS
BCO,BCO
SIX,SIX
FTI,FTI
MPLN.K,MPLN
BKH,BKH
R,R
KBH,KBH
WTS,WTS
KEX,KEX
GRA,GRA
NOVA.K,NOVA
TRTN.K,TRTN
REZI.K,REZI
APAM.K,APAM
MSP,MSP
ATC,ATC
GKOS.K,GKOS
OGS,OGS
SAFE.K,SAFE
NJR,NJR
SEAS.K,SEAS
SWX,SWX
QTS,QTS
CIB,CIB
HI,HI
CPA,CPA
AB,AB
TRNO.K,TRNO
CRI,CRI
TMHC.K,TMHC
WOR,WOR
NEWR.K,NEWR
SR,SR
BOH,BOH
DAN,DAN
PSN,PSN
ENV,ENV
ADNT.K,ADNT
HRB,HRB
CWK,CWK
WNS,WNS
APG,APG
IGT,IGT
EGHT.K,EGHT
DOC,DOC
GRP_u,GRP.U
WTM,WTM
AIT,AIT
SPB,SPB
MCY,MCY
AJRD.K,AJRD
RAMP.K,RAMP
CUK,CUK
AG,AG
ABG,ABG
IFS,IFS
UNVR.K,UNVR
CNMD.K,CNMD
AMN,AMN
EPR,EPR
ATCO.K,ATCO
HP,HP
CNNE.K,CNNE
MC,MC
SAVE.K,SAVE
NVG,NVG
CMC,CMC
NSP,NSP
BFLY.K,BFLY
BXS,BXS
ETRN.K,ETRN
UGP,UGP
LCII.K,LCII
VSH,VSH
CWEN.K,CWEN
PRLB.K,PRLB
ALE,ALE
SUM,SUM
SWCH.K,SWCH
CNO,CNO
MUSA.K,MUSA
BRFS.K,BRFS
EQC,EQC
DAO,DAO
MAX,MAX
ATKR.K,ATKR
ROG,ROG
WRI,WRI
GATX.K,GATX
HGV,HGV
JMIA.K,JMIA
AGO,AGO
KFY,KFY
ABM,ABM
ASB,ASB
SXT,SXT
CCU,CCU
RSI,RSI
KMT,KMT
MTH,MTH
ASAI.K,ASAI
FSKR.K,FSKR
TGS,TGS
NHI,NHI
CWH,CWH
HL,HL
BOX,BOX
AMC,AMC
IBP,IBP
MATX.K,MATX
EAT,EAT
CLNY.K,CLNY
APLE.K,APLE
EAF,EAF
DDD,DDD
BIPC.K,BIPC
NGVT.K,NGVT
ARNC.K,ARNC
CNX,CNX
PCI,PCI
FN,FN
PRG,PRG
MANU.K,MANU
RVLV.K,RVLV
PEB,PEB
TRN,TRN
CNS,CNS
CMD,CMD
OUT,OUT
WD,WD
ENBL.K,ENBL
TEX,TEX
USM,USM
SOGO.K,SOGO
WWW,WWW
NAD,NAD
DNMR.K,DNMR
MGY,MGY
SSTK.K,SSTK
ENR,ENR
FUL,FUL
ITGR.K,ITGR
AR,AR
VNE,VNE
FHI,FHI
DNP,DNP
PD,PD
AGI,AGI
VVNT.K,VVNT
HTH,HTH
ACA,ACA
GOLF.K,GOLF
YELP.K,YELP
LXP,LXP
BIOb,BIO.B
GPI,GPI
AQUA.K,AQUA
AVA,AVA
BMI,BMI
SIG,SIG
AEL,AEL
OFC,OFC
CBT,CBT
BMEZ.K,BMEZ
CIXX.K,CIXX
MTDR.K,MTDR
SWN,SWN
GHC,GHC
AX,AX
TARO.K,TARO
ONTO.K,ONTO
THS,THS
NNI,NNI
JOE,JOE
BRC,BRC
MUR,MUR
CTB,CTB
KTB,KTB
JELD.K,JELD
CNK,CNK
SCL,SCL
MED,MED
SJI,SJI
SITC.K,SITC
KW,KW
FLOW.K,FLOW
RIG,RIG
SI,SI
CIM,CIM
ELY,ELY
ZNH,ZNH
DOOR.K,DOOR
BVN,BVN
YALA.K,YALA
TRQ,TRQ
AIN,AIN
ESE,ESE
CADE.K,CADE
NOAH.K,NOAH
MYTE.K,MYTE
HMY,HMY
NSA,NSA
B,B
ALLY_pa.K,ALLY$A
FLR,FLR
MSGE.K,MSGE
NUVB.K,NUVB
TSE,TSE
LENb,LEN.B
RRC,RRC
MIC,MIC
CALX.K,CALX
ATI,ATI
MAXR.K,MAXR
EXG,EXG
TROX.K,TROX
FUN,FUN
SHO,SHO
DY,DY
WGO,WGO
BSTZ.K,BSTZ
BFT,BFT
OMI,OMI
FIX,FIX
RLJ,RLJ
HRI,HRI
GDOT.K,GDOT
FTAI.K,FTAI
MTX,MTX
CWT,CWT
LTHM.K,LTHM
AWR,AWR
SUN,SUN
EVTC.K,EVTC
BNL,BNL
SPXC.K,SPXC
PRMW.K,PRMW
LBRT.K,LBRT
NUS,NUS
RAAS.K,RAAS
SKY,SKY
JWa,JW.A
RPAI.K,RPAI
PHR,PHR
FBC,FBC
MAIN.K,MAIN
PJT,PJT
EPRT.K,EPRT
FBP,FBP
WHD,WHD
RCUS.K,RCUS
FSK,FSK
BSBR.K,BSBR
KOF,KOF
MXL,MXL
TDS,TDS
AVYA.K,AVYA
CVI,CVI
MLI,MLI
UTF,UTF
MOGa,MOG.A
DHR_pa,DHR$A
C_pn,C$N
NEE_pp,NEE$P
MD,MD
CPG,CPG
TPH,TPH
PQG,PQG
ENLC.K,ENLC
HIMS.K,HIMS
BIG,BIG
TAC,TAC
BFT_u,BFT.U
CEA,CEA
WBT,WBT
SBH,SBH
BCC,BCC
ONTF.K,ONTF
BDN,BDN
ZIM,ZIM
AVAL.K,AVAL
FSS,FSS
HYLN.K,HYLN
MTOR.K,MTOR
VGR,VGR
PBH,PBH
XHR,XHR
NZF,NZF
NUV,NUV
INT,INT
MAC,MAC
UTZ,UTZ
PDM,PDM
CDE,CDE
AVNS.K,AVNS
CMP,CMP
FBK,FBK
AZUL.K,AZUL
CUB,CUB
SAH,SAH
CRS,CRS
DRH,DRH
AMRC.K,AMRC
NS,NS
MFGP.K,MFGP
PIPR.K,PIPR
PGRE.K,PGRE
DHR_pb,DHR$B
MWA,MWA
NAC,NAC
GDV,GDV
BALY.K,BALY
BCAT.K,BCAT
CSTM.K,CSTM
EB,EB
DEN,DEN
AAT,AAT
UE,UE
CCS,CCS
UFS,UFS
KAR,KAR
CIG,CIG
CRC,CRC
CWENa.K,CWEN.A
GB,GB
ANF,ANF
FCPT.K,FCPT
PRO,PRO
LZB,LZB
CPK,CPK
KAI,KAI
TWO,TWO
BGS,BGS
LGFb,LGF.B
PBF,PBF
FUBO.K,FUBO
UNFI.K,UNFI
HEP,HEP
WRE,WRE
ABR,ABR
JPM_pc,JPM$C
BDC,BDC
JKS,JKS
MYOV.K,MYOV
ESRT.K,ESRT
OI,OI
IBA,IBA
EURN.K,EURN
ARI,ARI
USNA.K,USNA
EVA,EVA
ADX,ADX
BSM,BSM
NEE_pq,NEE$Q
BKE,BKE
ATGE.K,ATGE
EGO,EGO
BAK,BAK
APTV_pa.K,APTV$A
SM,SM
CVA,CVA
PVG,PVG
GSBD.K,GSBD
JPS,JPS
NTB,NTB
NPO,NPO
GCP,GCP
IPOE.K,IPOE
CEQP.K,CEQP
MFA,MFA
ETY,ETY
PTY,PTY
KN,KN
ADCT.K,ADCT
ALG,ALG
ACH,ACH
RLGY.K,RLGY
DDS,DDS
PMT,PMT
PDI,PDI
VSTO.K,VSTO
SCS,SCS
EVT,EVT
ITCB.K,ITCB
EPC,EPC
OR,OR
PING.K,PING
CLB,CLB
HTGC.K,HTGC
RVT,RVT
DK,DK
BUR,BUR
HOME.K,HOME
HKIB.K,HKIB
WFC_pq,WFC$Q
BV,BV
JPM_pd,JPM$D
DSL,DSL
GMS,GMS
ARGO.K,ARGO
PFS,PFS
BDXB.K,BDXB
HBM,HBM
GVA,GVA
YEXT.K,YEXT
BTT,BTT
KRO,KRO
PCGU.K,PCGU
LNN,LNN
LAC,LAC
HMN,HMN
AVTR_pa.K,AVTR$A
ERJ,ERJ
AKR,AKR
GWB,GWB
GAB,GAB
GTN,GTN
CBZ,CBZ
CPE,CPE
MNR,MNR
RQI,RQI
AMRX.K,AMRX
VLRS.K,VLRS
HNI,HNI
WFC_pz,WFC$Z
KRG,KRG
DEA,DEA
MEI,MEI
T_pc,T$C
BDJ,BDJ
OIBRc.K,OIBR.C
AMK,AMK
SOLN.K,SOLN
BOOT.K,BOOT
DLX,DLX
NEE_po,NEE$O
ZUO,ZUO
GES,GES
LTC,LTC
EVH,EVH
YPF,YPF
SJW,SJW
GNW,GNW
GNL,GNL
TY,TY
CXP,CXP
C_pk,C$K
UIS,UIS
IPOE_u.K,IPOE.U
SPNT.K,SPNT
IPOF.K,IPOF
CNR,CNR
PAR,PAR
MHO,MHO
PLT,PLT
PBI,PBI
NFH,NFH
NWN,NWN
HNP,HNP
BSIG.K,BSIG
ZYME.K,ZYME
AROC.K,AROC
TSLX.K,TSLX
USA,USA
MTRN.K,MTRN
EPAC.K,EPAC
PNC_pp,PNC$P
WMK,WMK
HY,HY
KEN,KEN
DKL,DKL
EBRb,EBR.B
WDR,WDR
XL,XL
SWM,SWM
GBX,GBX
SKT,SKT
PGTI.K,PGTI
FINV.K,FINV
MKCv,MKC.V
CODI.K,CODI
USPH.K,USPH
GFF,GFF
AIR,AIR
KKR_pc,KKR$C
PACK.K,PACK
KAMN.K,KAMN
COF_pi,COF$I
GEF,GEF
LADR.K,LADR
ALX,ALX
STPK.K,STPK
TNC,TNC
MS_pf,MS$F
IAG,IAG
OXM,OXM
PRA,PRA
RMO,RMO
IRT,IRT
OII,OII
FOE,FOE
FRO,FRO
FCF,FCF
BAC_pb,BAC$B
USAC.K,USAC
RES,RES
WOW,WOW
JPM_pg,JPM$G
CRK,CRK
MDP,MDP
LGFa,LGF.A
IPOF_u.K,IPOF.U
CLI,CLI
HSC,HSC
HYT,HYT
STC,STC
BAC_pm,BAC$M
FDP,FDP
ETV,ETV
ETG,ETG
VCRA.K,VCRA
FFG,FFG
FPF,FPF
BBN,BBN
CVII_u.K,CVII.U
ELF,ELF
DRQ,DRQ
ENVA.K,ENVA
SYX,SYX
DIN,DIN
ACB,ACB
UVV,UVV
ELP,ELP
BRMK.K,BRMK
AZZ,AZZ
QUOT.K,QUOT
BTZ,BTZ
BXMX.K,BXMX
FTV_pa,FTV$A
NEXA.K,NEXA
MODN.K,MODN
BAC_pn,BAC$N
STPK_u.K,STPK.U
WLL,WLL
AZRE.K,AZRE
DCUE.K,DCUE
ALEX.K,ALEX
TR,TR
IMAX.K,IMAX
BPMP.K,BPMP
TGH,TGH
TBA,TBA
VET,VET
WSOb,WSO.B
GHG,GHG
CANG.K,CANG
SXI,SXI
SAND.K,SAND
WPF,WPF
MMI,MMI
STAR.K,STAR
AXL,AXL
MSC,MSC
PUMP.K,PUMP
AKOb,AKO.B
KOS,KOS
NFJ,NFJ
GS_pd,GS$D
TUP,TUP
BST,BST
NBHC.K,NBHC
DNOW.K,DNOW
GEFb,GEF.B
CIGc,CIG.C
KRA,KRA
CMRE.K,CMRE
EVRI.K,EVRI
DBD,DBD
FSM,FSM
GTY,GTY
TGP,TGP
SCU,SCU
CYH,CYH
SA,SA
COF_pj,COF$J
RAD,RAD
T_pa,T$A
ALL_ph,ALL$H
PTA,PTA
RGR,RGR
BIF,BIF
ASZ_u,ASZ.U
CLNC.K,CLNC
NMZ,NMZ
OEC,OEC
ERF,ERF
HZO,HZO
BHLB.K,BHLB
NRK,NRK
WFC_px,WFC$X
PRPB_u.K,PRPB.U
LINX.K,LINX
JPM_ph,JPM$H
WFC_pa,WFC$A
USB_pm,USB$M
CBD,CBD
MS_pk,MS$K
MS_pi,MS$I
OFG,OFG
GSAH.K,GSAH
WPF_u,WPF.U
RWT,RWT
INN,INN
PRPB.K,PRPB
FI,FI
BKD,BKD
PLOW.K,PLOW
BHE,BHE
CLS,CLS
CHCT.K,CHCT
SII,SII
AKOa,AKO.A
GFLU.K,GFLU
JWS,JWS
AHH,AHH
DTP,DTP
RNP,RNP
FOR,FOR
BSX_pa,BSX$A
GEL,GEL
TALO.K,TALO
BAC_po,BAC$O
DUK_pa,DUK$A
MEG,MEG
MSGN.K,MSGN
NXRT.K,NXRT
