BABA.K,BABA
CHGG.K,CHGG
TAP,TAP
AQN,AQN
WU,WU
BILL.K,BILL
HEIa,HEI.A
ARMK.K,ARMK
AMH,AMH
AOS,AOS
BCH,BCH
IPG,IPG
KGC,KGC
DLB,DLB
ATH,ATH
STOR.K,STOR
SBSW.K,SBSW
RH,RH
LEA,LEA
HUBB.K,HUBB
AU,AU
WSM,WSM
RNR,RNR
PNR,PNR
BG,BG
GFL,GFL
SCI,SCI
SJR,SJR
MOS,MOS
FND,FND
TREX.K,TREX
Y,Y
BSAC.K,BSAC
SNX,SNX
NVTA.K,NVTA
RGA,RGA
TPR,TPR
OHI,OHI
EHC,EHC
ATR,ATR
CF,CF
TECK.K,TECK
PEN,PEN
IAA,IAA
AFG,AFG
GPS,GPS
VER,VER
OC,OC
ALV,ALV
LAD,LAD
WEX,WEX
CSL,CSL
AIZ,AIZ
ST,ST
NRG,NRG
ACM,ACM
EV,EV
UGI,UGI
IVZ,IVZ
AYX,AYX
OCFT.K,OCFT
EBR,EBR
DAR,DAR
VNO,VNO
G,G
IRM,IRM
RS,RS
LEVI.K,LEVI
GFI,GFI
CHE,CHE
VOYA.K,VOYA
RHI,RHI
ACI,ACI
DECK.K,DECK
H,H
HST,HST
AEG,AEG
CMA,CMA
MBT,MBT
RBA,RBA
WSO,WSO
NCLH.K,NCLH
KRC,KRC
TTM,TTM
JNPR.K,JNPR
BERY.K,BERY
PTR,PTR
FHN,FHN
FVRR.K,FVRR
SC,SC
CX,CX
COG,COG
GLOB.K,GLOB
USFD.K,USFD
SWI,SWI
JLL,JLL
SEE,SEE
ARW,ARW
NYT,NYT
AGCO.K,AGCO
HEI,HEI
KNX,KNX
OGE,OGE
COLD.K,COLD
NNN,NNN
FRT,FRT
DCI,DCI
CIEN.K,CIEN
BHC,BHC
AXTA.K,AXTA
CAE,CAE
HII,HII
SMAR.K,SMAR
PSXP.K,PSXP
CVE,CVE
WF,WF
KIM,KIM
PSO,PSO
TMX,TMX
PRGO.K,PRGO
ADT,ADT
ALK,ALK
GRUB.K,GRUB
ITT,ITT
HLF,HLF
RL,RL
CLR,CLR
CUBE.K,CUBE
HRC,HRC
SPCE.K,SPCE
PAA,PAA
HOG,HOG
POST.K,POST
QTWO.K,QTWO
PLNT.K,PLNT
VRT,VRT
TIMB.K,TIMB
CACI.K,CACI
MNSO.K,MNSO
JEF,JEF
CLGX.K,CLGX
ICL,ICL
SID,SID
PVH,PVH
REXR.K,REXR
TOL,TOL
DXC,DXC
FSR,FSR
PB,PB
PHI,PHI
BC,BC
LEG,LEG
SITE.K,SITE
SON,SON
PFGC.K,PFGC
PII,PII
GMED.K,GMED
WES,WES
MSA,MSA
JBL,JBL
BLD,BLD
NLSN.K,NLSN
HTA,HTA
SQM,SQM
NVRO.K,NVRO
AMWL.K,AMWL
DVN,DVN
VEDL.K,VEDL
OSK,OSK
BJ,BJ
HAE,HAE
TRGP.K,TRGP
CHH,CHH
PE,PE
ORI,ORI
WFC_pl,WFC$L
DEI,DEI
VNT,VNT
HUN,HUN
ACC,ACC
TKR,TKR
CPRI.K,CPRI
SBS,SBS
KCAC_u.K,KCAC.U
AN,AN
WAL,WAL
COTY.K,COTY
OMF,OMF
BWXT.K,BWXT
YETI.K,YETI
FAF,FAF
SAIC.K,SAIC
FR,FR
CFR,CFR
EGP,EGP
WH,WH
SKX,SKX
INGR.K,INGR
VAC,VAC
DKS,DKS
BHVN.K,BHVN
SSL,SSL
ORCC.K,ORCC
LSI,LSI
AZEK.K,AZEK
COR,COR
HESM.K,HESM
TX,TX
KT,KT
JHG,JHG
STWD.K,STWD
PRI,PRI
GIL,GIL
NOV,NOV
KSS,KSS
AER,AER
THO,THO
TPX,TPX
BBU,BBU
ELC,ELC
MAN,MAN
MDU,MDU
LPL,LPL
ESNT.K,ESNT
PAC,PAC
TNET.K,TNET
FOUR.K,FOUR
MDLA.K,MDLA
MRO,MRO
CUZ,CUZ
KMPR.K,KMPR
HUYA.K,HUYA
HBI,HBI
ENIC.K,ENIC
MPLN.K,MPLN
CW,CW
WMS,WMS
SF,SF
RBC,RBC
SNV,SNV
INSP.K,INSP
BRX,BRX
AUY,AUY
PSTH.K,PSTH
PSTG.K,PSTG
EME,EME
GGB,GGB
TPL,TPL
STZb,STZ.B
TFII.K,TFII
MSM,MSM
PAG,PAG
UNM,UNM
IDA,IDA
TV,TV
NEP,NEP
AIV,AIV
FLO,FLO
ALSN.K,ALSN
NVST.K,NVST
XRX,XRX
RXN,RXN
BAC_pl,BAC$L
LSPD.K,LSPD
ASH,ASH
NOMD.K,NOMD
ASR,ASR
FLS,FLS
BE,BE
AYI,AYI
MMS,MMS
RLI,RLI
HLI,HLI
STAG.K,STAG
CFX,CFX
NYCB.K,NYCB
CLF,CLF
MSP,MSP
KWR,KWR
AXS,AXS
TKC,TKC
SHLX.K,SHLX
AL,AL
BYD,BYD
NAV,NAV
SLG,SLG
THG,THG
OGS,OGS
AAN,AAN
LAZ,LAZ
WPX,WPX
ARD,ARD
HXL,HXL
EVR,EVR
ASGN.K,ASGN
JWN,JWN
ENV,ENV
MTZ,MTZ
EBS,EBS
JBGS.K,JBGS
EQT,EQT
VVV,VVV
UGP,UGP
GPK,GPK
VVNT.K,VVNT
HR,HR
ORA,ORA
HASI.K,HASI
CLH,CLH
MTG,MTG
MSGS.K,MSGS
CR,CR
CRI,CRI
PFSI.K,PFSI
CZZ,CZZ
AMG,AMG
CC,CC
HPP,HPP
SRC,SRC
NEU,NEU
NEA,NEA
HE,HE
HFC,HFC
HHC,HHC
FTI,FTI
HIW,HIW
BKH,BKH
NRZ,NRZ
SSD,SSD
KBR,KBR
NVT,NVT
TRNO.K,TRNO
FL,FL
CCJ,CCJ
ASAN.K,ASAN
WTS,WTS
NOVA.K,NOVA
PK,PK
BXMT.K,BXMT
EXP,EXP
SAIL.K,SAIL
GOOS.K,GOOS
PNM,PNM
GTES.K,GTES
XEC,XEC
NFG,NFG
LMND.K,LMND
QTS,QTS
SWX,SWX
RYN,RYN
POR,POR
RDN,RDN
SPR,SPR
LPX,LPX
WYND.K,WYND
AA,AA
SNDR.K,SNDR
UAA,UAA
RAMP.K,RAMP
CNNE.K,CNNE
SWCH.K,SWCH
PRSP.K,PRSP
HYLN.K,HYLN
AWI,AWI
PSB,PSB
ADC,ADC
DOC,DOC
FCN,FCN
ETRN.K,ETRN
GRA,GRA
RHP,RHP
NCR,NCR
MUSA.K,MUSA
WK,WK
OLN,OLN
CWEN.K,CWEN
PRLB.K,PRLB
UNF,UNF
CLDR.K,CLDR
WBS,WBS
HRB,HRB
JBT,JBT
NJR,NJR
APAM.K,APAM
DCP,DCP
OVV,OVV
NEWR.K,NEWR
ADS,ADS
BSMX.K,BSMX
SAFE.K,SAFE
ENS,ENS
CBD,CBD
CPA,CPA
CBU,CBU
VMI,VMI
CIB,CIB
WNS,WNS
MP,MP
CWK,CWK
IIPR.K,IIPR
CNS,CNS
NVG,NVG
SLQT.K,SLQT
BCO,BCO
MTH,MTH
MFG,MFG
CIT,CIT
ESI,ESI
THC,THC
DAVA.K,DAVA
UA,UA
SOGO.K,SOGO
SR,SR
M,M
AVNT.K,AVNT
NSP,NSP
TMHC.K,TMHC
BRFS.K,BRFS
STN,STN
SHAK.K,SHAK
AM,AM
IFS,IFS
DAO,DAO
SEM,SEM
GRP_u,GRP.U
WCC,WCC
PSN,PSN
BB,BB
STL,STL
R,R
WWE,WWE
KBH,KBH
TGNA.K,TGNA
MDC,MDC
EQC,EQC
LCII.K,LCII
DNP,DNP
ARNC.K,ARNC
AGI,AGI
X,X
NAD,NAD
KEX,KEX
AQUA.K,AQUA
BOH,BOH
AMN,AMN
CNO,CNO
TRTN.K,TRTN
AIT,AIT
WTM,WTM
UNVR.K,UNVR
BIPC.K,BIPC
OSB,OSB
SXT,SXT
AEO,AEO
AB,AB
OFC,OFC
JMIA.K,JMIA
ALE,ALE
GDOT.K,GDOT
JKS,JKS
BMEZ.K,BMEZ
IBP,IBP
KMT,KMT
FNB,FNB
APLE.K,APLE
DQ,DQ
FSKR.K,FSKR
CNMD.K,CNMD
AJRD.K,AJRD
GKOS.K,GKOS
PCI,PCI
NHI,NHI
ATCO.K,ATCO
SPB,SPB
HI,HI
MIC,MIC
LXP,LXP
WRI,WRI
ADNT.K,ADNT
CUK,CUK
WOR,WOR
EPR,EPR
ENR,ENR
CIXX.K,CIXX
GATX.K,GATX
BOX,BOX
NGVT.K,NGVT
BXS,BXS
GOLF.K,GOLF
ROG,ROG
BKU,BKU
AWR,AWR
VSH,VSH
FHI,FHI
ALLY_pa.K,ALLY$A
USM,USM
FUL,FUL
SIX,SIX
BVN,BVN
ADCT.K,ADCT
OUT,OUT
EVTC.K,EVTC
ZNH,ZNH
CCU,CCU
TRN,TRN
CWH,CWH
APG,APG
AVA,AVA
NNI,NNI
ABM,ABM
BIOb,BIO.B
NUS,NUS
SCL,SCL
TCO,TCO
IGT,IGT
MANU.K,MANU
CHX,CHX
TARO.K,TARO
PD,PD
BNL,BNL
PEB,PEB
AGO,AGO
ESE,ESE
HP,HP
ACA,ACA
PJT,PJT
CCIV_u.K,CCIV.U
HMY,HMY
MATX.K,MATX
DAN,DAN
WD,WD
HL,HL
MCY,MCY
MC,MC
FN,FN
CWT,CWT
REZI.K,REZI
CCIV.K,CCIV
AEL,AEL
ASB,ASB
CMC,CMC
YELP.K,YELP
EXG,EXG
WWW,WWW
NEE_pp,NEE$P
BSTZ.K,BSTZ
DOOR.K,DOOR
KTB,KTB
FLR,FLR
JELD.K,JELD
SJI,SJI
B,B
CMD,CMD
CIM,CIM
CBT,CBT
DHR_pa,DHR$A
C_pn,C$N
TDC,TDC
SSTK.K,SSTK
CIG,CIG
SUN,SUN
UTF,UTF
KAR,KAR
KOF,KOF
PRMW.K,PRMW
ENBL.K,ENBL
CEA,CEA
HGV,HGV
MOGa,MOG.A
ITGR.K,ITGR
BMI,BMI
BRC,BRC
SPXC.K,SPXC
EAT,EAT
NSA,NSA
SHO,SHO
KW,KW
KFY,KFY
FLOW.K,FLOW
ABG,ABG
LENb,LEN.B
GHC,GHC
BUR,BUR
AIN,AIN
LTHM.K,LTHM
NUV,NUV
MED,MED
THS,THS
GPI,GPI
VNE,VNE
SEAS.K,SEAS
FSK,FSK
TCP,TCP
AG,AG
TPH,TPH
MXL,MXL
MAX,MAX
YEXT.K,YEXT
EPRT.K,EPRT
HTH,HTH
SAVE.K,SAVE
AZUL.K,AZUL
SUM,SUM
ZYME.K,ZYME
FUN,FUN
TEX,TEX
CMP,CMP
CNX,CNX
SWN,SWN
NZF,NZF
PGRE.K,PGRE
DHR_pb,DHR$B
NAC,NAC
EGHT.K,EGHT
EAF,EAF
MAIN.K,MAIN
OIBRc.K,OIBR.C
ONTO.K,ONTO
MTX,MTX
AMRC.K,AMRC
GNW,GNW
AX,AX
CWENa.K,CWEN.A
CLNY.K,CLNY
JPM_pc,JPM$C
FCPT.K,FCPT
SITC.K,SITC
EGO,EGO
TDS,TDS
PDM,PDM
PVG,PVG
CTB,CTB
BCAT.K,BCAT
RLJ,RLJ
AVNS.K,AVNS
BIG,BIG
IBA,IBA
YPF,YPF
RRC,RRC
DY,DY
NOAH.K,NOAH
NEE_pq,NEE$Q
WRE,WRE
EPC,EPC
JWa,JW.A
PCGU.K,PCGU
BDN,BDN
MYOV.K,MYOV
INT,INT
CNK,CNK
FIT,FIT
MTOR.K,MTOR
OI,OI
JOE,JOE
AVAL.K,AVAL
RF_pa,RF$A
TRQ,TRQ
FSS,FSS
MLI,MLI
ATKR.K,ATKR
SJW,SJW
ELY,ELY
CUB,CUB
ENLC.K,ENLC
MWA,MWA
BFT,BFT
CADE.K,CADE
WHD,WHD
TAC,TAC
MSGE.K,MSGE
JPS,JPS
GDV,GDV
GB,GB
JPM_pd,JPM$D
FBC,FBC
CPK,CPK
FIX,FIX
HNP,HNP
GSBD.K,GSBD
PRO,PRO
RPAI.K,RPAI
OMI,OMI
PTY,PTY
AAT,AAT
T_pc,T$C
PING.K,PING
PHR,PHR
FBP,FBP
ETY,ETY
ATI,ATI
PBH,PBH
ADX,ADX
PQG,PQG
EURN.K,EURN
TROX.K,TROX
SRE_pa,SRE$A
WFC_pq,WFC$Q
FTAI.K,FTAI
SAH,SAH
SKY,SKY
WFC_pz,WFC$Z
EVA,EVA
DEA,DEA
LZB,LZB
BTT,BTT
TWO,TWO
HRI,HRI
BDC,BDC
TUP,TUP
CDE,CDE
CSTM.K,CSTM
WGO,WGO
AMK,AMK
OR,OR
SOLN.K,SOLN
GCP,GCP
MAC,MAC
NEE_po,NEE$O
VGR,VGR
MD,MD
MUR,MUR
MFA,MFA
PDI,PDI
AZRE.K,AZRE
MAXR.K,MAXR
DSL,DSL
MGY,MGY
EBRb,EBR.B
HMN,HMN
UFS,UFS
AVTR_pa.K,AVTR$A
PMT,PMT
BCC,BCC
FUBO.K,FUBO
C_pk,C$K
BGS,BGS
ABR,ABR
XHR,XHR
PIPR.K,PIPR
JHI,JHI
UE,UE
MKCv,MKC.V
EVT,EVT
ELP,ELP
NTB,NTB
HBM,HBM
RQI,RQI
CVA,CVA
ESRT.K,ESRT
CRC,CRC
HNI,HNI
CXP,CXP
HKIB.K,HKIB
KRO,KRO
SIG,SIG
APTV_pa.K,APTV$A
ALG,ALG
BFT_u,BFT.U
PAGP.K,PAGP
GTN,GTN
GAB,GAB
RVLV.K,RVLV
MFGP.K,MFGP
PNC_pp,PNC$P
FBK,FBK
USNA.K,USNA
DRH,DRH
ARI,ARI
RCUS.K,RCUS
BEST.K,BEST
IAG,IAG
AVYA.K,AVYA
BAK,BAK
KN,KN
KAMN.K,KAMN
NWN,NWN
RVT,RVT
CVI,CVI
EB,EB
NS,NS
COF_pi,COF$I
BDJ,BDJ
HTGC.K,HTGC
TY,TY
TSE,TSE
HEP,HEP
BDXB.K,BDXB
BV,BV
GNL,GNL
BSM,BSM
ATGE.K,ATGE
HSBC_pa.K,HSBC$A
KAI,KAI
LTC,LTC
CCS,CCS
YALA.K,YALA
IH,IH
ITCB.K,ITCB
NPO,NPO
BBN,BBN
MS_pf,MS$F
BAC_pb,BAC$B
SCS,SCS
ARGO.K,ARGO
ALX,ALX
BAC_pm,BAC$M
JPM_pg,JPM$G
MNR,MNR
BALY.K,BALY
BSIG.K,BSIG
KEN,KEN
MMI,MMI
RLGY.K,RLGY
CALX.K,CALX
ANF,ANF
DCUE.K,DCUE
HSC,HSC
ACH,ACH
BAC_pn,BAC$N
USA,USA
FTV_pa,FTV$A
BKE,BKE
HYT,HYT
ACB,ACB
TSLX.K,TSLX
SAND.K,SAND
WBT,WBT
BTZ,BTZ
VERT_u.K,VERT.U
USPH.K,USPH
ZUO,ZUO
FPF,FPF
SBE,SBE
SBH,SBH
BRMK.K,BRMK
CBZ,CBZ
GMS,GMS
MSC,MSC
CIGc,CIG.C
MTDR.K,MTDR
MEI,MEI
ETV,ETV
EPAC.K,EPAC
FRO,FRO
RIG,RIG
DKL,DKL
MHO,MHO
WPF,WPF
KKR_pc,KKR$C
GEF,GEF
GS_pd,GS$D
T_pa,T$A
AKR,AKR
WSOb,WSO.B
CANG.K,CANG
ETG,ETG
FFG,FFG
CLI,CLI
BXMX.K,BXMX
PFS,PFS
TNC,TNC
WMK,WMK
KRG,KRG
CODI.K,CODI
GHG,GHG
LGFb,LGF.B
CEQP.K,CEQP
ALL_ph,ALL$H
NFH,NFH
COF_pj,COF$J
EVH,EVH
AROC.K,AROC
GTY,GTY
CRS,CRS
TR,TR
IRT,IRT
MTRN.K,MTRN
SA,SA
BOOT.K,BOOT
NFJ,NFJ
LNN,LNN
ALEX.K,ALEX
HOME.K,HOME
PAR,PAR
GOL,GOL
SBE_u,SBE.U
IPOF_u.K,IPOF.U
VSTO.K,VSTO
BPMP.K,BPMP
AMRX.K,AMRX
LINX.K,LINX
FDP,FDP
WFC_pa,WFC$A
FOE,FOE
JPM_ph,JPM$H
USAC.K,USAC
CRK,CRK
DLX,DLX
GFF,GFF
GVA,GVA
USB_pm,USB$M
WFC_px,WFC$X
UTZ,UTZ
LBRT.K,LBRT
SYX,SYX
LADR.K,LADR
MS_pk,MS$K
GEO,GEO
STC,STC
AR,AR
PLT,PLT
MODN.K,MODN
UVV,UVV
AZZ,AZZ
GBX,GBX
BST,BST
DTP,DTP
MS_pi,MS$I
CNR,CNR
FSM,FSM
BAC_po,BAC$O
NRK,NRK
ERJ,ERJ
USB_pa,USB$A
DUK_pa,DUK$A
BAC_pc,BAC$C
FEAC.K,FEAC
SWM,SWM
PGTI.K,PGTI
ELF,ELF
WPF_u,WPF.U
PRPB_u.K,PRPB.U
NMZ,NMZ
DK,DK
GEFb,GEF.B
GES,GES
C_pj,C$J
CLB,CLB
PRPB.K,PRPB
GS_pj,GS$J
MS_pa,MS$A
DRQ,DRQ
BIF,BIF
VCRA.K,VCRA
TGP,TGP
MET_pf,MET$F
NEXA.K,NEXA
DDD,DDD
STAR.K,STAR
DDS,DDS
RNP,RNP
NXRT.K,NXRT
LAC,LAC
WDR,WDR
DGNR.K,DGNR
C_ps,C$S
DIN,DIN
CPG,CPG
RGR,RGR
AKOb,AKO.B
CHCT.K,CHCT
BSX_pa,BSX$A
COF_pg,COF$G
DEN,DEN
PBI,PBI
SMP,SMP
BMA,BMA
RWT,RWT
AIR,AIR
TEO,TEO
KREF.K,KREF
CLS,CLS
CTS,CTS
CYH,CYH
CRHC.K,CRHC
EOS,EOS
ACEL.K,ACEL
APSG.K,APSG
WFC_pw,WFC$W
ETW,ETW
NBHC.K,NBHC
MS_pe,MS$E
UNFI.K,UNFI
FFC,FFC
WFC_pv,WFC$V
HY,HY
FCF,FCF
TFC_pr,TFC$R
SPH,SPH
CLNC.K,CLNC
VLRS.K,VLRS
ARCO.K,ARCO
OEC,OEC
GWB,GWB
ATH_pa,ATH$A
AWF,AWF
OXM,OXM
INN,INN
SXI,SXI
JPM_pj,JPM$J
FOR,FOR
RESI.K,RESI
JWS,JWS
GME,GME
WFC_pr,WFC$R
PBF,PBF
GSAH.K,GSAH
TGH,TGH
LRN,LRN
WNC,WNC
FEAC_u.K,FEAC.U
MYI,MYI
BAC_pk,BAC$K
USB_ph,USB$H
RTP,RTP
PRA,PRA
CXW,CXW
HQH,HQH
HCC,HCC
EIG,EIG
AXL,AXL
TPRE.K,TPRE
EVRI.K,EVRI
KRA,KRA
IPOB_u.K,IPOB.U
BAC_pa,BAC$A
BHE,BHE
IRET.K,IRET
SKT,SKT
JPC,JPC
UIS,UIS
