BABA.K,BABA
SMG,SMG
WLK,WLK
BILL.K,BILL
BWA,BWA
CNA,CNA
AMWL.K,AMWL
OCFT.K,OCFT
TXT,TXT
RE,RE
HST,HST
OC,OC
MMP,MMP
PWR,PWR
SCI,SCI
SNX,SNX
IRM,IRM
PNR,PNR
Y,Y
MBT,MBT
HWM,HWM
COLD.K,COLD
WSO,WSO
CHE,CHE
NRG,NRG
BCH,BCH
NYT,NYT
FND,FND
WSM,WSM
HUBB.K,HUBB
VER,VER
GLOB.K,GLOB
MHK,MHK
HLF,HLF
LEA,LEA
ATR,ATR
IAA,IAA
AIZ,AIZ
HEIa,HEI.A
EBR,EBR
G,G
STOR.K,STOR
JNPR.K,JNPR
OHI,OHI
ST,ST
MOS,MOS
LAD,LAD
UGI,UGI
ACM,ACM
RH,RH
BEPC.K,BEPC
ATH,ATH
ALV,ALV
COG,COG
KNX,KNX
SBSW.K,SBSW
GFL,GFL
GPS,GPS
ARMK.K,ARMK
TECK.K,TECK
TAP,TAP
CSL,CSL
PEN,PEN
VEDL.K,VEDL
IPG,IPG
RS,RS
GRUB.K,GRUB
RGA,RGA
VNO,VNO
RBA,RBA
CF,CF
BERY.K,BERY
BG,BG
ACI,ACI
DECK.K,DECK
CUBE.K,CUBE
BSAC.K,BSAC
LNC,LNC
SEE,SEE
EHC,EHC
OGE,OGE
DLB,DLB
WEX,WEX
ARW,ARW
ADT,ADT
CIEN.K,CIEN
DCI,DCI
SWI,SWI
RHI,RHI
NNN,NNN
VOYA.K,VOYA
AFG,AFG
PII,PII
DAR,DAR
KRC,KRC
PTR,PTR
REXR.K,REXR
SC,SC
SMAR.K,SMAR
PRGO.K,PRGO
POST.K,POST
TTM,TTM
TS,TS
TOL,TOL
HII,HII
FRT,FRT
IPHI.K,IPHI
EBS,EBS
BLD,BLD
VRT,VRT
LEVI.K,LEVI
FAF,FAF
PHI,PHI
AEG,AEG
AXTA.K,AXTA
CX,CX
HBI,HBI
HTA,HTA
HRC,HRC
AGCO.K,AGCO
HEI,HEI
CMA,CMA
FHN,FHN
TSU,TSU
THO,THO
BJ,BJ
LEG,LEG
SITE.K,SITE
H,H
TMX,TMX
AZEK.K,AZEK
SBS,SBS
EGP,EGP
PSO,PSO
AIV,AIV
MSA,MSA
IVZ,IVZ
VSLR.K,VSLR
BHC,BHC
FR,FR
FVRR.K,FVRR
HUYA.K,HUYA
PLNT.K,PLNT
WFC_pl,WFC$L
JLL,JLL
CLGX.K,CLGX
AUY,AUY
DKS,DKS
LSI,LSI
CACI.K,CACI
COR,COR
CGC,CGC
PSXP.K,PSXP
ITT,ITT
ELC,ELC
JBL,JBL
SON,SON
BWXT.K,BWXT
WF,WF
FLO,FLO
OSK,OSK
KIM,KIM
QTWO.K,QTWO
HUN,HUN
AN,AN
JEF,JEF
USFD.K,USFD
INGR.K,INGR
PB,PB
NLSN.K,NLSN
NOMD.K,NOMD
RL,RL
SKX,SKX
ACC,ACC
GMED.K,GMED
BC,BC
CHH,CHH
SPCE.K,SPCE
ICL,ICL
NVRO.K,NVRO
PFGC.K,PFGC
KT,KT
HAE,HAE
WH,WH
NCLH.K,NCLH
STAG.K,STAG
ESNT.K,ESNT
ORI,ORI
TPR,TPR
SAIC.K,SAIC
LPL,LPL
ORCC.K,ORCC
CVE,CVE
CLR,CLR
MDU,MDU
DEI,DEI
OMF,OMF
ENIC.K,ENIC
BBU,BBU
EV,EV
TPX,TPX
BAC_pl,BAC$L
WMS,WMS
DXC,DXC
JHG,JHG
SSL,SSL
PSTG.K,PSTG
PSTH.K,PSTH
ALK,ALK
PRI,PRI
KMPR.K,KMPR
SNDR.K,SNDR
PVH,PVH
CUZ,CUZ
NAV,NAV
SID,SID
STWD.K,STWD
TKR,TKR
AYI,AYI
STZb,STZ.B
IDA,IDA
ASH,ASH
HESM.K,HESM
GGB,GGB
MAN,MAN
PAG,PAG
FOUR.K,FOUR
TKC,TKC
PFSI.K,PFSI
CFR,CFR
MDLA.K,MDLA
HLI,HLI
TFII.K,TFII
PAA,PAA
ENV,ENV
YETI.K,YETI
XRX,XRX
MMS,MMS
TNET.K,TNET
SAIL.K,SAIL
ALSN.K,ALSN
SQM,SQM
HR,HR
BHVN.K,BHVN
MTH,MTH
NEP,NEP
CAE,CAE
HOG,HOG
JBGS.K,JBGS
FCN,FCN
NVST.K,NVST
ASAN.K,ASAN
NYCB.K,NYCB
RBC,RBC
GIL,GIL
VAC,VAC
PAC,PAC
NEA,NEA
PE,PE
TRNO.K,TRNO
QTS,QTS
GPK,GPK
SSD,SSD
CW,CW
TX,TX
EME,EME
LAZ,LAZ
AAN,AAN
NEU,NEU
DOC,DOC
FL,FL
RLI,RLI
CCJ,CCJ
RYN,RYN
OGS,OGS
HE,HE
AXS,AXS
SWCH.K,SWCH
CFX,CFX
RXN,RXN
BRX,BRX
NFG,NFG
EXP,EXP
DVN,DVN
MUSA.K,MUSA
UNM,UNM
SF,SF
WES,WES
UGP,UGP
HIW,HIW
PRLB.K,PRLB
SWX,SWX
CWEN.K,CWEN
CRI,CRI
SLG,SLG
CC,CC
GOOS.K,GOOS
TRGP.K,TRGP
DAVA.K,DAVA
SRC,SRC
SHLX.K,SHLX
VVV,VVV
ASGN.K,ASGN
THG,THG
FLS,FLS
MSGS.K,MSGS
ETRN.K,ETRN
TPL,TPL
UNF,UNF
TV,TV
RAMP.K,RAMP
BKH,BKH
CNNE.K,CNNE
MSM,MSM
KCAC_u.K,KCAC.U
ADC,ADC
WAL,WAL
NEWR.K,NEWR
PSB,PSB
KBH,KBH
WTS,WTS
INSP.K,INSP
VVNT.K,VVNT
PNM,PNM
SNV,SNV
BYD,BYD
EQT,EQT
SOGO.K,SOGO
HPP,HPP
AL,AL
NRZ,NRZ
ASR,ASR
CZZ,CZZ
AGI,AGI
GRP_u,GRP.U
NOV,NOV
AWI,AWI
MTG,MTG
NVG,NVG
PSN,PSN
SAFE.K,SAFE
GTES.K,GTES
STN,STN
BXMT.K,BXMT
AER,AER
LPX,LPX
AMG,AMG
HHC,HHC
KWR,KWR
EQC,EQC
CLDR.K,CLDR
EVR,EVR
HASI.K,HASI
ORA,ORA
POR,POR
CBD,CBD
KBR,KBR
HFC,HFC
IBP,IBP
TMHC.K,TMHC
HRB,HRB
GDOT.K,GDOT
WNS,WNS
ARD,ARD
RDN,RDN
CLH,CLH
DAO,DAO
AJRD.K,AJRD
MTZ,MTZ
MRO,MRO
NVT,NVT
HMY,HMY
PRSP.K,PRSP
SLQT.K,SLQT
WWE,WWE
HXL,HXL
NAD,NAD
APAM.K,APAM
KSS,KSS
BVN,BVN
CBU,CBU
MDC,MDC
DNP,DNP
ENS,ENS
LSPD.K,LSPD
LXP,LXP
LMND.K,LMND
LCII.K,LCII
FTI,FTI
CPRI.K,CPRI
UNVR.K,UNVR
CR,CR
CIB,CIB
NCR,NCR
ESI,ESI
CLF,CLF
SEM,SEM
AEL,AEL
PCI,PCI
AVNT.K,AVNT
JBT,JBT
AWR,AWR
OFC,OFC
THC,THC
ENR,ENR
BMEZ.K,BMEZ
IFS,IFS
NUS,NUS
CWH,CWH
VMI,VMI
WPX,WPX
ALE,ALE
WYND.K,WYND
NHI,NHI
SR,SR
AMN,AMN
WK,WK
ADSW.K,ADSW
KMT,KMT
ALLY_pa.K,ALLY$A
IIPR.K,IIPR
BIOb,BIO.B
NJR,NJR
BOX,BOX
CNS,CNS
AQUA.K,AQUA
FSKR.K,FSKR
AB,AB
NSP,NSP
HL,HL
PING.K,PING
GOLF.K,GOLF
AM,AM
BNL,BNL
GRA,GRA
TRTN.K,TRTN
BIPC.K,BIPC
WTM,WTM
UAA,UAA
BRFS.K,BRFS
DOOR.K,DOOR
BE,BE
TGNA.K,TGNA
CCIV_u.K,CCIV.U
WBS,WBS
SPB,SPB
SXT,SXT
ADCT.K,ADCT
CWK,CWK
JELD.K,JELD
USM,USM
EVTC.K,EVTC
BB,BB
CMC,CMC
SHAK.K,SHAK
SCL,SCL
CCIV.K,CCIV
FUL,FUL
PK,PK
R,R
NOVA.K,NOVA
DHR_pa,DHR$A
OSB,OSB
AEO,AEO
C_pn,C$N
NNI,NNI
ABM,ABM
DCP,DCP
LENb,LEN.B
APG,APG
WOR,WOR
NEE_pp,NEE$P
CNO,CNO
XEC,XEC
TDC,TDC
DQ,DQ
BCO,BCO
TRN,TRN
ZNH,ZNH
UA,UA
IGT,IGT
NSA,NSA
CNMD.K,CNMD
AVA,AVA
AGO,AGO
MC,MC
FNB,FNB
WCC,WCC
VSH,VSH
MANU.K,MANU
TPH,TPH
FN,FN
GATX.K,GATX
THS,THS
APLE.K,APLE
COTY.K,COTY
WRI,WRI
EXG,EXG
PVG,PVG
HI,HI
NGVT.K,NGVT
PRMW.K,PRMW
MCY,MCY
MIC,MIC
CCU,CCU
STL,STL
BXS,BXS
PJT,PJT
OLN,OLN
PD,PD
CEA,CEA
CBT,CBT
AIT,AIT
CWT,CWT
ARNC.K,ARNC
NUV,NUV
FHI,FHI
CPA,CPA
KEX,KEX
ACA,ACA
BRC,BRC
WWW,WWW
ADS,ADS
BKU,BKU
ESE,ESE
OUT,OUT
GKOS.K,GKOS
ATCO.K,ATCO
TCO,TCO
SPXC.K,SPXC
KOF,KOF
ABG,ABG
AA,AA
CNX,CNX
GPI,GPI
CMP,CMP
BSMX.K,BSMX
UTF,UTF
RHP,RHP
BOH,BOH
JKS,JKS
OVV,OVV
NAC,NAC
CWENa.K,CWEN.A
TARO.K,TARO
BSTZ.K,BSTZ
KW,KW
NZF,NZF
JPM_pc,JPM$C
AG,AG
ASB,ASB
KAR,KAR
SJI,SJI
CUK,CUK
SUN,SUN
GNW,GNW
SUM,SUM
JWN,JWN
BCAT.K,BCAT
TCP,TCP
CIG,CIG
EPRT.K,EPRT
FIX,FIX
SSTK.K,SSTK
FSK,FSK
CIM,CIM
OR,OR
EURN.K,EURN
DHR_pb,DHR$B
DAN,DAN
ITGR.K,ITGR
ZYME.K,ZYME
BMI,BMI
ADNT.K,ADNT
MAIN.K,MAIN
FCPT.K,FCPT
NEE_pq,NEE$Q
SPR,SPR
TDS,TDS
EGO,EGO
EAT,EAT
MOGa,MOG.A
MED,MED
ROG,ROG
SAH,SAH
B,B
EAF,EAF
FLOW.K,FLOW
ENBL.K,ENBL
OMI,OMI
HTH,HTH
JPM_pd,JPM$D
MATX.K,MATX
RF_pa,RF$A
IBA,IBA
WGO,WGO
CIT,CIT
DY,DY
HGV,HGV
MTX,MTX
ELY,ELY
CMD,CMD
HNP,HNP
FSS,FSS
YEXT.K,YEXT
FIT,FIT
T_pc,T$C
WFC_pq,WFC$Q
WD,WD
BDN,BDN
CUB,CUB
BIG,BIG
JPS,JPS
EPR,EPR
PBH,PBH
BGS,BGS
DEA,DEA
M,M
RRC,RRC
JWa,JW.A
VNE,VNE
PDM,PDM
FBC,FBC
OI,OI
WFC_pz,WFC$Z
ADX,ADX
CTB,CTB
BTT,BTT
MXL,MXL
IAG,IAG
SHO,SHO
CDE,CDE
AVNS.K,AVNS
WRE,WRE
SIX,SIX
PEB,PEB
SRE_pa,SRE$A
MKCv,MKC.V
OIBRc.K,OIBR.C
TAC,TAC
MTOR.K,MTOR
AMRC.K,AMRC
SJW,SJW
GDV,GDV
NEE_po,NEE$O
PMT,PMT
GHC,GHC
SOLN.K,SOLN
AIN,AIN
X,X
C_pk,C$K
NOAH.K,NOAH
HKIB.K,HKIB
LTHM.K,LTHM
PCGU.K,PCGU
ETY,ETY
KFY,KFY
DSL,DSL
MWA,MWA
BCC,BCC
EGHT.K,EGHT
CHX,CHX
EBRb,EBR.B
MAXR.K,MAXR
SEAS.K,SEAS
AVAL.K,AVAL
PTY,PTY
MLI,MLI
PGRE.K,PGRE
PNC_pp,PNC$P
GCP,GCP
SKY,SKY
TEX,TEX
EPC,EPC
VGR,VGR
EVA,EVA
AMK,AMK
BDXB.K,BDXB
JHI,JHI
USNA.K,USNA
SAND.K,SAND
AVTR_pa.K,AVTR$A
SWN,SWN
HP,HP
COF_pi,COF$I
FUN,FUN
AZRE.K,AZRE
AZUL.K,AZUL
TRQ,TRQ
RQI,RQI
KRO,KRO
AAT,AAT
PDI,PDI
AX,AX
ONTO.K,ONTO
WHD,WHD
YELP.K,YELP
MSC,MSC
BAC_pb,BAC$B
LZB,LZB
HSBC_pa.K,HSBC$A
GNL,GNL
BFT_u,BFT.U
HNI,HNI
BEST.K,BEST
BBN,BBN
FTAI.K,FTAI
REZI.K,REZI
BAC_pm,BAC$M
JOE,JOE
JPM_pg,JPM$G
RLJ,RLJ
BDC,BDC
PQG,PQG
DCUE.K,DCUE
SITC.K,SITC
EVT,EVT
UFS,UFS
AVYA.K,AVYA
ELP,ELP
KTB,KTB
INT,INT
CPK,CPK
TWO,TWO
NWN,NWN
CCS,CCS
PRO,PRO
GHG,GHG
HMN,HMN
CLNY.K,CLNY
TY,TY
BAC_pn,BAC$N
YPF,YPF
SAVE.K,SAVE
LTC,LTC
MD,MD
CCXX.K,CCXX
GB,GB
KN,KN
PIPR.K,PIPR
APTV_pa.K,APTV$A
BDJ,BDJ
MSGE.K,MSGE
MNR,MNR
ARI,ARI
BV,BV
GEO,GEO
ATGE.K,ATGE
BAK,BAK
HTGC.K,HTGC
FTV_pa,FTV$A
RVT,RVT
FLR,FLR
ALG,ALG
HYT,HYT
WPF,WPF
GAB,GAB
WMK,WMK
FRO,FRO
MYOV.K,MYOV
T_pa,T$A
BRMK.K,BRMK
KEN,KEN
ITCB.K,ITCB
VERT_u.K,VERT.U
SCS,SCS
BTZ,BTZ
FBP,FBP
FPF,FPF
WSOb,WSO.B
RPAI.K,RPAI
ABR,ABR
KAI,KAI
GS_pd,GS$D
CXP,CXP
MUR,MUR
MGY,MGY
HEP,HEP
USA,USA
HRI,HRI
CBZ,CBZ
VSTO.K,VSTO
STC,STC
ALL_ph,ALL$H
ALX,ALX
BSM,BSM
NTB,NTB
DKL,DKL
CVI,CVI
CADE.K,CADE
FBK,FBK
MHO,MHO
MFA,MFA
ETV,ETV
COF_pj,COF$J
LAC,LAC
SA,SA
CODI.K,CODI
TR,TR
AMRX.K,AMRX
FFG,FFG
ARGO.K,ARGO
RLGY.K,RLGY
UE,UE
KKR_pc,KKR$C
GTN,GTN
MODN.K,MODN
RVLV.K,RVLV
TROX.K,TROX
PHR,PHR
NPO,NPO
WFC_px,WFC$X
LRN,LRN
NS,NS
MAC,MAC
ZUO,ZUO
NFH,NFH
JPM_ph,JPM$H
ENLC.K,ENLC
BXMX.K,BXMX
USB_pm,USB$M
CALX.K,CALX
GFF,GFF
CLI,CLI
ATI,ATI
MMI,MMI
RCUS.K,RCUS
HSC,HSC
EPAC.K,EPAC
ETG,ETG
MFGP.K,MFGP
TSLX.K,TSLX
HOME.K,HOME
CHCT.K,CHCT
CCXX_u.K,CCXX.U
MS_pi,MS$I
ESRT.K,ESRT
FSM,FSM
MS_pk,MS$K
IRT,IRT
KAMN.K,KAMN
BKE,BKE
RGR,RGR
NFJ,NFJ
WPF_u,WPF.U
LGFb,LGF.B
DUK_pa,DUK$A
CRK,CRK
BITA.K,BITA
NRK,NRK
BAC_pc,BAC$C
PRPB_u.K,PRPB.U
ATKR.K,ATKR
USPH.K,USPH
FDP,FDP
MEI,MEI
TNC,TNC
GMS,GMS
GTY,GTY
CSTM.K,CSTM
CIGc,CIG.C
HBM,HBM
GS_pj,GS$J
MTRN.K,MTRN
BSIG.K,BSIG
PAGP.K,PAGP
SMP,SMP
DLX,DLX
NMZ,NMZ
PRPB.K,PRPB
C_pj,C$J
LINX.K,LINX
LNN,LNN
C_ps,C$S
NXRT.K,NXRT
UTZ,UTZ
BST,BST
UVV,UVV
PGTI.K,PGTI
LBRT.K,LBRT
GBX,GBX
MS_pa,MS$A
MET_pf,MET$F
YALA.K,YALA
TUP,TUP
DTP,DTP
DRH,DRH
XHR,XHR
FOE,FOE
SPH,SPH
TSE,TSE
SBH,SBH
COF_pg,COF$G
FEAC.K,FEAC
CNR,CNR
GEF,GEF
CVA,CVA
WFC_pw,WFC$W
ELF,ELF
KRG,KRG
PFS,PFS
USAC.K,USAC
WFC_pv,WFC$V
BPMP.K,BPMP
CNK,CNK
SWM,SWM
WDR,WDR
BSX_pa,BSX$A
BIF,BIF
EVH,EVH
RNP,RNP
KREF.K,KREF
GSAH.K,GSAH
SIG,SIG
PBI,PBI
VER_pf,VER$F
VCRA.K,VCRA
AKOb,AKO.B
MS_pe,MS$E
IPOC_u.K,IPOC.U
TFC_pr,TFC$R
MTDR.K,MTDR
HYLN.K,HYLN
ANF,ANF
ACEL.K,ACEL
JPM_pj,JPM$J
SPAQ.K,SPAQ
WFC_pr,WFC$R
CXW,CXW
MS_pf,MS$F
WBT,WBT
IRET.K,IRET
ATH_pa,ATH$A
DRD,DRD
BAC_pk,BAC$K
CEQP.K,CEQP
EOS,EOS
FFC,FFC
SFL,SFL
AZZ,AZZ
AKR,AKR
USB_ph,USB$H
BAC_pa,BAC$A
GEFb,GEF.B
ETW,ETW
CLS,CLS
GOL,GOL
DIN,DIN
UNFI.K,UNFI
TGP,TGP
MYI,MYI
EIG,EIG
EB,EB
AWF,AWF
DHT,DHT
MET_pe,MET$E
HQH,HQH
RWT,RWT
DDS,DDS
STAR.K,STAR
FEAC_u.K,FEAC.U
FOR,FOR
JPC,JPC
TEO,TEO
DGNR.K,DGNR
BOOT.K,BOOT
CCX,CCX
NBHC.K,NBHC
CRS,CRS
LADR.K,LADR
HCC,HCC
ARCO.K,ARCO
JWS,JWS
DK,DK
ERJ,ERJ
OEC,OEC
BMA,BMA
ALEX.K,ALEX
SYX,SYX
SII,SII
ACH,ACH
DRQ,DRQ
PML,PML
AROC.K,AROC
DEN,DEN
BHK,BHK
DGNR_u.K,DGNR.U
DLY,DLY
STT_pd,STT$D
GVA,GVA
AOD,AOD
AKOa,AKO.A
GES,GES
GAM,GAM
AR,AR
VMO,VMO
CRHC_u.K,CRHC.U
SPAQ_u.K,SPAQ.U
GRC,GRC
FCF,FCF
BRBR.K,BRBR
JQC,JQC
GSAH_u.K,GSAH.U
PRA,PRA
GS_pk,GS$K
NEW,NEW
UHT,UHT
TGH,TGH
GOF,GOF
PLOW.K,PLOW
SXI,SXI
PAR,PAR
NEXA.K,NEXA
GFLU.K,GFLU
CANG.K,CANG
TRWH.K,TRWH
HMI,HMI
SCHW_pd.K,SCHW$D
WFC_pn,WFC$N
RTP_u,RTP.U
EMD,EMD
THQ,THQ
CTS,CTS
AIO,AIO
BHE,BHE
CBB,CBB
