BABA.K,BABA
TS,TS
MMP,MMP
AQN,AQN
PNW,PNW
RE,RE
KGC,KGC
ARMK.K,ARMK
VST,VST
WU,WU
FSLY.K,FSLY
AMH,AMH
TAP,TAP
GFL,GFL
IPG,IPG
DLB,DLB
MHK,MHK
RH,RH
AOS,AOS
BSAC.K,BSAC
ATH,ATH
TECK.K,TECK
SJR,SJR
NVTA.K,NVTA
LEA,LEA
RNR,RNR
WSM,WSM
TREX.K,TREX
PNR,PNR
HUBB.K,HUBB
OCFT.K,OCFT
SCI,SCI
STOR.K,STOR
FND,FND
Y,Y
OHI,OHI
BG,BG
EBR,EBR
RGA,RGA
NRG,NRG
ATR,ATR
GFI,GFI
CF,CF
MOS,MOS
IAA,IAA
WEX,WEX
EHC,EHC
ACM,ACM
IRM,IRM
TPR,TPR
VER,VER
CSL,CSL
AYX,AYX
ALV,ALV
AFG,AFG
GPS,GPS
TTM,TTM
OC,OC
DAR,DAR
G,G
AIZ,AIZ
ST,ST
LAD,LAD
IVZ,IVZ
AEG,AEG
RBA,RBA
CHE,CHE
VNO,VNO
RS,RS
DECK.K,DECK
NYT,NYT
CX,CX
UGI,UGI
VOYA.K,VOYA
LEVI.K,LEVI
PEN,PEN
H,H
EV,EV
HST,HST
MBT,MBT
NCLH.K,NCLH
RHI,RHI
ACI,ACI
GLOB.K,GLOB
WSO,WSO
BERY.K,BERY
CMA,CMA
SC,SC
USFD.K,USFD
JNPR.K,JNPR
FHN,FHN
SWI,SWI
KRC,KRC
ARW,ARW
SEE,SEE
CIEN.K,CIEN
HEI,HEI
KNX,KNX
FVRR.K,FVRR
JLL,JLL
COLD.K,COLD
CAE,CAE
AGCO.K,AGCO
WF,WF
PTR,PTR
FRT,FRT
COG,COG
SMAR.K,SMAR
BHC,BHC
AXTA.K,AXTA
DCI,DCI
PSO,PSO
NNN,NNN
HII,HII
OGE,OGE
GRUB.K,GRUB
PRGO.K,PRGO
KIM,KIM
RL,RL
TMX,TMX
ADT,ADT
SPCE.K,SPCE
PLNT.K,PLNT
HRC,HRC
HLF,HLF
CVE,CVE
ITT,ITT
TIMB.K,TIMB
VRT,VRT
ALK,ALK
PSXP.K,PSXP
SID,SID
VEDL.K,VEDL
CUBE.K,CUBE
SBS,SBS
PHI,PHI
PFGC.K,PFGC
QTWO.K,QTWO
AMWL.K,AMWL
KSS,KSS
HOG,HOG
CACI.K,CACI
PAA,PAA
AIV,AIV
CLGX.K,CLGX
JEF,JEF
POST.K,POST
PII,PII
PB,PB
MNSO.K,MNSO
PVH,PVH
JBL,JBL
WES,WES
SON,SON
GMED.K,GMED
REXR.K,REXR
SITE.K,SITE
NLSN.K,NLSN
BC,BC
MSA,MSA
ICL,ICL
CLR,CLR
HAE,HAE
AN,AN
TOL,TOL
WFC_pl,WFC$L
DXC,DXC
CHH,CHH
DVN,DVN
COTY.K,COTY
LEG,LEG
HTA,HTA
CPRI.K,CPRI
ACC,ACC
VNT,VNT
BBU,BBU
ORI,ORI
VAC,VAC
HUN,HUN
TRGP.K,TRGP
TX,TX
SQM,SQM
AZEK.K,AZEK
OSK,OSK
HESM.K,HESM
DEI,DEI
BLD,BLD
NVRO.K,NVRO
SAIC.K,SAIC
TKR,TKR
YETI.K,YETI
BJ,BJ
KT,KT
OMF,OMF
WAL,WAL
WH,WH
CFR,CFR
BWXT.K,BWXT
FAF,FAF
FR,FR
LSI,LSI
STWD.K,STWD
THO,THO
GIL,GIL
JHG,JHG
BHVN.K,BHVN
EGP,EGP
PRI,PRI
AUY,AUY
LSPD.K,LSPD
ELC,ELC
PE,PE
SKX,SKX
PAC,PAC
INGR.K,INGR
COR,COR
INSP.K,INSP
ENIC.K,ENIC
DKS,DKS
ORCC.K,ORCC
LPL,LPL
PSTG.K,PSTG
ESNT.K,ESNT
NOV,NOV
TNET.K,TNET
SSL,SSL
PSTH.K,PSTH
MAN,MAN
GGB,GGB
WMS,WMS
TPX,TPX
MDU,MDU
SF,SF
KMPR.K,KMPR
CUZ,CUZ
CLF,CLF
MDLA.K,MDLA
NVST.K,NVST
AER,AER
HBI,HBI
CW,CW
SNV,SNV
TPL,TPL
FSR,FSR
RBC,RBC
MRO,MRO
STZb,STZ.B
EME,EME
BRX,BRX
TFII.K,TFII
MPLN.K,MPLN
NOMD.K,NOMD
FLO,FLO
UNM,UNM
HUYA.K,HUYA
IDA,IDA
ASR,ASR
NYCB.K,NYCB
BAC_pl,BAC$L
PAG,PAG
TV,TV
MSP,MSP
NEP,NEP
MSM,MSM
RXN,RXN
ALSN.K,ALSN
JWN,JWN
ASH,ASH
HLI,HLI
XRX,XRX
FOUR.K,FOUR
RLI,RLI
HXL,HXL
MMS,MMS
STAG.K,STAG
NAV,NAV
LAZ,LAZ
PFSI.K,PFSI
AYI,AYI
FLS,FLS
EVR,EVR
ENV,ENV
BYD,BYD
SLG,SLG
AL,AL
EBS,EBS
KWR,KWR
VVNT.K,VVNT
CFX,CFX
MTZ,MTZ
AXS,AXS
ORA,ORA
UGP,UGP
TKC,TKC
MSGS.K,MSGS
THG,THG
GPK,GPK
HFC,HFC
WPX,WPX
ARD,ARD
OGS,OGS
VVV,VVV
CC,CC
SAIL.K,SAIL
JBGS.K,JBGS
HHC,HHC
AA,AA
MTG,MTG
BB,BB
ASGN.K,ASGN
ASAN.K,ASAN
NEA,NEA
FL,FL
NEU,NEU
CR,CR
HASI.K,HASI
AMG,AMG
BXMT.K,BXMT
FTI,FTI
HIW,HIW
PK,PK
CCJ,CCJ
BE,BE
HR,HR
CLH,CLH
PRG,PRG
HPP,HPP
SHLX.K,SHLX
EQT,EQT
SRC,SRC
SPR,SPR
HE,HE
KBR,KBR
SNX,SNX
NRZ,NRZ
NVT,NVT
EXP,EXP
CRI,CRI
PNM,PNM
SSD,SSD
WTS,WTS
TRNO.K,TRNO
NCR,NCR
RAMP.K,RAMP
RYN,RYN
WYND.K,WYND
SWCH.K,SWCH
QTS,QTS
BKH,BKH
GTES.K,GTES
CZZ,CZZ
NOVA.K,NOVA
LMND.K,LMND
ADS,ADS
SWX,SWX
CNNE.K,CNNE
XEC,XEC
RDN,RDN
LPX,LPX
SNDR.K,SNDR
POR,POR
PRSP.K,PRSP
FCN,FCN
CIB,CIB
NFG,NFG
GRA,GRA
DCP,DCP
NEWR.K,NEWR
AWI,AWI
CWEN.K,CWEN
ADC,ADC
PSB,PSB
APAM.K,APAM
UAA,UAA
DAVA.K,DAVA
BSMX.K,BSMX
DOC,DOC
JBT,JBT
WBS,WBS
PRLB.K,PRLB
GOOS.K,GOOS
WK,WK
HRB,HRB
ESI,ESI
RHP,RHP
MUSA.K,MUSA
IFS,IFS
CIT,CIT
NVG,NVG
UNF,UNF
ENS,ENS
VMI,VMI
CPA,CPA
CLDR.K,CLDR
ETRN.K,ETRN
PSN,PSN
WNS,WNS
SAFE.K,SAFE
SLQT.K,SLQT
BCO,BCO
OLN,OLN
WWE,WWE
OVV,OVV
CWK,CWK
THC,THC
CBU,CBU
X,X
CBD,CBD
CNS,CNS
SHAK.K,SHAK
AGI,AGI
M,M
AVNT.K,AVNT
IIPR.K,IIPR
STN,STN
GRP_u,GRP.U
UA,UA
BRFS.K,BRFS
SOGO.K,SOGO
NSP,NSP
AM,AM
MFG,MFG
WCC,WCC
SR,SR
SEM,SEM
BMEZ.K,BMEZ
MP,MP
STL,STL
R,R
NJR,NJR
MTH,MTH
TGNA.K,TGNA
DAO,DAO
EQC,EQC
AB,AB
KEX,KEX
LCII.K,LCII
ARNC.K,ARNC
NAD,NAD
DNP,DNP
TMHC.K,TMHC
OSB,OSB
GKOS.K,GKOS
BOH,BOH
PCI,PCI
AMN,AMN
SXT,SXT
ADNT.K,ADNT
UNVR.K,UNVR
TRTN.K,TRTN
AEO,AEO
CNO,CNO
KBH,KBH
FSKR.K,FSKR
ALE,ALE
WTM,WTM
BVN,BVN
CUK,CUK
AJRD.K,AJRD
MDC,MDC
AIT,AIT
KMT,KMT
FNB,FNB
OFC,OFC
BIPC.K,BIPC
NHI,NHI
APLE.K,APLE
ENR,ENR
ADCT.K,ADCT
AQUA.K,AQUA
GOLF.K,GOLF
NGVT.K,NGVT
WOR,WOR
HI,HI
GATX.K,GATX
CNMD.K,CNMD
MIC,MIC
IBP,IBP
OUT,OUT
HYLN.K,HYLN
VSH,VSH
BIOb,BIO.B
LXP,LXP
SIX,SIX
JKS,JKS
SPB,SPB
GDOT.K,GDOT
EPR,EPR
DQ,DQ
EVTC.K,EVTC
WRI,WRI
CCU,CCU
ALLY_pa.K,ALLY$A
HL,HL
ROG,ROG
BXS,BXS
CIXX.K,CIXX
BKU,BKU
AWR,AWR
HMY,HMY
CWH,CWH
PD,PD
FUL,FUL
ZNH,ZNH
FHI,FHI
APG,APG
ATCO.K,ATCO
TARO.K,TARO
REZI.K,REZI
USM,USM
BNL,BNL
JMIA.K,JMIA
BOX,BOX
TCO,TCO
NNI,NNI
MANU.K,MANU
SSTK.K,SSTK
BSTZ.K,BSTZ
MC,MC
CCIV_u.K,CCIV.U
NUS,NUS
TRN,TRN
CIG,CIG
CHX,CHX
HP,HP
DAN,DAN
IGT,IGT
AVA,AVA
ESE,ESE
ABM,ABM
ACA,ACA
FN,FN
AZUL.K,AZUL
SCL,SCL
CCIV.K,CCIV
DHR_pa,DHR$A
WD,WD
PJT,PJT
AEL,AEL
ZYME.K,ZYME
EXG,EXG
CMD,CMD
MATX.K,MATX
AGO,AGO
AG,AG
MCY,MCY
FLR,FLR
C_pn,C$N
ENBL.K,ENBL
CWT,CWT
PEB,PEB
KOF,KOF
ITGR.K,ITGR
PRMW.K,PRMW
NEE_pp,NEE$P
ASB,ASB
CMC,CMC
KTB,KTB
CIM,CIM
UTF,UTF
WWW,WWW
MED,MED
B,B
JELD.K,JELD
SHO,SHO
SPXC.K,SPXC
KAR,KAR
BMI,BMI
CEA,CEA
HGV,HGV
ABG,ABG
MOGa,MOG.A
CBT,CBT
GNW,GNW
TDC,TDC
DOOR.K,DOOR
SUN,SUN
YELP.K,YELP
EAT,EAT
SJI,SJI
SEAS.K,SEAS
MXL,MXL
BRC,BRC
NUV,NUV
EAF,EAF
VNE,VNE
NSA,NSA
OIBRc.K,OIBR.C
HTH,HTH
GPI,GPI
THS,THS
KW,KW
FSK,FSK
TCP,TCP
AIN,AIN
EGO,EGO
FLOW.K,FLOW
SAVE.K,SAVE
DHR_pb,DHR$B
KFY,KFY
FUN,FUN
GHC,GHC
SUM,SUM
LTHM.K,LTHM
NZF,NZF
YEXT.K,YEXT
BUR,BUR
ONTO.K,ONTO
NAC,NAC
BCAT.K,BCAT
CMP,CMP
TEX,TEX
EPRT.K,EPRT
AVAL.K,AVAL
EGHT.K,EGHT
LENb,LEN.B
PVG,PVG
IBA,IBA
DY,DY
MYOV.K,MYOV
AMRC.K,AMRC
MTX,MTX
MAIN.K,MAIN
CLNY.K,CLNY
RLJ,RLJ
CNX,CNX
TPH,TPH
CWENa.K,CWEN.A
YPF,YPF
FCPT.K,FCPT
JPM_pc,JPM$C
ELY,ELY
PGRE.K,PGRE
BIG,BIG
TDS,TDS
PDM,PDM
TRQ,TRQ
AX,AX
CTB,CTB
CNK,CNK
AVNS.K,AVNS
MAX,MAX
SITC.K,SITC
TROX.K,TROX
NOAH.K,NOAH
MTOR.K,MTOR
NEE_pq,NEE$Q
PCGU.K,PCGU
FIT,FIT
CRC,CRC
JWa,JW.A
GB,GB
BDN,BDN
SWN,SWN
CDE,CDE
ENLC.K,ENLC
JPS,JPS
YALA.K,YALA
WRE,WRE
ATI,ATI
FBC,FBC
BFT,BFT
ATKR.K,ATKR
TAC,TAC
GSBD.K,GSBD
GDV,GDV
MSGE.K,MSGE
JOE,JOE
WHD,WHD
WGO,WGO
CUB,CUB
RF_pa,RF$A
EPC,EPC
PRO,PRO
JPM_pd,JPM$D
PHR,PHR
SJW,SJW
OR,OR
PTY,PTY
MWA,MWA
OI,OI
MLI,MLI
FUBO.K,FUBO
FSS,FSS
OMI,OMI
RPAI.K,RPAI
ADX,ADX
T_pc,T$C
CADE.K,CADE
INT,INT
WFC_pq,WFC$Q
FTAI.K,FTAI
FBP,FBP
ETY,ETY
RRC,RRC
FIX,FIX
CPK,CPK
HNP,HNP
EBRb,EBR.B
PING.K,PING
MD,MD
SRE_pa,SRE$A
BDC,BDC
AAT,AAT
AVTR_pa.K,AVTR$A
WFC_pz,WFC$Z
PDI,PDI
PBH,PBH
BTT,BTT
PQG,PQG
SAH,SAH
TWO,TWO
CSTM.K,CSTM
EVA,EVA
RCUS.K,RCUS
HRI,HRI
HBM,HBM
ACB,ACB
SOLN.K,SOLN
GCP,GCP
DEA,DEA
ELP,ELP
AMK,AMK
SKY,SKY
VGR,VGR
LZB,LZB
PMT,PMT
BGS,BGS
EVT,EVT
EURN.K,EURN
C_pk,C$K
MFA,MFA
AZRE.K,AZRE
NEE_po,NEE$O
MAXR.K,MAXR
IAG,IAG
XHR,XHR
DSL,DSL
PIPR.K,PIPR
JHI,JHI
UFS,UFS
ABR,ABR
TUP,TUP
MKCv,MKC.V
MAC,MAC
MFGP.K,MFGP
BCC,BCC
HMN,HMN
GAB,GAB
MUR,MUR
APTV_pa.K,APTV$A
CVA,CVA
CXP,CXP
KRO,KRO
RQI,RQI
HKIB.K,HKIB
GTN,GTN
ESRT.K,ESRT
MGY,MGY
USNA.K,USNA
BFT_u,BFT.U
BDXB.K,BDXB
ALG,ALG
AVYA.K,AVYA
NTB,NTB
HNI,HNI
KN,KN
DRH,DRH
NS,NS
EB,EB
UE,UE
PNC_pp,PNC$P
ARI,ARI
RVLV.K,RVLV
PAGP.K,PAGP
RVT,RVT
HTGC.K,HTGC
BDJ,BDJ
TY,TY
COF_pi,COF$I
FBK,FBK
SIG,SIG
ITCB.K,ITCB
TSE,TSE
ACH,ACH
CVI,CVI
BBN,BBN
HSBC_pa.K,HSBC$A
GNL,GNL
KAI,KAI
VERT_u.K,VERT.U
BSM,BSM
KAMN.K,KAMN
ATGE.K,ATGE
MS_pf,MS$F
NWN,NWN
IPOF.K,IPOF
BAC_pb,BAC$B
NPO,NPO
LTC,LTC
MSC,MSC
BAK,BAK
HEP,HEP
SAND.K,SAND
JPM_pg,JPM$G
MNR,MNR
CIGc,CIG.C
ARGO.K,ARGO
BAC_pm,BAC$M
RLGY.K,RLGY
BV,BV
DCUE.K,DCUE
SCS,SCS
BSIG.K,BSIG
HYT,HYT
WBT,WBT
TSLX.K,TSLX
USA,USA
HSC,HSC
MMI,MMI
CCS,CCS
CALX.K,CALX
FTV_pa,FTV$A
BAC_pn,BAC$N
ALX,ALX
FPF,FPF
BKE,BKE
BTZ,BTZ
ZUO,ZUO
BRMK.K,BRMK
USPH.K,USPH
BALY.K,BALY
MEI,MEI
WPF,WPF
KEN,KEN
SA,SA
ETV,ETV
IH,IH
GS_pd,GS$D
EPAC.K,EPAC
CBZ,CBZ
GOL,GOL
SBH,SBH
FEAC.K,FEAC
GEF,GEF
KKR_pc,KKR$C
T_pa,T$A
ETG,ETG
BXMX.K,BXMX
CEQP.K,CEQP
ANF,ANF
GMS,GMS
CRS,CRS
AROC.K,AROC
RIG,RIG
NFH,NFH
EVH,EVH
WSOb,WSO.B
AKR,AKR
LNN,LNN
FFG,FFG
PFS,PFS
COF_pj,COF$J
DKL,DKL
CODI.K,CODI
IRT,IRT
WMK,WMK
ALL_ph,ALL$H
FSM,FSM
TNC,TNC
CLI,CLI
NFJ,NFJ
LGFb,LGF.B
MTDR.K,MTDR
IPOF_u.K,IPOF.U
MHO,MHO
GHG,GHG
KRG,KRG
MTRN.K,MTRN
LINX.K,LINX
BOOT.K,BOOT
AMRX.K,AMRX
GTY,GTY
FRO,FRO
HOME.K,HOME
DDD,DDD
FOE,FOE
TR,TR
AZZ,AZZ
MODN.K,MODN
ERJ,ERJ
JPM_ph,JPM$H
ALEX.K,ALEX
BST,BST
WFC_pa,WFC$A
FDP,FDP
DEN,DEN
BPMP.K,BPMP
USB_pm,USB$M
VSTO.K,VSTO
WFC_px,WFC$X
GEO,GEO
GVA,GVA
MS_pk,MS$K
PAR,PAR
SYX,SYX
SBE,SBE
MS_pi,MS$I
NRK,NRK
STC,STC
LBRT.K,LBRT
LADR.K,LADR
ELF,ELF
BAC_po,BAC$O
USB_pa,USB$A
FEAC_u.K,FEAC.U
AIR,AIR
VCRA.K,VCRA
DUK_pa,DUK$A
DTP,DTP
PRPB_u.K,PRPB.U
BAC_pc,BAC$C
UTZ,UTZ
GFF,GFF
UVV,UVV
NMZ,NMZ
DDS,DDS
PLT,PLT
GBX,GBX
CRK,CRK
USAC.K,USAC
CANG.K,CANG
C_pj,C$J
WPF_u,WPF.U
TEO,TEO
PRPB.K,PRPB
GEFb,GEF.B
DRQ,DRQ
SWM,SWM
BIF,BIF
DLX,DLX
GS_pj,GS$J
AKOb,AKO.B
MS_pa,MS$A
QS,QS
DIN,DIN
CLB,CLB
GME,GME
NXRT.K,NXRT
CNR,CNR
GES,GES
PGTI.K,PGTI
DGNR.K,DGNR
BEST.K,BEST
MET_pf,MET$F
RGR,RGR
WDR,WDR
SMP,SMP
BMA,BMA
C_ps,C$S
IPOE.K,IPOE
CHCT.K,CHCT
BSX_pa,BSX$A
RNP,RNP
AR,AR
SBE_u,SBE.U
STAR.K,STAR
TGP,TGP
LAC,LAC
COF_pg,COF$G
DK,DK
VLRS.K,VLRS
KREF.K,KREF
APSG.K,APSG
NEXA.K,NEXA
CRHC.K,CRHC
FFC,FFC
NBHC.K,NBHC
ARCO.K,ARCO
WFC_pw,WFC$W
MS_pe,MS$E
EOS,EOS
ETW,ETW
JWS,JWS
CTS,CTS
TFC_pr,TFC$R
WFC_pv,WFC$V
RWT,RWT
CLS,CLS
PBI,PBI
AWF,AWF
GWB,GWB
OXM,OXM
EVRI.K,EVRI
GSAH.K,GSAH
INN,INN
ATH_pa,ATH$A
UNFI.K,UNFI
CPG,CPG
CLNC.K,CLNC
CYH,CYH
ACEL.K,ACEL
FCF,FCF
JPM_pj,JPM$J
WFC_pr,WFC$R
SPH,SPH
MYI,MYI
SXI,SXI
JPC,JPC
RESI.K,RESI
AKOa,AKO.A
WNC,WNC
RTP,RTP
HQH,HQH
HCC,HCC
IPOB_u.K,IPOB.U
PBF,PBF
USB_ph,USB$H
DRD,DRD
OEC,OEC
UIS,UIS
BAC_pk,BAC$K
TPRE.K,TPRE
GFLU.K,GFLU
IRET.K,IRET
SKT,SKT
BAC_pa,BAC$A
FOR,FOR
LRN,LRN
AOD,AOD
HY,HY
CXW,CXW
