BABA.K,BABA
GME,GME
ST,ST
AQN,AQN
ATH,ATH
HEIa,HEI.A
RH,RH
TAP,TAP
TPL,TPL
FHN,FHN
KL,KL
FND,FND
GWRE.K,GWRE
AI,AI
JLL,JLL
RL,RL
Y,Y
DECK.K,DECK
SJR,SJR
AU,AU
RS,RS
KSS,KSS
VER,VER
OHI,OHI
H,H
COLD.K,COLD
RHI,RHI
STOR.K,STOR
MNSO.K,MNSO
NLSN.K,NLSN
VNO,VNO
ATR,ATR
SID,SID
VST,VST
NYT,NYT
SSL,SSL
NI,NI
PNW,PNW
RGA,RGA
ACM,ACM
ACI,ACI
CAE,CAE
PLAN.K,PLAN
AOS,AOS
USFD.K,USFD
GLOB.K,GLOB
WES,WES
UGI,UGI
KGC,KGC
OC,OC
RNR,RNR
SC,SC
FVRR.K,FVRR
SGFY.K,SGFY
SMAR.K,SMAR
KIM,KIM
ALK,ALK
PSO,PSO
FRT,FRT
ALV,ALV
GFI,GFI
SCI,SCI
LSPD.K,LSPD
PTR,PTR
CSL,CSL
JNPR.K,JNPR
EHC,EHC
BERY.K,BERY
VOYA.K,VOYA
WSO,WSO
WFG,WFG
TRGP.K,TRGP
PII,PII
CIEN.K,CIEN
G,G
TIXT.K,TIXT
FSLY.K,FSLY
KRC,KRC
COG,COG
JEF,JEF
MBT,MBT
HST,HST
AIZ,AIZ
NNN,NNN
IAA,IAA
KNX,KNX
ARW,ARW
ICL,ICL
WMS,WMS
ITT,ITT
OSK,OSK
EBR,EBR
HII,HII
PFGC.K,PFGC
DCI,DCI
SPCE.K,SPCE
OVV,OVV
NVTA.K,NVTA
PVH,PVH
CUBE.K,CUBE
VRT,VRT
TPX,TPX
CPRI.K,CPRI
PLNT.K,PLNT
PB,PB
AER,AER
PSXP.K,PSXP
OMF,OMF
VAC,VAC
BC,BC
CCIV_u.K,CCIV.U
CLF,CLF
CFR,CFR
CHE,CHE
SITE.K,SITE
CHPT.K,CHPT
HRC,HRC
HEI,HEI
SEE,SEE
TFII.K,TFII
THO,THO
DXC,DXC
BYD,BYD
AXTA.K,AXTA
XEC,XEC
SF,SF
AZEK.K,AZEK
OSCR.K,OSCR
AN,AN
SNV,SNV
POST.K,POST
STWD.K,STWD
HESM.K,HESM
CCJ,CCJ
HBI,HBI
MTZ,MTZ
TX,TX
MP,MP
TOL,TOL
OCFT.K,OCFT
HFC,HFC
JBL,JBL
CCIV.K,CCIV
FSR,FSR
DKS,DKS
BLD,BLD
FOUR.K,FOUR
WF,WF
LSI,LSI
AIRC.K,AIRC
OGE,OGE
ORI,ORI
REXR.K,REXR
MSA,MSA
HUYA.K,HUYA
HAE,HAE
QTWO.K,QTWO
SQM,SQM
NVST.K,NVST
SON,SON
GMED.K,GMED
BBU,BBU
TMX,TMX
COTY.K,COTY
NOV,NOV
DQ,DQ
CLGX.K,CLGX
INGR.K,INGR
TKR,TKR
LDI,LDI
MDU,MDU
HUN,HUN
WH,WH
ARD,ARD
LEG,LEG
BRX,BRX
INSP.K,INSP
EVR,EVR
SKX,SKX
GIL,GIL
HTA,HTA
AMG,AMG
PAG,PAG
LMND.K,LMND
DEI,DEI
AYX,AYX
CHH,CHH
MDLA.K,MDLA
YETI.K,YETI
CFX,CFX
KT,KT
ACC,ACC
NYCB.K,NYCB
RBA,RBA
ADT,ADT
JWN,JWN
THC,THC
TIMB.K,TIMB
WFC_pl,WFC$L
PHI,PHI
UNM,UNM
PRI,PRI
FAF,FAF
BB,BB
RBC,RBC
GRUB.K,GRUB
BWXT.K,BWXT
PSTG.K,PSTG
EME,EME
FR,FR
CACI.K,CACI
ORCC.K,ORCC
AL,AL
RXN,RXN
HLF,HLF
PRGO.K,PRGO
NVRO.K,NVRO
HOG,HOG
GGB,GGB
AA,AA
FL,FL
NEP,NEP
AMWL.K,AMWL
GTLS.K,GTLS
EGP,EGP
ASR,ASR
BJ,BJ
MAN,MAN
VNT,VNT
ENIC.K,ENIC
EXP,EXP
CUZ,CUZ
ASH,ASH
WBS,WBS
EQT,EQT
PSTH.K,PSTH
UAA,UAA
XRX,XRX
ELC,ELC
SWI,SWI
HHC,HHC
CR,CR
MMS,MMS
TNET.K,TNET
SAIC.K,SAIC
FLS,FLS
STAG.K,STAG
PK,PK
KMPR.K,KMPR
TNL,TNL
JHG,JHG
SLG,SLG
DCP,DCP
SHLX.K,SHLX
SAIL.K,SAIL
LPX,LPX
STZb,STZ.B
SPR,SPR
ASAN.K,ASAN
EBS,EBS
ADS,ADS
VMI,VMI
GOOS.K,GOOS
BHVN.K,BHVN
ASGN.K,ASGN
MSGS.K,MSGS
RLI,RLI
SRC,SRC
TKC,TKC
FLO,FLO
WK,WK
OLN,OLN
M,M
CLH,CLH
CLDR.K,CLDR
COR,COR
CW,CW
PAC,PAC
PRSP.K,PRSP
ESNT.K,ESNT
UNF,UNF
HXL,HXL
SNX,SNX
KWR,KWR
SBS,SBS
AEO,AEO
X,X
SHAK.K,SHAK
CIT,CIT
MSM,MSM
BE,BE
NVT,NVT
AM,AM
STN,STN
HLI,HLI
CBD,CBD
LAZ,LAZ
JBT,JBT
VVV,VVV
RYN,RYN
ESI,ESI
ALSN.K,ALSN
CZZ,CZZ
NCR,NCR
SEM,SEM
BXMT.K,BXMT
GTES.K,GTES
TDC,TDC
IDA,IDA
AYI,AYI
UA,UA
NAV,NAV
GPK,GPK
BAC_pl,BAC$L
ORA,ORA
THG,THG
NEA,NEA
IIPR.K,IIPR
NOMD.K,NOMD
RHP,RHP
HIW,HIW
SNDR.K,SNDR
KBR,KBR
NFG,NFG
CC,CC
NRZ,NRZ
SSD,SSD
MPLN.K,MPLN
STL,STL
DAVA.K,DAVA
JBGS.K,JBGS
MTG,MTG
NEU,NEU
TV,TV
WCC,WCC
HASI.K,HASI
SLQT.K,SLQT
AXS,AXS
AVNT.K,AVNT
AUY,AUY
NOVA.K,NOVA
WWE,WWE
FCN,FCN
AWI,AWI
PNM,PNM
HR,HR
REZI.K,REZI
RDN,RDN
SIX,SIX
ADC,ADC
PFSI.K,PFSI
BKU,BKU
AJRD.K,AJRD
HE,HE
TGNA.K,TGNA
PSB,PSB
CBU,CBU
GRA,GRA
FTI,FTI
FNB,FNB
HPP,HPP
WTS,WTS
GKOS.K,GKOS
POR,POR
MSP,MSP
CPA,CPA
R,R
NJR,NJR
CUK,CUK
BCO,BCO
IFS,IFS
ENV,ENV
KEX,KEX
BKH,BKH
CIB,CIB
TRTN.K,TRTN
DAO,DAO
TRNO.K,TRNO
SWX,SWX
DM,DM
SEAS.K,SEAS
QTS,QTS
PSN,PSN
WNS,WNS
RAMP.K,RAMP
ENS,ENS
OGS,OGS
CRI,CRI
SAFE.K,SAFE
UGP,UGP
APAM.K,APAM
KBH,KBH
PRLB.K,PRLB
MDC,MDC
DOC,DOC
NEWR.K,NEWR
HRB,HRB
AB,AB
HI,HI
AG,AG
EGHT.K,EGHT
SR,SR
BOH,BOH
CNNE.K,CNNE
APG,APG
NVG,NVG
EQC,EQC
ROG,ROG
ATCO.K,ATCO
IGT,IGT
WTM,WTM
CNMD.K,CNMD
SAVE.K,SAVE
CWEN.K,CWEN
DAN,DAN
WOR,WOR
SWCH.K,SWCH
HGV,HGV
TMHC.K,TMHC
MUSA.K,MUSA
GATX.K,GATX
NSP,NSP
AIT,AIT
MCY,MCY
GRP_u,GRP.U
UNVR.K,UNVR
MC,MC
WRI,WRI
EPR,EPR
ADNT.K,ADNT
LCII.K,LCII
AGO,AGO
CWK,CWK
RSI,RSI
SPB,SPB
AMN,AMN
ASAI_w.K,ASAIV
BXS,BXS
ALE,ALE
CCU,CCU
CMC,CMC
BRFS.K,BRFS
VSH,VSH
PCI,PCI
ABG,ABG
FSKR.K,FSKR
KFY,KFY
SUM,SUM
TRN,TRN
ETRN.K,ETRN
KMT,KMT
EAT,EAT
CNO,CNO
SOGO.K,SOGO
DDD,DDD
ATKR.K,ATKR
NHI,NHI
ASB,ASB
WD,WD
NAD,NAD
SXT,SXT
DNP,DNP
FN,FN
IBP,IBP
PD,PD
APLE.K,APLE
JMIA.K,JMIA
CNS,CNS
OUT,OUT
HP,HP
MATX.K,MATX
MTH,MTH
CMD,CMD
BFLY.K,BFLY
MANU.K,MANU
EAF,EAF
PRG,PRG
BIPC.K,BIPC
HL,HL
SSTK.K,SSTK
CNX,CNX
BIOb,BIO.B
RVLV.K,RVLV
BMEZ.K,BMEZ
VVNT.K,VVNT
ZNH,ZNH
MAX,MAX
PEB,PEB
ABM,ABM
MGY,MGY
TEX,TEX
ITGR.K,ITGR
ENBL.K,ENBL
AGI,AGI
AR,AR
YALA.K,YALA
LXP,LXP
GOLF.K,GOLF
OFC,OFC
ENR,ENR
CTB,CTB
FUL,FUL
MUR,MUR
BOX,BOX
THS,THS
VNE,VNE
WWW,WWW
CLNY.K,CLNY
MTDR.K,MTDR
BMI,BMI
TRQ,TRQ
BVN,BVN
NNI,NNI
RAAS.K,RAAS
FHI,FHI
FUN,FUN
GHC,GHC
ONTO.K,ONTO
AVA,AVA
CNK,CNK
HTH,HTH
MED,MED
CWH,CWH
DNMR.K,DNMR
CIXX.K,CIXX
NGVT.K,NGVT
ALLY_pa.K,ALLY$A
YELP.K,YELP
AIN,AIN
KW,KW
AX,AX
BRC,BRC
KTB,KTB
NOAH.K,NOAH
CBT,CBT
AEL,AEL
AQUA.K,AQUA
ACA,ACA
SWN,SWN
JOE,JOE
CIM,CIM
AMC,AMC
BSTZ.K,BSTZ
SITC.K,SITC
GPI,GPI
ESE,ESE
TARO.K,TARO
SCL,SCL
EXG,EXG
MIC,MIC
NSA,NSA
RRC,RRC
SIG,SIG
MAXR.K,MAXR
BNL,BNL
DOOR.K,DOOR
MSGE.K,MSGE
CWT,CWT
ARNC.K,ARNC
B,B
FLOW.K,FLOW
SHO,SHO
EVTC.K,EVTC
SUN,SUN
WHD,WHD
USM,USM
AWR,AWR
DY,DY
JELD.K,JELD
CADE.K,CADE
HMY,HMY
ELY,ELY
BFT,BFT
TROX.K,TROX
SJI,SJI
NUS,NUS
RIG,RIG
MAIN.K,MAIN
PHR,PHR
RLJ,RLJ
ATI,ATI
TSE,TSE
HRI,HRI
FTAI.K,FTAI
DHR_pa,DHR$A
FLR,FLR
MXL,MXL
LTHM.K,LTHM
CALX.K,CALX
HIMS.K,HIMS
C_pn,C$N
GDOT.K,GDOT
SKY,SKY
MTX,MTX
FSK,FSK
CEA,CEA
FIX,FIX
BSBR.K,BSBR
LENb,LEN.B
EPRT.K,EPRT
PJT,PJT
CVI,CVI
PRMW.K,PRMW
JWa,JW.A
FBP,FBP
WGO,WGO
KOF,KOF
SPXC.K,SPXC
NEE_pp,NEE$P
UTF,UTF
RPAI.K,RPAI
RCUS.K,RCUS
MOGa,MOG.A
AVYA.K,AVYA
HYLN.K,HYLN
AMRC.K,AMRC
FBC,FBC
MFGP.K,MFGP
ZIM,ZIM
ENLC.K,ENLC
NUV,NUV
NZF,NZF
NUVB.K,NUVB
MLI,MLI
MAC,MAC
TAC,TAC
BIG,BIG
AVAL.K,AVAL
AZUL.K,AZUL
OMI,OMI
LBRT.K,LBRT
FSS,FSS
BFT_u,BFT.U
PQG,PQG
SI,SI
DEN,DEN
CUB,CUB
TPH,TPH
MTOR.K,MTOR
ONTF.K,ONTF
CRC,CRC
DHR_pb,DHR$B
XHR,XHR
MD,MD
WBT,WBT
FUBO.K,FUBO
PDM,PDM
BDN,BDN
MYTE.K,MYTE
CMP,CMP
BCAT.K,BCAT
CPG,CPG
AVNS.K,AVNS
FBK,FBK
EB,EB
NAC,NAC
PBH,PBH
CIG,CIG
NS,NS
INT,INT
PGRE.K,PGRE
USNA.K,USNA
CDE,CDE
VGR,VGR
GDV,GDV
DRH,DRH
AAT,AAT
UTZ,UTZ
LGFb,LGF.B
FCPT.K,FCPT
UFS,UFS
MWA,MWA
JPM_pc,JPM$C
CWENa.K,CWEN.A
TDS,TDS
SBH,SBH
TWO,TWO
ESRT.K,ESRT
PRO,PRO
ABR,ABR
PIPR.K,PIPR
KAI,KAI
BDC,BDC
BCC,BCC
IBA,IBA
SM,SM
ACH,ACH
WRE,WRE
BSM,BSM
PBF,PBF
SAH,SAH
CRS,CRS
UE,UE
EGO,EGO
EURN.K,EURN
CSTM.K,CSTM
GB,GB
ADX,ADX
GSBD.K,GSBD
HEP,HEP
JPS,JPS
ATGE.K,ATGE
MYOV.K,MYOV
PTY,PTY
NEE_pq,NEE$Q
PING.K,PING
EVA,EVA
CPK,CPK
PDI,PDI
ARI,ARI
APTV_pa.K,APTV$A
PVG,PVG
ETY,ETY
OI,OI
KN,KN
OIBRc.K,OIBR.C
JKS,JKS
NTB,NTB
CVA,CVA
CEQP.K,CEQP
HTGC.K,HTGC
CCS,CCS
BUR,BUR
BAK,BAK
BKE,BKE
PMT,PMT
DDS,DDS
BGS,BGS
ADCT.K,ADCT
LZB,LZB
BDXB.K,BDXB
WFC_pq,WFC$Q
JPM_pd,JPM$D
MFA,MFA
YEXT.K,YEXT
DSL,DSL
ALG,ALG
EVT,EVT
KAR,KAR
BTT,BTT
RVT,RVT
ITCB.K,ITCB
GAB,GAB
DK,DK
GCP,GCP
SJW,SJW
AVTR_pa.K,AVTR$A
LAC,LAC
NPO,NPO
DEA,DEA
ANF,ANF
AMK,AMK
T_pc,T$C
WFC_pz,WFC$Z
OR,OR
MNR,MNR
VSTO.K,VSTO
HMN,HMN
ZUO,ZUO
RQI,RQI
PCGU.K,PCGU
KRO,KRO
LNN,LNN
ARGO.K,ARGO
HBM,HBM
AKR,AKR
CBZ,CBZ
UNFI.K,UNFI
BV,BV
SOLN.K,SOLN
SCS,SCS
GTN,GTN
GWB,GWB
BDJ,BDJ
C_pk,C$K
CXP,CXP
IPOF.K,IPOF
KRG,KRG
GNL,GNL
YPF,YPF
NEE_po,NEE$O
VLRS.K,VLRS
TY,TY
EPC,EPC
LTC,LTC
GVA,GVA
BOOT.K,BOOT
PFS,PFS
IPOE.K,IPOE
DLX,DLX
EBRb,EBR.B
ERJ,ERJ
BALY.K,BALY
SKT,SKT
GNW,GNW
AROC.K,AROC
HNI,HNI
KEN,KEN
NFH,NFH
EVH,EVH
GES,GES
XL,XL
HNP,HNP
HOME.K,HOME
PNC_pp,PNC$P
FINV.K,FINV
GMS,GMS
MEI,MEI
PLT,PLT
CLB,CLB
CODI.K,CODI
CPE,CPE
TSLX.K,TSLX
WDR,WDR
PAR,PAR
SPNT.K,SPNT
DKL,DKL
WMK,WMK
USA,USA
GBX,GBX
UIS,UIS
RLGY.K,RLGY
TUP,TUP
KKR_pc,KKR$C
COF_pi,COF$I
CNR,CNR
MKCv,MKC.V
NWN,NWN
BSIG.K,BSIG
ZYME.K,ZYME
MS_pf,MS$F
HY,HY
PBI,PBI
JPM_pg,JPM$G
WOW,WOW
BAC_pb,BAC$B
EPAC.K,EPAC
AMRX.K,AMRX
MODN.K,MODN
IRT,IRT
MTRN.K,MTRN
SWM,SWM
AIR,AIR
MHO,MHO
LADR.K,LADR
MSC,MSC
ALX,ALX
USPH.K,USPH
LGFa,LGF.A
TNC,TNC
IAG,IAG
ELP,ELP
RES,RES
PACK.K,PACK
FPF,FPF
HYT,HYT
FRO,FRO
IPOE_u.K,IPOE.U
BAC_pm,BAC$M
CVII_u.K,CVII.U
FOE,FOE
GEF,GEF
KOS,KOS
KAMN.K,KAMN
PGTI.K,PGTI
IPOF_u.K,IPOF.U
PRA,PRA
GFF,GFF
CRK,CRK
ACB,ACB
USAC.K,USAC
FFG,FFG
ETV,ETV
ETG,ETG
BBN,BBN
DIN,DIN
BTZ,BTZ
FCF,FCF
MMI,MMI
BAC_pn,BAC$N
BXMX.K,BXMX
TBA,TBA
VCRA.K,VCRA
GHG,GHG
OXM,OXM
FTV_pa,FTV$A
AKOb,AKO.B
WSOb,WSO.B
WLL,WLL
BRMK.K,BRMK
RMO,RMO
SYX,SYX
DRQ,DRQ
CLI,CLI
CIGc,CIG.C
MDP,MDP
AZRE.K,AZRE
AZZ,AZZ
WPF,WPF
TR,TR
DCUE.K,DCUE
HSC,HSC
FDP,FDP
BST,BST
GS_pd,GS$D
STC,STC
ELF,ELF
QUOT.K,QUOT
UVV,UVV
STPK.K,STPK
NFJ,NFJ
BPMP.K,BPMP
PTA,PTA
STAR.K,STAR
SXI,SXI
OII,OII
GTY,GTY
ALEX.K,ALEX
FSM,FSM
COF_pj,COF$J
SA,SA
T_pa,T$A
TGH,TGH
ALL_ph,ALL$H
IMAX.K,IMAX
EVRI.K,EVRI
ENVA.K,ENVA
KRA,KRA
TGP,TGP
NBHC.K,NBHC
ASZ_u,ASZ.U
CMRE.K,CMRE
PUMP.K,PUMP
NEXA.K,NEXA
SAND.K,SAND
DNOW.K,DNOW
LINX.K,LINX
GEFb,GEF.B
CANG.K,CANG
SCU,SCU
JPM_ph,JPM$H
NRK,NRK
HKIB.K,HKIB
BIF,BIF
WFC_px,WFC$X
NMZ,NMZ
WFC_pa,WFC$A
USB_pm,USB$M
STPK_u.K,STPK.U
RGR,RGR
CYH,CYH
CLNC.K,CLNC
ERF,ERF
PRPB_u.K,PRPB.U
MS_pk,MS$K
MS_pi,MS$I
DBD,DBD
OEC,OEC
RWT,RWT
AXL,AXL
FI,FI
VET,VET
BHLB.K,BHLB
MEG,MEG
PLOW.K,PLOW
WPF_u,WPF.U
AKOa,AKO.A
JWS,JWS
GEL,GEL
BAC_po,BAC$O
INN,INN
RNP,RNP
PRPB.K,PRPB
BSX_pa,BSX$A
RAD,RAD
DUK_pa,DUK$A
CHCT.K,CHCT
DTP,DTP
EOS,EOS
MSGN.K,MSGN
GPRK.K,GPRK
ARCO.K,ARCO
BKD,BKD
GS_pj,GS$J
C_pj,C$J
JWSM_u.K,JWSM.U
CLS,CLS
BHE,BHE
MS_pa,MS$A
ETW,ETW
NXRT.K,NXRT
