TSM,TSM
BABA.K,BABA
V,V
JPM,JPM
WMT,WMT
JNJ,JNJ
MA,MA
UNH,UNH
PG,PG
BRKb,BRK.B
DIS,DIS
HD,HD
BAC,BAC
VZ,VZ
NKE,NKE
BRKa,BRK.A
KO,KO
NVS,NVS
TM,TM
MRK,MRK
PFE,PFE
T,T
XOM,XOM
TMO,TMO
CRM,CRM
ABBV.K,ABBV
ABT,ABT
ORCL.K,ORCL
CVX,CVX
LLY,LLY
DHR,DHR
ACN,ACN
MDT,MDT
MCD,MCD
NEE,NEE
UL,UL
SAP,SAP
BMY,BMY
UNP,UNP
HON,HON
SHOP.K,SHOP
UPS,UPS
WFC,WFC
LIN,LIN
C,C
HDB,HDB
MS,MS
SNE,SNE
PM,PM
LOW,LOW
NVO,NVO
RY,RY
TOT,TOT
BLK,BLK
BA,BA
IBM,IBM
SCHW.K,SCHW
HSBC.K,HSBC
BUD,BUD
CHL,CHL
SE,SE
RTX,RTX
CAT,CAT
TD,TD
BHP,BHP
RIO,RIO
GS,GS
UBER.K,UBER
GE,GE
SQ,SQ
NOW,NOW
CVS,CVS
TGT,TGT
AXP,AXP
NIO,NIO
MMM,MMM
VALE.K,VALE
LMT,LMT
AMT,AMT
DE,DE
GSK,GSK
DEO,DEO
EL,EL
SYK,SYK
UN,UN
BTI,BTI
BP,BP
RDSa,RDS.A
SNAP.K,SNAP
ANTM.K,ANTM
SNOW.K,SNOW
FIS,FIS
TJX,TJX
CI,CI
CNI,CNI
ZTS,ZTS
INFY.K,INFY
BEKE.K,BEKE
BDX,BDX
MO,MO
SPGI.K,SPGI
USB,USB
BX,BX
RDSb,RDS.B
CB,CB
CL,CL
TFC,TFC
PLD,PLD
PNC,PNC
GM,GM
ENB,ENB
SHW,SHW
ITW,ITW
ICE,ICE
FDX,FDX
BNS,BNS
DUK,DUK
NSC,NSC
SPOT.K,SPOT
CCI,CCI
ECL,ECL
EQNR.K,EQNR
ABB,ABB
DD,DD
APD,APD
BBL,BBL
SO,SO
MUFG.K,MUFG
DASH.K,DASH
TWLO.K,TWLO
GPN,GPN
VMW,VMW
SAN,SAN
UBS,UBS
BAM,BAM
D,D
