TSM,TSM
JPM,JPM
V,V
BABA.K,BABA
UNH,UNH
JNJ,JNJ
WMT,WMT
HD,HD
BAC,BAC
BRKb,BRK.B
PG,PG
MA,MA
DIS,DIS
CRM,CRM
XOM,XOM
NKE,NKE
PFE,PFE
BRKa,BRK.A
ORCL.K,ORCL
TM,TM
LLY,LLY
TMO,TMO
KO,KO
ACN,ACN
ABT,ABT
CVX,CVX
VZ,VZ
DHR,DHR
MRK,MRK
ABBV.K,ABBV
WFC,WFC
NVO,NVO
SHOP.K,SHOP
SE,SE
MCD,MCD
NVS,NVS
UPS,UPS
MS,MS
T,T
SAP,SAP
LIN,LIN
BX,BX
NEE,NEE
MDT,MDT
LOW,LOW
SCHW.K,SCHW
UNP,UNP
SONY.K,SONY
RY,RY
BLK,BLK
PM,PM
AXP,AXP
NOW,NOW
GS,GS
C,C
UL,UL
RTX,RTX
TD,TD
HDB,HDB
TTE,TTE
BMY,BMY
BA,BA
AMT,AMT
EL,EL
CVS,CVS
TGT,TGT
HSBC.K,HSBC
DEO,DEO
GE,GE
CAT,CAT
DE,DE
SNOW.K,SNOW
SPGI.K,SPGI
IBM,IBM
PLD,PLD
SQ,SQ
GSK,GSK
MMM,MMM
SYK,SYK
ANTM.K,ANTM
ZTS,ZTS
COP,COP
BUD,BUD
INFY.K,INFY
BAM,BAM
LMT,LMT
RDSa,RDS.A
CNI,CNI
BP,BP
USB,USB
UN,UN
SNAP.K,SNAP
PNC,PNC
EQNR.K,EQNR
GM,GM
UBER.K,UBER
TFC,TFC
ENB,ENB
SHW,SHW
TJX,TJX
RDSb,RDS.B
MMC,MMC
MO,MO
CB,CB
BNS,BNS
BHP,BHP
F,F
BTI,BTI
DUK,DUK
CCI,CCI
RIO,RIO
HCA,HCA
ICE,ICE
EW,EW
ITW,ITW
MUFG.K,MUFG
IBN,IBN
CI,CI
BMO,BMO
MCO,MCO
NIO,NIO
BDX,BDX
FIS,FIS
ABB,ABB
NSC,NSC
ETN,ETN
APD,APD
KKR,KKR
UBS,UBS
NET,NET
WM,WM
SO,SO
COF,COF
ECL,ECL
FDX,FDX
CL,CL
AON,AON
DASH.K,DASH
SAN,SAN
STLA.K,STLA
WBK,WBK
BSX,BSX
RELX.K,RELX
D,D
VALE.K,VALE
ING,ING
TRI,TRI
EMR,EMR
HUM,HUM
FCX,FCX
NOC,NOC
EOG,EOG
PSA,PSA
GD,GD
PGR,PGR
PUK,PUK
BBL,BBL
TWLO.K,TWLO
SPG,SPG
SPOT.K,SPOT
MET,MET
MSCI.K,MSCI
VMW,VMW
JCI,JCI
CM,CM
E,E
CPNG.K,CPNG
PLTR.K,PLTR
TEL,TEL
DG,DG
ROP,ROP
CP,CP
CNQ,CNQ
HMC,HMC
CMG,CMG
RACE.K,RACE
CVNA.K,CVNA
INFO.K,INFO
WIT,WIT
TRP,TRP
EPD,EPD
ABEV.K,ABEV
PANW.K,PANW
VEEV.K,VEEV
AIG,AIG
APH,APH
A,A
BK,BK
IQV,IQV
SLB,SLB
SCCO.K,SCCO
STM,STM
APTV.K,APTV
SMFG.K,SMFG
NGG,NGG
BCE,BCE
LYG,LYG
BBVA.K,BBVA
CARR.K,CARR
U,U
PXD,PXD
TAK,TAK
NEM,NEM
KMB,KMB
BCS,BCS
TT,TT
DLR,DLR
RBLX.K,RBLX
LHX,LHX
PHG,PHG
BSMX.K,BSMX
DOW,DOW
TWTR.K,TWTR
CNC,CNC
ALC,ALC
DELL.K,DELL
PH,PH
MSI,MSI
RSG,RSG
HLT,HLT
PRU,PRU
DD,DD
KMI,KMI
SYY,SYY
EPAM.K,EPAM
ANET.K,ANET
O,O
MPC,MPC
XPEV.K,XPEV
AMX,AMX
SRE,SRE
BAX,BAX
NTR,NTR
DIDI.K,DIDI
CRH,CRH
FRC,FRC
GPN,GPN
TRV,TRV
MFC,MFC
ROK,ROK
HUBS.K,HUBS
SU,SU
PPG,PPG
RMD,RMD
AZO,AZO
GIS,GIS
IFF,IFF
AFL,AFL
TDG,TDG
YUM,YUM
WELL.K,WELL
PBR,PBR
STZ,STZ
HPQ,HPQ
HSY,HSY
MT,MT
ADM,ADM
CBRE.K,CBRE
MTD,MTD
STT,STT
WCN,WCN
BILL.K,BILL
EFX,EFX
OTIS.K,OTIS
AMP,AMP
MFG,MFG
GOLD.K,GOLD
WMB,WMB
FERG.K,FERG
KEYS.K,KEYS
DFS,DFS
APO,APO
PSX,PSX
CMI,CMI
CTVA.K,CTVA
SLF,SLF
MCK,MCK
ALL,ALL
RKT,RKT
NWG,NWG
AJG,AJG
AVB,AVB
NUE,NUE
DHI,DHI
NOK,NOK
GLW,GLW
MPLX.K,MPLX
ALB,ALB
AME,AME
OXY,OXY
BBY,BBY
VLO,VLO
EQR,EQR
LVS,LVS
CHWY.K,CHWY
ARE,ARE
PEG,PEG
EC,EC
LYB,LYB
KR,KR
CHT,CHT
PAYC.K,PAYC
WST,WST
AWK,AWK
LUV,LUV
PINS.K,PINS
SWK,SWK
TU,TU
DVN,DVN
TSN,TSN
ORAN.K,ORAN
BLL,BLL
VFC,VFC
TOST.K,TOST
DNA,DNA
PATH.K,PATH
OKE,OKE
ZBH,ZBH
DAL,DAL
URI,URI
ES,ES
LEN,LEN
GNRC.K,GNRC
WY,WY
KSU,KSU
WEC,WEC
FTV,FTV
CSAN.K,CSAN
UMC,UMC
IT,IT
FNV,FNV
VMC,VMC
ED,ED
SYF,SYF
LH,LH
HES,HES
DB,DB
MLM,MLM
EXR,EXR
CVE,CVE
PBRa,PBR.A
LYV,LYV
ABC,ABC
BKR,BKR
TLK,TLK
MGA,MGA
W,W
BIP,BIP
ET,ET
DOV,DOV
ARES.K,ARES
KMX,KMX
ASAN.K,ASAN
CS,CS
GWW,GWW
EIX,EIX
HIG,HIG
IX,IX
CAJ,CAJ
INVH.K,INVH
CCL,CCL
YUMC.K,YUMC
XYL,XYL
CNHI.K,CNHI
RCL,RCL
AVTR.K,AVTR
HRL,HRL
IR,IR
TEF,TEF
TDOC.K,TDOC
RF,RF
MAA,MAA
AMC,AMC
PCG,PCG
STE,STE
ZTO,ZTO
OWL,OWL
MGM,MGM
TTM,TTM
SUI,SUI
BFb,BF.B
HAL,HAL
TYL,TYL
KEY,KEY
ESS,ESS
TRU,TRU
DTE,DTE
DT,DT
DRE,DRE
CHD,CHD
PPL,PPL
WAT,WAT
FTS,FTS
AEE,AEE
COO,COO
K,K
CTLT.K,CTLT
RNG,RNG
FE,FE
VTR,VTR
RJF,RJF
TDY,TDY
FMS,FMS
FLT,FLT
CFG,CFG
BR,BR
ETR,ETR
HPE,HPE
CLX,CLX
MTB,MTB
MKC,MKC
GIB,GIB
DRI,DRI
BBWI.K,BBWI
BURL.K,BURL
ITUB.K,ITUB
AGR,AGR
PKI,PKI
GPC,GPC
RCI,RCI
IP,IP
PBA,PBA
SKM,SKM
J,J
CE,CE
CRL,CRL
CDAY.K,CDAY
AVY,AVY
AMCR.K,AMCR
UI,UI
QSR,QSR
WPM,WPM
VICI.K,VICI
PKX,PKX
S,S
BXP,BXP
PEAK.K,PEAK
KB,KB
BIO,BIO
JHX,JHX
WAB,WAB
DPZ,DPZ
BEN,BEN
MKL,MKL
IEX,IEX
MOH,MOH
FMX,FMX
NVR,NVR
BRO,BRO
CLR,CLR
CTRA.K,CTRA
ROL,ROL
DGX,DGX
CMS,CMS
WPP,WPP
ALLY.K,ALLY
BBD,BBD
PWR,PWR
UDR,UDR
SHG,SHG
FDS,FDS
ATH,ATH
TXT,TXT
GME,GME
CNP,CNP
ASX,ASX
CPT,CPT
TFX,TFX
SNN,SNN
BEKE.K,BEKE
WOLF.K,WOLF
AES,AES
YMM,YMM
QS,QS
ESTC.K,ESTC
ELAN.K,ELAN
MAS,MAS
ACI,ACI
ELS,ELS
CAG,CAG
LU,LU
VEDL.K,VEDL
CLVT.K,CLVT
VIV,VIV
BBDO.K,BBDO
WSM,WSM
TS,TS
EMN,EMN
L,L
MTN,MTN
AVLR.K,AVLR
OMC,OMC
BEPC.K,BEPC
EVRG.K,EVRG
TECK.K,TECK
WPC,WPC
GLOB.K,GLOB
FNF,FNF
WRB,WRB
KIM,KIM
AAP,AAP
LUMN.K,LUMN
MOS,MOS
IPG,IPG
FND,FND
FTCH.K,FTCH
EQH,EQH
RH,RH
CAH,CAH
SJR,SJR
HWM,HWM
NMR,NMR
FBHS.K,FBHS
WHR,WHR
IRM,IRM
JLL,JLL
CCK,CCK
SJM,SJM
DAR,DAR
TME,TME
LDOS.K,LDOS
GGG,GGG
CF,CF
MRO,MRO
TREX.K,TREX
FMC,FMC
AMH,AMH
TRGP.K,TRGP
LNC,LNC
DOCS.K,DOCS
RHI,RHI
IHG,IHG
LFC,LFC
AEM,AEM
ENIA.K,ENIA
GFL,GFL
WRK,WRK
BG,BG
KEP,KEP
BLDR.K,BLDR
WLK,WLK
SC,SC
PKG,PKG
PHM,PHM
MPW,MPW
NLY,NLY
QGEN.K,QGEN
SNP,SNP
CNA,CNA
PCOR.K,PCOR
PNR,PNR
CSL,CSL
AOS,AOS
EDR,EDR
CPB,CPB
DOCN.K,DOCN
WAL,WAL
AFG,AFG
ZEN,ZEN
ATO,ATO
SUZ,SUZ
IVZ,IVZ
BAP,BAP
WTRG.K,WTRG
MHK,MHK
GDDY.K,GDDY
ALLE.K,ALLE
ONON.K,ONON
IS,IS
VER,VER
CLF,CLF
TPR,TPR
BAH,BAH
RPM,RPM
BKI,BKI
ICL,ICL
DKS,DKS
CMA,CMA
SNA,SNA
DECK.K,DECK
UWMC.K,UWMC
PAGS.K,PAGS
RRX,RRX
SSL,SSL
BFa,BF.A
HUBB.K,HUBB
FICO.K,FICO
OSH,OSH
BWA,BWA
CCJ,CCJ
DVA,DVA
KL,KL
LII,LII
CUBE.K,CUBE
HEIa,HEI.A
LEVI.K,LEVI
SITE.K,SITE
CABO.K,CABO
