TSM,TSM
V,V
JPM,JPM
BABA.K,BABA
JNJ,JNJ
WMT,WMT
UNH,UNH
BRKb,BRK.B
HD,HD
PG,PG
MA,MA
BAC,BAC
DIS,DIS
BRKa,BRK.A
NKE,NKE
PFE,PFE
CRM,CRM
ORCL.K,ORCL
TM,TM
KO,KO
DHR,DHR
LLY,LLY
XOM,XOM
ABT,ABT
ACN,ACN
TMO,TMO
VZ,VZ
T,T
NVS,NVS
MS,MS
ABBV.K,ABBV
MRK,MRK
CVX,CVX
SHOP.K,SHOP
WFC,WFC
MCD,MCD
MDT,MDT
SE,SE
NVO,NVO
SAP,SAP
UPS,UPS
NEE,NEE
PM,PM
LIN,LIN
BX,BX
RY,RY
UL,UL
LOW,LOW
C,C
BMY,BMY
BLK,BLK
HDB,HDB
SONY.K,SONY
GS,GS
UNP,UNP
SCHW.K,SCHW
AMT,AMT
NOW,NOW
AXP,AXP
RTX,RTX
BA,BA
IBM,IBM
EL,EL
TGT,TGT
TD,TD
SNAP.K,SNAP
TTE,TTE
SQ,SQ
DEO,DEO
DE,DE
CAT,CAT
GE,GE
CVS,CVS
SPGI.K,SPGI
MMM,MMM
HSBC.K,HSBC
SYK,SYK
GSK,GSK
PLD,PLD
ZTS,ZTS
INFY.K,INFY
SNOW.K,SNOW
LMT,LMT
BUD,BUD
MO,MO
RIO,RIO
VALE.K,VALE
BHP,BHP
UN,UN
ANTM.K,ANTM
BAM,BAM
BTI,BTI
CNI,CNI
TJX,TJX
USB,USB
HCA,HCA
BP,BP
PNC,PNC
CCI,CCI
MMC,MMC
RDSa,RDS.A
ENB,ENB
DUK,DUK
SHW,SHW
CB,CB
FIS,FIS
EW,EW
UBER.K,UBER
BNS,BNS
COP,COP
BDX,BDX
EQNR.K,EQNR
MUFG.K,MUFG
TFC,TFC
ABB,ABB
DELL.K,DELL
RDSb,RDS.B
GM,GM
MCO,MCO
DASH.K,DASH
SO,SO
CI,CI
COF,COF
WBK,WBK
ITW,ITW
FDX,FDX
IBN,IBN
ICE,ICE
AON,AON
BMO,BMO
WM,WM
CL,CL
ECL,ECL
ETN,ETN
BSX,BSX
D,D
NIO,NIO
SAN,SAN
STLA.K,STLA
UBS,UBS
NSC,NSC
TWLO.K,TWLO
BBL,BBL
EMR,EMR
APD,APD
VMW,VMW
TRI,TRI
RELX.K,RELX
CVNA.K,CVNA
NOC,NOC
PSA,PSA
GD,GD
PUK,PUK
PGR,PGR
KKR,KKR
MSCI.K,MSCI
A,A
JCI,JCI
TAK,TAK
CMG,CMG
ING,ING
HMC,HMC
FCX,FCX
MET,MET
CPNG.K,CPNG
WIT,WIT
HUM,HUM
CM,CM
PLTR.K,PLTR
DG,DG
RBLX.K,RBLX
ROP,ROP
IQV,IQV
F,F
SMFG.K,SMFG
TWTR.K,TWTR
CARR.K,CARR
GPN,GPN
EPD,EPD
INFO.K,INFO
SCCO.K,SCCO
TEL,TEL
BCE,BCE
ABEV.K,ABEV
TRP,TRP
SPOT.K,SPOT
NGG,NGG
AIG,AIG
LHX,LHX
VEEV.K,VEEV
KMB,KMB
PANW.K,PANW
CP,CP
NEM,NEM
TT,TT
APH,APH
DLR,DLR
DOW,DOW
BK,BK
E,E
RMD,RMD
PHG,PHG
BBVA.K,BBVA
BCS,BCS
RACE.K,RACE
SRE,SRE
AMX,AMX
SPG,SPG
ALC,ALC
DIDI.K,DIDI
MSI,MSI
LYG,LYG
STM,STM
BAX,BAX
PRU,PRU
CRH,CRH
NET,NET
CNQ,CNQ
APTV.K,APTV
RSG,RSG
BSMX.K,BSMX
SYY,SYY
EOG,EOG
KMI,KMI
TRV,TRV
ALL,ALL
OTIS.K,OTIS
YUM,YUM
U,U
SLB,SLB
MFC,MFC
MFG,MFG
PBR,PBR
DD,DD
PXD,PXD
MTD,MTD
IFF,IFF
PH,PH
AFL,AFL
WELL.K,WELL
ROK,ROK
PPG,PPG
MPC,MPC
DFS,DFS
HSY,HSY
STZ,STZ
EPAM.K,EPAM
HLT,HLT
GIS,GIS
NTR,NTR
FRC,FRC
MT,MT
PINS.K,PINS
CNC,CNC
GOLD.K,GOLD
WCN,WCN
WST,WST
AWK,AWK
CMI,CMI
ADM,ADM
AZO,AZO
EFX,EFX
KEYS.K,KEYS
GLW,GLW
TDG,TDG
RKT,RKT
XPEV.K,XPEV
NUE,NUE
NWG,NWG
NOK,NOK
CBRE.K,CBRE
FERG.K,FERG
HPQ,HPQ
DHI,DHI
LVS,LVS
KR,KR
CTVA.K,CTVA
HUBS.K,HUBS
PEG,PEG
MCK,MCK
CHWY.K,CHWY
AVB,AVB
LYB,LYB
BLL,BLL
CSAN.K,CSAN
CHT,CHT
EQR,EQR
ARE,ARE
SWK,SWK
ES,ES
AMP,AMP
UMC,UMC
SLF,SLF
AME,AME
STT,STT
QSR,QSR
WEC,WEC
AJG,AJG
WMB,WMB
TU,TU
ZBH,ZBH
ORAN.K,ORAN
PSX,PSX
LH,LH
MPLX.K,MPLX
PAYC.K,PAYC
GNRC.K,GNRC
PATH.K,PATH
LUV,LUV
ALB,ALB
VFC,VFC
LEN,LEN
TSN,TSN
EC,EC
W,W
BBY,BBY
BILL.K,BILL
SU,SU
FNV,FNV
FTV,FTV
SYF,SYF
TEF,TEF
ANET.K,ANET
PBRa,PBR.A
CCEP.K,CCEP
O,O
ED,ED
DB,DB
APO,APO
IT,IT
ITUB.K,ITUB
WY,WY
VLO,VLO
YUMC.K,YUMC
WAT,WAT
AMC,AMC
CAJ,CAJ
ABC,ABC
KSU,KSU
ZTO,ZTO
DAL,DAL
ET,ET
CS,CS
EXR,EXR
DOV,DOV
BKR,BKR
AVTR.K,AVTR
URI,URI
BIP,BIP
XYL,XYL
HIG,HIG
MGA,MGA
TRU,TRU
IX,IX
VMC,VMC
CTLT.K,CTLT
OKE,OKE
OXY,OXY
INVH.K,INVH
PKX,PKX
SUI,SUI
TLK,TLK
MLM,MLM
DTE,DTE
IR,IR
HRL,HRL
IP,IP
PPL,PPL
TDOC.K,TDOC
BEKE.K,BEKE
CCL,CCL
ETR,ETR
ARES.K,ARES
AEE,AEE
COO,COO
CRL,CRL
BFb,BF.B
EIX,EIX
MAA,MAA
KMX,KMX
GWW,GWW
FTS,FTS
CNHI.K,CNHI
FLT,FLT
K,K
FMS,FMS
VTR,VTR
MKC,MKC
HES,HES
PKI,PKI
ESS,ESS
STE,STE
CLX,CLX
RCL,RCL
FE,FE
MGM,MGM
CHD,CHD
BIO,BIO
AGR,AGR
TDY,TDY
WPM,WPM
RNG,RNG
DT,DT
GIB,GIB
LU,LU
OWL,OWL
MGP,MGP
BR,BR
ASX,ASX
UI,UI
BBD,BBD
DRI,DRI
TYL,TYL
DRE,DRE
ROL,ROL
BURL.K,BURL
PEAK.K,PEAK
DVN,DVN
KEY,KEY
DOCS.K,DOCS
DGX,DGX
AMCR.K,AMCR
LYV,LYV
DPZ,DPZ
RCI,RCI
HPE,HPE
FMX,FMX
YMM,YMM
RJF,RJF
RF,RF
AVY,AVY
PCG,PCG
PAGS.K,PAGS
CMS,CMS
SKM,SKM
ALLY.K,ALLY
NVR,NVR
CFG,CFG
ASAN.K,ASAN
LSPD.K,LSPD
BBDO.K,BBDO
JHX,JHX
MTB,MTB
TFX,TFX
HAL,HAL
J,J
SHG,SHG
KB,KB
CE,CE
GPC,GPC
MKL,MKL
WAB,WAB
S,S
CVE,CVE
BXP,BXP
PBA,PBA
BBWI.K,BBWI
IEX,IEX
CDAY.K,CDAY
SNN,SNN
BRO,BRO
NMR,NMR
PWR,PWR
VICI.K,VICI
WPP,WPP
CAG,CAG
AVLR.K,AVLR
AES,AES
TXT,TXT
ELAN.K,ELAN
BEN,BEN
UDR,UDR
SUZ,SUZ
CNP,CNP
BEPC.K,BEPC
ELS,ELS
VEDL.K,VEDL
OMC,OMC
CAH,CAH
EVRG.K,EVRG
CLVT.K,CLVT
CPT,CPT
FTCH.K,FTCH
RH,RH
EMN,EMN
MOH,MOH
MAS,MAS
ESTC.K,ESTC
TME,TME
GME,GME
FDS,FDS
PKG,PKG
IPG,IPG
WPC,WPC
CLR,CLR
ZEN,ZEN
ACI,ACI
CCK,CCK
WRK,WRK
LDOS.K,LDOS
SJR,SJR
L,L
IRM,IRM
VIV,VIV
WHR,WHR
ENIA.K,ENIA
TTM,TTM
GLOB.K,GLOB
FND,FND
AEM,AEM
HWM,HWM
WSM,WSM
FNF,FNF
TECK.K,TECK
LUMN.K,LUMN
FBHS.K,FBHS
NTCO.K,NTCO
SJM,SJM
AMH,AMH
CPB,CPB
GGG,GGG
ATH,ATH
ALLE.K,ALLE
MHK,MHK
KIM,KIM
TREX.K,TREX
DVA,DVA
KEP,KEP
FICO.K,FICO
QGEN.K,QGEN
WRB,WRB
GDDY.K,GDDY
OSH,OSH
LFC,LFC
PNR,PNR
SC,SC
FMC,FMC
AAP,AAP
MPW,MPW
PHM,PHM
SNP,SNP
AGL,AGL
NLY,NLY
LNC,LNC
UHS,UHS
EDR,EDR
EQH,EQH
ATUS.K,ATUS
ATO,ATO
GFL,GFL
PCOR.K,PCOR
MTN,MTN
MOS,MOS
CABO.K,CABO
LII,LII
JLL,JLL
WTRG.K,WTRG
