BABA.K,BABA
TPR,TPR
MOS,MOS
BCH,BCH
GWRE.K,GWRE
BG,BG
BFAM.K,BFAM
BWA,BWA
MNSO.K,MNSO
AQN,AQN
VST,VST
NRG,NRG
IVZ,IVZ
BHC,BHC
LAD,LAD
DNB,DNB
SNA,SNA
IPG,IPG
RH,RH
PEN,PEN
FVRR.K,FVRR
AMH,AMH
TS,TS
BSAC.K,BSAC
TECK.K,TECK
LNC,LNC
AOS,AOS
WSM,WSM
CPT,CPT
AU,AU
NVTA.K,NVTA
TAP,TAP
LEA,LEA
GL,GL
CX,CX
IRM,IRM
WU,WU
GFL,GFL
SMAR.K,SMAR
HEIa,HEI.A
CF,CF
VEDL.K,VEDL
DLB,DLB
LMND.K,LMND
RE,RE
OC,OC
KGC,KGC
AYX,AYX
CCIV_u.K,CCIV.U
MMP,MMP
ATR,ATR
WEX,WEX
DECK.K,DECK
ARMK.K,ARMK
SCI,SCI
PNR,PNR
AGCO.K,AGCO
AFG,AFG
SID,SID
AEG,AEG
HUBB.K,HUBB
GLOB.K,GLOB
CMA,CMA
FHN,FHN
IAA,IAA
LSPD.K,LSPD
PNW,PNW
SJR,SJR
DQ,DQ
CIEN.K,CIEN
CCIV.K,CCIV
ST,ST
NI,NI
ATH,ATH
Y,Y
STOR.K,STOR
SSL,SSL
WFG,WFG
JNPR.K,JNPR
NLSN.K,NLSN
WSO,WSO
OHI,OHI
NYT,NYT
GFI,GFI
AMWL.K,AMWL
G,G
RHI,RHI
GPS,GPS
EV,EV
TIXT.K,TIXT
EHC,EHC
LEVI.K,LEVI
VER,VER
ALV,ALV
CHE,CHE
RNR,RNR
RL,RL
BERY.K,BERY
USFD.K,USFD
CLR,CLR
OCFT.K,OCFT
MBT,MBT
AIZ,AIZ
JLL,JLL
RS,RS
CSL,CSL
ACM,ACM
SC,SC
KSS,KSS
TPL,TPL
UGI,UGI
ARW,ARW
ACI,ACI
QTWO.K,QTWO
RGA,RGA
ADT,ADT
WAL,WAL
DCI,DCI
RAAS.K,RAAS
PSO,PSO
CLF,CLF
NCLH.K,NCLH
PSTG.K,PSTG
BB,BB
PII,PII
SITE.K,SITE
OMF,OMF
COLD.K,COLD
HLF,HLF
KIM,KIM
HST,HST
LPL,LPL
H,H
VOYA.K,VOYA
EBR,EBR
BLD,BLD
TFII.K,TFII
CAE,CAE
KNX,KNX
ICL,ICL
VNO,VNO
BC,BC
NNN,NNN
HEI,HEI
CUBE.K,CUBE
THO,THO
PFGC.K,PFGC
SEE,SEE
HRC,HRC
FRT,FRT
KRC,KRC
MRO,MRO
HAE,HAE
WMS,WMS
COG,COG
HBI,HBI
BE,BE
TRGP.K,TRGP
AN,AN
DKS,DKS
DM,DM
PLNT.K,PLNT
ALK,ALK
MDLA.K,MDLA
DDD,DDD
VRT,VRT
ORA,ORA
ITT,ITT
HII,HII
WES,WES
CPRI.K,CPRI
AZEK.K,AZEK
JBL,JBL
JEF,JEF
DXC,DXC
PTR,PTR
YETI.K,YETI
OSK,OSK
TOL,TOL
PVH,PVH
MSA,MSA
PB,PB
REXR.K,REXR
GRUB.K,GRUB
TMX,TMX
FOUR.K,FOUR
SQM,SQM
AMG,AMG
AXTA.K,AXTA
GMED.K,GMED
LSI,LSI
HUN,HUN
EBS,EBS
HTA,HTA
POST.K,POST
CFR,CFR
NVRO.K,NVRO
MTZ,MTZ
RBA,RBA
PHI,PHI
NVST.K,NVST
OGE,OGE
ASAN.K,ASAN
WF,WF
FAF,FAF
AIRC.K,AIRC
TIMB.K,TIMB
CACI.K,CACI
SON,SON
SNV,SNV
TPX,TPX
INSP.K,INSP
HESM.K,HESM
PSTH.K,PSTH
BJ,BJ
CLGX.K,CLGX
CCJ,CCJ
ORI,ORI
PRGO.K,PRGO
NEP,NEP
BYD,BYD
CHH,CHH
STWD.K,STWD
HUYA.K,HUYA
ACC,ACC
TDC,TDC
PRLB.K,PRLB
PRI,PRI
VAC,VAC
BBU,BBU
INGR.K,INGR
WH,WH
SF,SF
VNT,VNT
EGP,EGP
WFC_pl,WFC$L
CLDR.K,CLDR
AER,AER
PSXP.K,PSXP
SAIC.K,SAIC
LEG,LEG
TKR,TKR
TX,TX
MPLN.K,MPLN
JHG,JHG
HOG,HOG
FR,FR
SKX,SKX
MP,MP
GIL,GIL
MDU,MDU
SAIL.K,SAIL
EVR,EVR
SBS,SBS
STZb,STZ.B
THC,THC
COR,COR
GTLS.K,GTLS
ENIC.K,ENIC
BWXT.K,BWXT
MAN,MAN
TNET.K,TNET
JWN,JWN
BRX,BRX
SWI,SWI
FL,FL
JMIA.K,JMIA
ORCC.K,ORCC
RBC,RBC
PAG,PAG
NOVA.K,NOVA
DNMR.K,DNMR
BHVN.K,BHVN
SHAK.K,SHAK
NOV,NOV
EME,EME
HHC,HHC
KT,KT
DEI,DEI
ELC,ELC
ASH,ASH
OVV,OVV
ASR,ASR
COTY.K,COTY
TKC,TKC
MMS,MMS
KWR,KWR
WK,WK
STAG.K,STAG
CUZ,CUZ
HFC,HFC
IIPR.K,IIPR
GGB,GGB
XEC,XEC
ESNT.K,ESNT
NYCB.K,NYCB
FLS,FLS
PAC,PAC
RXN,RXN
ALSN.K,ALSN
EXP,EXP
ASGN.K,ASGN
YALA.K,YALA
AL,AL
UGP,UGP
RAMP.K,RAMP
KMPR.K,KMPR
UNM,UNM
TV,TV
MSM,MSM
FLO,FLO
NCR,NCR
HASI.K,HASI
CFX,CFX
CR,CR
XRX,XRX
M,M
AUY,AUY
DAVA.K,DAVA
CW,CW
CLH,CLH
PRSP.K,PRSP
VMI,VMI
RLI,RLI
NOMD.K,NOMD
GTES.K,GTES
RYN,RYN
DAO,DAO
GOOS.K,GOOS
UAA,UAA
SNX,SNX
WBS,WBS
LAZ,LAZ
HLI,HLI
LPX,LPX
SLG,SLG
GPK,GPK
SWCH.K,SWCH
PD,PD
EQT,EQT
BAC_pl,BAC$L
PFSI.K,PFSI
CC,CC
AYI,AYI
X,X
OLN,OLN
FTI,FTI
ARD,ARD
UNF,UNF
KBR,KBR
NAV,NAV
STN,STN
SRC,SRC
SLQT.K,SLQT
SHLX.K,SHLX
ENV,ENV
IDA,IDA
FSR,FSR
VVV,VVV
CBD,CBD
GKOS.K,GKOS
CZZ,CZZ
WYND.K,WYND
WTS,WTS
ESI,ESI
DCP,DCP
THG,THG
PK,PK
RSI,RSI
MSGS.K,MSGS
HXL,HXL
QTS,QTS
NEU,NEU
CIT,CIT
HIMS.K,HIMS
SAFE.K,SAFE
APAM.K,APAM
JBGS.K,JBGS
CRI,CRI
ADC,ADC
NEWR.K,NEWR
HIW,HIW
BXMT.K,BXMT
MTG,MTG
PNM,PNM
NEA,NEA
HR,HR
SPR,SPR
SSD,SSD
ADS,ADS
JBT,JBT
AXS,AXS
CIB,CIB
AEO,AEO
MSP,MSP
AJRD.K,AJRD
SNDR.K,SNDR
UA,UA
TRNO.K,TRNO
AA,AA
GRA,GRA
ENS,ENS
KBH,KBH
CWEN.K,CWEN
NVT,NVT
AM,AM
NRZ,NRZ
RDN,RDN
STL,STL
AWI,AWI
PSN,PSN
TMHC.K,TMHC
BKH,BKH
NFG,NFG
PSB,PSB
AVNT.K,AVNT
IFS,IFS
MDC,MDC
OGS,OGS
EGHT.K,EGHT
VVNT.K,VVNT
TGNA.K,TGNA
WCC,WCC
POR,POR
CBU,CBU
PRG,PRG
AG,AG
LCII.K,LCII
FCN,FCN
HPP,HPP
DOC,DOC
IGT,IGT
WNS,WNS
REZI.K,REZI
SEM,SEM
RHP,RHP
AB,AB
HE,HE
BCO,BCO
CNNE.K,CNNE
WWE,WWE
R,R
NVG,NVG
IBP,IBP
ATC,ATC
MUSA.K,MUSA
AMN,AMN
BKU,BKU
NJR,NJR
TRN,TRN
PHR,PHR
HRB,HRB
BRFS.K,BRFS
FNB,FNB
EQC,EQC
TRTN.K,TRTN
GME,GME
CWH,CWH
SPB,SPB
GOLF.K,GOLF
KEX,KEX
WTM,WTM
GRP_u,GRP.U
SWX,SWX
ADNT.K,ADNT
CWK,CWK
UNVR.K,UNVR
BOH,BOH
BSMX.K,BSMX
GATX.K,GATX
ALE,ALE
VSH,VSH
HI,HI
HL,HL
ROG,ROG
MC,MC
DAN,DAN
BMEZ.K,BMEZ
SIX,SIX
NSP,NSP
APG,APG
CNS,CNS
CCU,CCU
EAF,EAF
CNMD.K,CNMD
MAX,MAX
AMRC.K,AMRC
SR,SR
ONTF.K,ONTF
MTH,MTH
CPA,CPA
MAXR.K,MAXR
CNO,CNO
CMD,CMD
FN,FN
NAD,NAD
LTHM.K,LTHM
BIOb,BIO.B
DNP,DNP
JOE,JOE
SOGO.K,SOGO
SXT,SXT
ETRN.K,ETRN
ENR,ENR
AGI,AGI
ABG,ABG
VNE,VNE
NOAH.K,NOAH
FUBO.K,FUBO
ATCO.K,ATCO
AQUA.K,AQUA
PCI,PCI
NUS,NUS
AIT,AIT
BFT,BFT
KMT,KMT
WD,WD
NHI,NHI
BXS,BXS
BMI,BMI
WOR,WOR
WRI,WRI
BSTZ.K,BSTZ
MED,MED
EAT,EAT
LXP,LXP
MCY,MCY
SAVE.K,SAVE
EPR,EPR
AGO,AGO
OUT,OUT
OFC,OFC
AWR,AWR
SWN,SWN
NGVT.K,NGVT
SI,SI
TARO.K,TARO
FSKR.K,FSKR
GHC,GHC
KFY,KFY
ACA,ACA
ASB,ASB
CWT,CWT
ELY,ELY
DY,DY
APLE.K,APLE
GDOT.K,GDOT
CUK,CUK
CIXX.K,CIXX
HTH,HTH
HGV,HGV
JKS,JKS
FUL,FUL
ARNC.K,ARNC
ONTO.K,ONTO
FHI,FHI
USM,USM
ATKR.K,ATKR
BOX,BOX
GPI,GPI
JELD.K,JELD
MATX.K,MATX
BIPC.K,BIPC
YELP.K,YELP
ALLY_pa.K,ALLY$A
LENb,LEN.B
SUM,SUM
WWW,WWW
PRMW.K,PRMW
HP,HP
NNI,NNI
AEL,AEL
ABM,ABM
SCL,SCL
CNX,CNX
PING.K,PING
ZNH,ZNH
TRQ,TRQ
CBT,CBT
RVLV.K,RVLV
TEX,TEX
DOOR.K,DOOR
SEAS.K,SEAS
FLR,FLR
EVTC.K,EVTC
BFT_u,BFT.U
XL,XL
MYTE.K,MYTE
AZUL.K,AZUL
NEE_pp,NEE$P
EXG,EXG
MIC,MIC
TPH,TPH
SUN,SUN
ESE,ESE
BSBR.K,BSBR
AX,AX
CLNY.K,CLNY
DHR_pa,DHR$A
AVA,AVA
TROX.K,TROX
ITGR.K,ITGR
PJT,PJT
BRC,BRC
B,B
BNL,BNL
NSA,NSA
CIG,CIG
BVN,BVN
CMC,CMC
PEB,PEB
MANU.K,MANU
RCUS.K,RCUS
CIM,CIM
HMY,HMY
LAC,LAC
ENBL.K,ENBL
TAC,TAC
CADE.K,CADE
KW,KW
UTF,UTF
HYLN.K,HYLN
SSTK.K,SSTK
SPXC.K,SPXC
FUN,FUN
RRC,RRC
C_pn,C$N
WGO,WGO
KAR,KAR
MGY,MGY
KTB,KTB
AVYA.K,AVYA
FLOW.K,FLOW
AIN,AIN
MXL,MXL
NUV,NUV
RMO,RMO
FBC,FBC
AVAL.K,AVAL
JWa,JW.A
MFGP.K,MFGP
MSGE.K,MSGE
THS,THS
CDE,CDE
FIX,FIX
MTX,MTX
SKY,SKY
AVNS.K,AVNS
BDC,BDC
SJI,SJI
MOGa,MOG.A
SHO,SHO
KOF,KOF
MTOR.K,MTOR
DHR_pb,DHR$B
ATI,ATI
CWENa.K,CWEN.A
BCAT.K,BCAT
NZF,NZF
IPOE.K,IPOE
ADCT.K,ADCT
EPRT.K,EPRT
EGO,EGO
SITC.K,SITC
YEXT.K,YEXT
CNK,CNK
CEA,CEA
MD,MD
RLJ,RLJ
IPOF.K,IPOF
OIBRc.K,OIBR.C
MTDR.K,MTDR
FSK,FSK
BIG,BIG
WHD,WHD
CALX.K,CALX
CANG.K,CANG
CUB,CUB
UTZ,UTZ
NAC,NAC
ACB,ACB
TDS,TDS
RIG,RIG
MLI,MLI
CMP,CMP
MAIN.K,MAIN
MYOV.K,MYOV
OI,OI
INT,INT
OMI,OMI
GB,GB
TSE,TSE
NEE_pq,NEE$Q
FBP,FBP
AR,AR
RPAI.K,RPAI
PQG,PQG
IBA,IBA
PBH,PBH
FSS,FSS
BGS,BGS
EVA,EVA
SIG,SIG
CRC,CRC
TCP,TCP
MUR,MUR
ENLC.K,ENLC
WBT,WBT
PDM,PDM
HRI,HRI
MAC,MAC
PVG,PVG
FTAI.K,FTAI
ATGE.K,ATGE
CTB,CTB
GDV,GDV
IPOE_u.K,IPOE.U
FCPT.K,FCPT
STPK.K,STPK
MWA,MWA
JPM_pc,JPM$C
VGR,VGR
LBRT.K,LBRT
PGRE.K,PGRE
BSM,BSM
GCP,GCP
SJW,SJW
BDN,BDN
EURN.K,EURN
CCS,CCS
RLGY.K,RLGY
ZUO,ZUO
CVA,CVA
APTV_pa.K,APTV$A
BCC,BCC
ADX,ADX
JPS,JPS
CSTM.K,CSTM
VSTO.K,VSTO
GNW,GNW
BKE,BKE
AVTR_pa.K,AVTR$A
IPOF_u.K,IPOF.U
BDXB.K,BDXB
SAH,SAH
ETY,ETY
PTY,PTY
BUR,BUR
PRO,PRO
WRE,WRE
LZB,LZB
KN,KN
AMK,AMK
NEE_po,NEE$O
ZYME.K,ZYME
ITCB.K,ITCB
PCGU.K,PCGU
OR,OR
STPK_u.K,STPK.U
AMC,AMC
EPC,EPC
ABR,ABR
BAK,BAK
CVI,CVI
GSBD.K,GSBD
UFS,UFS
PIPR.K,PIPR
YPF,YPF
FBK,FBK
DEA,DEA
USNA.K,USNA
JPM_pd,JPM$D
CPK,CPK
PLT,PLT
BTT,BTT
ZIM,ZIM
WFC_pq,WFC$Q
BALY.K,BALY
RVT,RVT
PMT,PMT
JHI,JHI
T_pc,T$C
AZRE.K,AZRE
USPH.K,USPH
MFA,MFA
MNR,MNR
WFC_pz,WFC$Z
DSL,DSL
ALG,ALG
TUP,TUP
EVT,EVT
AAT,AAT
PDI,PDI
UE,UE
NS,NS
SBH,SBH
HTGC.K,HTGC
TWO,TWO
AMRX.K,AMRX
PAR,PAR
RQI,RQI
XHR,XHR
SOLN.K,SOLN
ESRT.K,ESRT
LGFb,LGF.B
KRO,KRO
LNN,LNN
DDS,DDS
DKL,DKL
EVH,EVH
DRH,DRH
BOOT.K,BOOT
ARI,ARI
IAG,IAG
DEN,DEN
HBM,HBM
KAI,KAI
SOL,SOL
CPG,CPG
C_pk,C$K
HY,HY
SYX,SYX
NTB,NTB
GAB,GAB
GTN,GTN
UIS,UIS
EBRb,EBR.B
KEN,KEN
TY,TY
MKCv,MKC.V
CXP,CXP
BDJ,BDJ
HMN,HMN
SBE,SBE
CRS,CRS
LTC,LTC
MHO,MHO
PBI,PBI
ELP,ELP
GNL,GNL
SCS,SCS
EB,EB
PNC_pp,PNC$P
BV,BV
HEP,HEP
CLB,CLB
COF_pi,COF$I
HOME.K,HOME
WDR,WDR
DK,DK
UNFI.K,UNFI
DLX,DLX
VCRA.K,VCRA
BSIG.K,BSIG
CIGc,CIG.C
USA,USA
TBA,TBA
SBE_u,SBE.U
PFS,PFS
NPO,NPO
ANF,ANF
HNP,HNP
MMI,MMI
GES,GES
KAMN.K,KAMN
BBN,BBN
PACK.K,PACK
KKR_pc,KKR$C
CNR,CNR
MEI,MEI
HSC,HSC
CBZ,CBZ
CEQP.K,CEQP
GVA,GVA
AROC.K,AROC
MS_pf,MS$F
HKIB.K,HKIB
WMK,WMK
CODI.K,CODI
HNI,HNI
GWB,GWB
FPF,FPF
ARGO.K,ARGO
JPM_pg,JPM$G
KRG,KRG
BAC_pb,BAC$B
GMS,GMS
MTRN.K,MTRN
BST,BST
BAC_pm,BAC$M
TSLX.K,TSLX
HYT,HYT
USAC.K,USAC
BRMK.K,BRMK
NWN,NWN
GBX,GBX
MODN.K,MODN
SA,SA
GFF,GFF
WSOb,WSO.B
BAC_pn,BAC$N
ETV,ETV
BTZ,BTZ
FSM,FSM
ETG,ETG
VLRS.K,VLRS
ACH,ACH
WPF,WPF
NFH,NFH
TNC,TNC
DCUE.K,DCUE
TPGY.K,TPGY
FFG,FFG
ALX,ALX
STC,STC
FINV.K,FINV
PGTI.K,PGTI
IRT,IRT
BXMX.K,BXMX
GS_pd,GS$D
AIR,AIR
NEXA.K,NEXA
FTV_pa,FTV$A
GHG,GHG
SM,SM
AKR,AKR
ERJ,ERJ
FRO,FRO
NFJ,NFJ
RAD,RAD
JWS,JWS
MSC,MSC
SKT,SKT
SAND.K,SAND
EPAC.K,EPAC
COF_pj,COF$J
AZZ,AZZ
FDP,FDP
SWM,SWM
PTA,PTA
BPMP.K,BPMP
EVRI.K,EVRI
TR,TR
DIN,DIN
PRPB_u.K,PRPB.U
GOL,GOL
T_pa,T$A
LINX.K,LINX
UVV,UVV
ALL_ph,ALL$H
OXM,OXM
LGVW.K,LGVW
FCF,FCF
FOE,FOE
RGR,RGR
LADR.K,LADR
GTY,GTY
ALEX.K,ALEX
AXL,AXL
CLI,CLI
NRK,NRK
STAR.K,STAR
AKOb,AKO.B
DRQ,DRQ
WPF_u,WPF.U
CLS,CLS
WFC_px,WFC$X
ELF,ELF
PRPB.K,PRPB
WFC_pa,WFC$A
NMZ,NMZ
RTP,RTP
JPM_ph,JPM$H
LRN,LRN
CYH,CYH
HEXO.K,HEXO
LGFa,LGF.A
PRA,PRA
GSAH.K,GSAH
KOS,KOS
BSX_pa,BSX$A
CRK,CRK
USB_pm,USB$M
TPGY_u.K,TPGY.U
MS_pk,MS$K
JWS_u,JWS.U
FOR,FOR
HCC,HCC
CRHC.K,CRHC
BIF,BIF
DUK_pa,DUK$A
PBF,PBF
MS_pi,MS$I
APSG.K,APSG
BAC_po,BAC$O
KRA,KRA
SXI,SXI
RNP,RNP
TGH,TGH
JWSM_u.K,JWSM.U
HQH,HQH
CMRE.K,CMRE
LGVW_u.K,LGVW.U
TGP,TGP
AJAX_u.K,AJAX.U
EOS,EOS
CHCT.K,CHCT
NBHC.K,NBHC
CLNC.K,CLNC
GEFb,GEF.B
AKOa,AKO.A
RWT,RWT
TPB,TPB
MS_pa,MS$A
DNOW.K,DNOW
ARCO.K,ARCO
DTP,DTP
AAC_u,AAC.U
GEF,GEF
PLOW.K,PLOW
C_pj,C$J
DBD,DBD
OEC,OEC
RES,RES
BHLB.K,BHLB
CTS,CTS
ETW,ETW
GS_pj,GS$J
IMAX.K,IMAX
GEO,GEO
MEG,MEG
LC,LC
MET_pf,MET$F
