BABA.K,BABA
COLD.K,COLD
WAL,WAL
AQN,AQN
NI,NI
AEG,AEG
NCLH.K,NCLH
CMA,CMA
WEX,WEX
ATR,ATR
HEIa,HEI.A
LEVI.K,LEVI
ST,ST
OC,OC
RS,RS
ACM,ACM
FHN,FHN
PNW,PNW
NLSN.K,NLSN
KL,KL
Y,Y
NRG,NRG
DECK.K,DECK
SSL,SSL
STOR.K,STOR
VER,VER
ACI,ACI
JLL,JLL
VNO,VNO
AIZ,AIZ
KSS,KSS
UGI,UGI
OHI,OHI
GWRE.K,GWRE
GME,GME
AU,AU
RGA,RGA
WSO,WSO
KGC,KGC
RHI,RHI
SCI,SCI
RL,RL
GLOB.K,GLOB
MRO,MRO
BERY.K,BERY
CSL,CSL
EHC,EHC
H,H
SID,SID
CIEN.K,CIEN
VST,VST
JEF,JEF
ALK,ALK
G,G
RNR,RNR
USFD.K,USFD
JNPR.K,JNPR
SC,SC
GFI,GFI
PSO,PSO
KIM,KIM
NYT,NYT
OSK,OSK
HII,HII
AER,AER
SMAR.K,SMAR
PII,PII
SKLZ.K,SKLZ
ARW,ARW
ALV,ALV
CAE,CAE
LSPD.K,LSPD
PTR,PTR
FRT,FRT
VOYA.K,VOYA
ICL,ICL
KRC,KRC
NNN,NNN
PLAN.K,PLAN
WFG,WFG
TPX,TPX
CUBE.K,CUBE
IAA,IAA
EBR,EBR
ITT,ITT
WES,WES
TIXT.K,TIXT
HST,HST
YSG,YSG
KNX,KNX
FSLY.K,FSLY
CHE,CHE
SITE.K,SITE
JBL,JBL
CLF,CLF
COG,COG
CPRI.K,CPRI
FVRR.K,FVRR
DCI,DCI
TX,TX
PFGC.K,PFGC
TRGP.K,TRGP
HRC,HRC
BC,BC
SGFY.K,SGFY
AN,AN
MBT,MBT
NVTA.K,NVTA
SEE,SEE
STWD.K,STWD
THO,THO
VAC,VAC
OMF,OMF
PB,PB
CFR,CFR
SPCE.K,SPCE
PVH,PVH
WMS,WMS
VRT,VRT
AXTA.K,AXTA
HBI,HBI
DXC,DXC
PSXP.K,PSXP
HEI,HEI
REXR.K,REXR
CCJ,CCJ
POST.K,POST
TOL,TOL
TFII.K,TFII
DKS,DKS
ORI,ORI
SNV,SNV
AI,AI
AIRC.K,AIRC
MNSO.K,MNSO
FOUR.K,FOUR
LSI,LSI
AZEK.K,AZEK
BLD,BLD
SKX,SKX
SF,SF
OGE,OGE
MTZ,MTZ
BYD,BYD
CCIV_u.K,CCIV.U
PLNT.K,PLNT
WF,WF
NVST.K,NVST
ADT,ADT
TMX,TMX
SON,SON
SQM,SQM
COTY.K,COTY
RBA,RBA
WH,WH
OVV,OVV
AMG,AMG
CACI.K,CACI
PAG,PAG
HTA,HTA
EVR,EVR
MDU,MDU
BWXT.K,BWXT
LDI,LDI
BBU,BBU
INGR.K,INGR
CFX,CFX
GMED.K,GMED
HUN,HUN
XEC,XEC
TKR,TKR
ARD,ARD
BJ,BJ
FR,FR
FAF,FAF
GIL,GIL
HESM.K,HESM
LEG,LEG
MSA,MSA
KT,KT
HAE,HAE
ACC,ACC
OCFT.K,OCFT
CHH,CHH
CCIV.K,CCIV
EME,EME
RBC,RBC
BRX,BRX
YETI.K,YETI
HFC,HFC
CLGX.K,CLGX
CHPT.K,CHPT
MP,MP
STZb,STZ.B
PSTG.K,PSTG
OLN,OLN
QTWO.K,QTWO
SNX,SNX
PRGO.K,PRGO
DEI,DEI
PRI,PRI
EGP,EGP
AYX,AYX
FL,FL
WFC_pl,WFC$L
JWN,JWN
GRUB.K,GRUB
SAIC.K,SAIC
NYCB.K,NYCB
RXN,RXN
LMND.K,LMND
PHI,PHI
TIMB.K,TIMB
OSCR.K,OSCR
ORCC.K,ORCC
INSP.K,INSP
BB,BB
ENIC.K,ENIC
LPX,LPX
MAN,MAN
AA,AA
GGB,GGB
AL,AL
UNM,UNM
THC,THC
MMS,MMS
ASH,ASH
CR,CR
STAG.K,STAG
ADS,ADS
NEP,NEP
NOV,NOV
SWI,SWI
X,X
TV,TV
CUZ,CUZ
EXP,EXP
HLF,HLF
JHG,JHG
KMPR.K,KMPR
VNT,VNT
HOG,HOG
TNET.K,TNET
ASR,ASR
HHC,HHC
ELC,ELC
TNL,TNL
COR,COR
PK,PK
ASGN.K,ASGN
HUYA.K,HUYA
SHLX.K,SHLX
WBS,WBS
FLO,FLO
RLI,RLI
IDA,IDA
SBS,SBS
UAA,UAA
VMI,VMI
FLS,FLS
EQT,EQT
FSR,FSR
MSM,MSM
SLG,SLG
EBS,EBS
PSTH.K,PSTH
SRC,SRC
LAZ,LAZ
HXL,HXL
NVRO.K,NVRO
GTLS.K,GTLS
STN,STN
NOMD.K,NOMD
SPR,SPR
AYI,AYI
M,M
FCN,FCN
ESNT.K,ESNT
CW,CW
CIT,CIT
THG,THG
PRSP.K,PRSP
XRX,XRX
HE,HE
SHAK.K,SHAK
GPK,GPK
VVV,VVV
SAIL.K,SAIL
DQ,DQ
ESI,ESI
BXMT.K,BXMT
NVT,NVT
GTES.K,GTES
NCR,NCR
PAC,PAC
HLI,HLI
CLH,CLH
NRZ,NRZ
ASAN.K,ASAN
DOCN.K,DOCN
ALSN.K,ALSN
GOOS.K,GOOS
WK,WK
NFG,NFG
KBR,KBR
DCP,DCP
AEO,AEO
SEM,SEM
WWE,WWE
STL,STL
NAV,NAV
NEA,NEA
SSD,SSD
HIW,HIW
AMWL.K,AMWL
SLQT.K,SLQT
MSGS.K,MSGS
BAC_pl,BAC$L
HR,HR
AUY,AUY
SNDR.K,SNDR
PFSI.K,PFSI
RYN,RYN
AWI,AWI
RHP,RHP
AXS,AXS
OLO,OLO
ADC,ADC
UA,UA
MTG,MTG
PNM,PNM
BE,BE
TKC,TKC
TDC,TDC
POR,POR
PSB,PSB
ATC,ATC
MDLA.K,MDLA
NEU,NEU
KWR,KWR
BHVN.K,BHVN
ORA,ORA
AVNT.K,AVNT
JBT,JBT
UNF,UNF
RDN,RDN
BKH,BKH
TGNA.K,TGNA
IIPR.K,IIPR
HASI.K,HASI
JBGS.K,JBGS
DAVA.K,DAVA
AM,AM
CC,CC
WCC,WCC
HPP,HPP
MSP,MSP
AMC,AMC
CBU,CBU
DM,DM
APAM.K,APAM
QTS,QTS
TRNO.K,TRNO
KBH,KBH
REZI.K,REZI
OGS,OGS
FNB,FNB
BKU,BKU
AB,AB
SWX,SWX
MPLN.K,MPLN
PSN,PSN
SIX,SIX
ENV,ENV
WTS,WTS
GRA,GRA
ENS,ENS
HAYW.K,HAYW
NJR,NJR
MDC,MDC
CRI,CRI
SWCH.K,SWCH
UGP,UGP
R,R
APG,APG
DOC,DOC
BCO,BCO
MUSA.K,MUSA
AJRD.K,AJRD
SR,SR
GKOS.K,GKOS
SEAS.K,SEAS
GRP_u,GRP.U
TMHC.K,TMHC
SAFE.K,SAFE
CIB,CIB
BOX,BOX
NOVA.K,NOVA
KEX,KEX
TRTN.K,TRTN
WTM,WTM
NEWR.K,NEWR
CLDR.K,CLDR
BOH,BOH
HRB,HRB
WNS,WNS
DAO,DAO
CNNE.K,CNNE
NVG,NVG
BFLY.K,BFLY
ALE,ALE
ABG,ABG
CNMD.K,CNMD
MC,MC
UNVR.K,UNVR
HI,HI
ADNT.K,ADNT
BRFS.K,BRFS
ETRN.K,ETRN
RSI,RSI
SPB,SPB
CWK,CWK
AIT,AIT
AG,AG
ATCO.K,ATCO
EQC,EQC
FTI,FTI
AMN,AMN
DNMR.K,DNMR
SAVE.K,SAVE
CCU,CCU
CMC,CMC
WRI,WRI
VSH,VSH
PCI,PCI
CPA,CPA
ABM,ABM
EPR,EPR
IGT,IGT
CUK,CUK
RAMP.K,RAMP
ROG,ROG
MCY,MCY
EGHT.K,EGHT
WOR,WOR
BXS,BXS
NHI,NHI
TRQ,TRQ
CMD,CMD
DAN,DAN
IFS,IFS
APLE.K,APLE
KFY,KFY
ASAI.K,ASAI
MTH,MTH
BIPC.K,BIPC
RVLV.K,RVLV
CWEN.K,CWEN
AVA,AVA
ASB,ASB
KMT,KMT
SXT,SXT
CNO,CNO
AGO,AGO
PD,PD
SOGO.K,SOGO
FSKR.K,FSKR
PRLB.K,PRLB
LCII.K,LCII
NAD,NAD
GATX.K,GATX
FN,FN
ENR,ENR
NSP,NSP
IBP,IBP
PEB,PEB
ATKR.K,ATKR
CNS,CNS
HGV,HGV
NGVT.K,NGVT
CIXX.K,CIXX
WD,WD
CWH,CWH
LXP,LXP
FUL,FUL
HL,HL
DDD,DDD
AGI,AGI
JMIA.K,JMIA
OUT,OUT
DNP,DNP
CNX,CNX
TRN,TRN
ZNH,ZNH
WWW,WWW
EAT,EAT
TEX,TEX
GOLF.K,GOLF
ONTO.K,ONTO
SSTK.K,SSTK
EAF,EAF
SUM,SUM
SI,SI
CLNY.K,CLNY
OFC,OFC
AQUA.K,AQUA
PRG,PRG
BIOb,BIO.B
HP,HP
YALA.K,YALA
THS,THS
FHI,FHI
USM,USM
CIM,CIM
TARO.K,TARO
MATX.K,MATX
SWN,SWN
LENb,LEN.B
GHC,GHC
ITGR.K,ITGR
BMEZ.K,BMEZ
CBT,CBT
KW,KW
ENBL.K,ENBL
NSA,NSA
MANU.K,MANU
SCL,SCL
YELP.K,YELP
VVNT.K,VVNT
FLR,FLR
HRI,HRI
EXG,EXG
HTH,HTH
CWT,CWT
CTB,CTB
NNI,NNI
ACA,ACA
BRC,BRC
SIG,SIG
AR,AR
AWR,AWR
ESE,ESE
ARNC.K,ARNC
ZIM,ZIM
AEL,AEL
ALLY_pa.K,ALLY$A
MTDR.K,MTDR
BMI,BMI
DOOR.K,DOOR
BFT,BFT
AX,AX
BNL,BNL
FUN,FUN
KTB,KTB
MIC,MIC
NOAH.K,NOAH
SITC.K,SITC
SHO,SHO
MGY,MGY
GPI,GPI
EVTC.K,EVTC
SUN,SUN
VNE,VNE
DY,DY
MED,MED
AEVA.K,AEVA
MAIN.K,MAIN
NUVB.K,NUVB
AIN,AIN
BVN,BVN
JELD.K,JELD
FLOW.K,FLOW
NUS,NUS
MUR,MUR
BSTZ.K,BSTZ
SPXC.K,SPXC
FIX,FIX
JOE,JOE
OMI,OMI
GDOT.K,GDOT
ATI,ATI
UTF,UTF
HMY,HMY
PRMW.K,PRMW
DHR_pa,DHR$A
B,B
RLJ,RLJ
RRC,RRC
CADE.K,CADE
BSBR.K,BSBR
BFT_u,BFT.U
MTX,MTX
ELY,ELY
TAC,TAC
PJT,PJT
JWa,JW.A
KOF,KOF
C_pn,C$N
NEE_pp,NEE$P
EPRT.K,EPRT
RAAS.K,RAAS
LTHM.K,LTHM
TSE,TSE
WGO,WGO
MXL,MXL
FTAI.K,FTAI
MYTE.K,MYTE
HIMS.K,HIMS
CEA,CEA
CUB,CUB
SKY,SKY
FBP,FBP
CNK,CNK
CALX.K,CALX
FSK,FSK
BIG,BIG
PHR,PHR
MOGa,MOG.A
FBC,FBC
ONTF.K,ONTF
ETWO.K,ETWO
MAX,MAX
MD,MD
TDS,TDS
TPH,TPH
AVYA.K,AVYA
MLI,MLI
BAK,BAK
TROX.K,TROX
WHD,WHD
NUV,NUV
NZF,NZF
RCUS.K,RCUS
SJI,SJI
AVAL.K,AVAL
MSGE.K,MSGE
RPAI.K,RPAI
DHR_pb,DHR$B
FSS,FSS
PBH,PBH
UTZ,UTZ
MFGP.K,MFGP
CDE,CDE
BDN,BDN
CPG,CPG
DEN,DEN
PQG,PQG
XHR,XHR
SBH,SBH
INT,INT
AZUL.K,AZUL
NAPA.K,NAPA
BCC,BCC
DRH,DRH
GDV,GDV
NAC,NAC
PGRE.K,PGRE
WBT,WBT
PDM,PDM
CIG,CIG
CMP,CMP
FINV.K,FINV
MWA,MWA
VGR,VGR
BALY.K,BALY
AVNS.K,AVNS
AMRC.K,AMRC
ENLC.K,ENLC
MAXR.K,MAXR
FBK,FBK
GB,GB
FCPT.K,FCPT
CPK,CPK
JPM_pc,JPM$C
BGS,BGS
CVI,CVI
MTOR.K,MTOR
RIG,RIG
CSTM.K,CSTM
EPC,EPC
TWO,TWO
GSBD.K,GSBD
PVG,PVG
BCAT.K,BCAT
EB,EB
PTY,PTY
KAI,KAI
EURN.K,EURN
ADX,ADX
ABR,ABR
MYOV.K,MYOV
CXP,CXP
MAC,MAC
SAH,SAH
PIPR.K,PIPR
USNA.K,USNA
CRC,CRC
AAT,AAT
ARI,ARI
ANF,ANF
UE,UE
WRE,WRE
NEE_pq,NEE$Q
ATGE.K,ATGE
AMRX.K,AMRX
ETY,ETY
EVA,EVA
LGFb,LGF.B
UFS,UFS
JPS,JPS
ADCT.K,ADCT
HYLN.K,HYLN
KAR,KAR
IBA,IBA
HEP,HEP
CCS,CCS
LZB,LZB
DDS,DDS
ITCB.K,ITCB
BKE,BKE
CWENa.K,CWEN.A
KN,KN
EGO,EGO
ESRT.K,ESRT
OI,OI
SM,SM
PDI,PDI
PMT,PMT
EVT,EVT
NTB,NTB
UNFI.K,UNFI
APTV_pa.K,APTV$A
JPM_pd,JPM$D
WFC_pq,WFC$Q
LBRT.K,LBRT
PRO,PRO
OR,OR
BDC,BDC
DSL,DSL
BUR,BUR
BDXB.K,BDXB
AVTR_pa.K,AVTR$A
NS,NS
BSM,BSM
RQI,RQI
FUBO.K,FUBO
OIBRc.K,OIBR.C
MFA,MFA
HTGC.K,HTGC
CRS,CRS
WFC_pz,WFC$Z
JKS,JKS
PCGU.K,PCGU
BTT,BTT
CEQP.K,CEQP
CVA,CVA
T_pc,T$C
PING.K,PING
SJW,SJW
HKIB.K,HKIB
HMN,HMN
SOLN.K,SOLN
LNN,LNN
ALG,ALG
GAB,GAB
BDJ,BDJ
RVT,RVT
ARGO.K,ARGO
YEXT.K,YEXT
MNR,MNR
NPO,NPO
GCP,GCP
ERJ,ERJ
LC,LC
BV,BV
HNP,HNP
DEA,DEA
RLGY.K,RLGY
HOME.K,HOME
CBZ,CBZ
TY,TY
SCS,SCS
C_pk,C$K
CPE,CPE
NEE_po,NEE$O
EVH,EVH
PFS,PFS
KRO,KRO
GNW,GNW
VSTO.K,VSTO
IPOE.K,IPOE
EBRb,EBR.B
ZUO,ZUO
HNI,HNI
GMS,GMS
LTC,LTC
AMK,AMK
BOOT.K,BOOT
UIS,UIS
AKR,AKR
DK,DK
NWN,NWN
GWB,GWB
LAC,LAC
PBF,PBF
GVA,GVA
YPF,YPF
KEN,KEN
NFH,NFH
HBM,HBM
PNC_pp,PNC$P
DLX,DLX
GNL,GNL
GTN,GTN
USA,USA
PLT,PLT
ACH,ACH
MKCv,MKC.V
KRG,KRG
WDR,WDR
CNR,CNR
PAR,PAR
MHO,MHO
MEI,MEI
SPNT.K,SPNT
ELP,ELP
IPOF.K,IPOF
IRT,IRT
COF_pi,COF$I
DKL,DKL
CYH,CYH
KKR_pc,KKR$C
JPM_pk,JPM$K
CODI.K,CODI
TSLX.K,TSLX
BSIG.K,BSIG
MS_pf,MS$F
SKT,SKT
WMK,WMK
BAC_pb,BAC$B
FRO,FRO
RMO,RMO
VLRS.K,VLRS
TNC,TNC
ZYME.K,ZYME
PACK.K,PACK
GBX,GBX
LADR.K,LADR
JPM_pg,JPM$G
USAC.K,USAC
IAG,IAG
GEF,GEF
AROC.K,AROC
BAC_pm,BAC$M
IPOE_u.K,IPOE.U
WSOb,WSO.B
ALX,ALX
AIR,AIR
SYX,SYX
PRA,PRA
FPF,FPF
ETV,ETV
ETG,ETG
GFF,GFF
SWM,SWM
BBN,BBN
EPAC.K,EPAC
PGTI.K,PGTI
GES,GES
KAMN.K,KAMN
USPH.K,USPH
CIGc,CIG.C
HYT,HYT
BAC_pn,BAC$N
KAHC_u.K,KAHC.U
CLI,CLI
UVV,UVV
HY,HY
CVII_u.K,CVII.U
BXMX.K,BXMX
DIN,DIN
DCUE.K,DCUE
BRMK.K,BRMK
FFG,FFG
OXM,OXM
FOE,FOE
BTZ,BTZ
CLB,CLB
PBI,PBI
CBD,CBD
FTV_pa,FTV$A
FCF,FCF
MTRN.K,MTRN
STC,STC
ELF,ELF
QUOT.K,QUOT
NEXA.K,NEXA
LGFa,LGF.A
TGH,TGH
GHG,GHG
SAND.K,SAND
TR,TR
OUST.K,OUST
FDP,FDP
GS_pd,GS$D
BPMP.K,BPMP
IPOF_u.K,IPOF.U
MMI,MMI
XL,XL
WLL,WLL
WPF,WPF
RAD,RAD
HSC,HSC
TGP,TGP
NFJ,NFJ
TBA,TBA
MSC,MSC
AZRE.K,AZRE
BST,BST
STAR.K,STAR
T_pa,T$A
ACB,ACB
CRK,CRK
COF_pj,COF$J
VCRA.K,VCRA
ALL_ph,ALL$H
AZZ,AZZ
AKOb,AKO.B
SA,SA
PTA,PTA
ENVA.K,ENVA
GTY,GTY
GEFb,GEF.B
MDP,MDP
VET,VET
ALEX.K,ALEX
BIF,BIF
NBHC.K,NBHC
CANG.K,CANG
NMZ,NMZ
FSM,FSM
ASZ_u,ASZ.U
WFC_pa,WFC$A
SCU,SCU
KOS,KOS
EVRI.K,EVRI
WFC_px,WFC$X
STPK.K,STPK
JPM_ph,JPM$H
TUP,TUP
CMRE.K,CMRE
DRQ,DRQ
LRN,LRN
IMAX.K,IMAX
NRK,NRK
JWS,JWS
LINX.K,LINX
WOW,WOW
MS_pk,MS$K
EIG,EIG
USB_pm,USB$M
MS_pi,MS$I
MODN.K,MODN
ERF,ERF
OEC,OEC
REVG.K,REVG
DTP,DTP
RNP,RNP
NXRT.K,NXRT
RWT,RWT
SXI,SXI
RGR,RGR
CHCT.K,CHCT
DUK_pa,DUK$A
OII,OII
KRA,KRA
PRPB_u.K,PRPB.U
BAC_po,BAC$O
GFLU.K,GFLU
BHLB.K,BHLB
FOR,FOR
MS_pa,MS$A
CLNC.K,CLNC
AKOa,AKO.A
STPK_u.K,STPK.U
WPF_u,WPF.U
OFG,OFG
GS_pj,GS$J
DNOW.K,DNOW
HZO,HZO
