BABA.K,BABA
GL,GL
AU,AU
PWR,PWR
LEA,LEA
HEIa,HEI.A
AQN,AQN
CPT,CPT
TS,TS
KGC,KGC
BWA,BWA
DLB,DLB
ARMK.K,ARMK
TECK.K,TECK
RH,RH
LNC,LNC
AMH,AMH
BSAC.K,BSAC
SNA,SNA
RE,RE
IPG,IPG
WU,WU
BG,BG
EBR,EBR
AOS,AOS
DAR,DAR
OCFT.K,OCFT
TAP,TAP
NVTA.K,NVTA
WEX,WEX
SMAR.K,SMAR
MOS,MOS
GFL,GFL
ATR,ATR
PNR,PNR
PNW,PNW
IAA,IAA
VST,VST
AYX,AYX
GLOB.K,GLOB
LEVI.K,LEVI
SJR,SJR
MNSO.K,MNSO
STOR.K,STOR
HUBB.K,HUBB
CSL,CSL
GFI,GFI
DECK.K,DECK
OHI,OHI
SCI,SCI
IRM,IRM
OC,OC
Y,Y
CHE,CHE
WSM,WSM
NI,NI
SID,SID
NRG,NRG
RNR,RNR
EHC,EHC
TPR,TPR
NYT,NYT
CF,CF
IVZ,IVZ
ALV,ALV
ST,ST
ATH,ATH
G,G
CIEN.K,CIEN
VER,VER
NCLH.K,NCLH
FVRR.K,FVRR
CX,CX
EV,EV
AGCO.K,AGCO
RGA,RGA
AIZ,AIZ
MBT,MBT
GPS,GPS
LAD,LAD
RBA,RBA
RS,RS
WSO,WSO
JLL,JLL
CMA,CMA
HST,HST
AEG,AEG
JNPR.K,JNPR
RL,RL
COLD.K,COLD
AFG,AFG
BHC,BHC
USFD.K,USFD
H,H
ARW,ARW
CAE,CAE
ACI,ACI
ACM,ACM
KNX,KNX
BERY.K,BERY
UGI,UGI
DCI,DCI
HEI,HEI
VOYA.K,VOYA
RHI,RHI
NLSN.K,NLSN
CVE,CVE
SEE,SEE
SKLZ.K,SKLZ
NNN,NNN
VEDL.K,VEDL
VNO,VNO
TTM,TTM
SITE.K,SITE
FHN,FHN
PSO,PSO
QTWO.K,QTWO
AXTA.K,AXTA
TMX,TMX
PEN,PEN
GRUB.K,GRUB
PVH,PVH
COG,COG
HII,HII
ADT,ADT
TIMB.K,TIMB
ITT,ITT
HRC,HRC
WF,WF
CUBE.K,CUBE
BLD,BLD
KRC,KRC
FRT,FRT
SC,SC
POST.K,POST
PLNT.K,PLNT
PTR,PTR
AMWL.K,AMWL
BC,BC
PB,PB
JBL,JBL
CPRI.K,CPRI
MPLN.K,MPLN
YETI.K,YETI
HLF,HLF
REXR.K,REXR
GMED.K,GMED
VRT,VRT
KIM,KIM
PSTG.K,PSTG
ALK,ALK
PFGC.K,PFGC
TRGP.K,TRGP
NVRO.K,NVRO
LSPD.K,LSPD
PSXP.K,PSXP
OMF,OMF
CACI.K,CACI
LMND.K,LMND
PRGO.K,PRGO
OGE,OGE
PII,PII
CLR,CLR
PHI,PHI
KSS,KSS
CLGX.K,CLGX
HAE,HAE
JEF,JEF
WFC_pl,WFC$L
AN,AN
WAL,WAL
SON,SON
HTA,HTA
AZEK.K,AZEK
TX,TX
ICL,ICL
HESM.K,HESM
DXC,DXC
DVN,DVN
FAF,FAF
TKR,TKR
SPCE.K,SPCE
TOL,TOL
ACC,ACC
JHG,JHG
SBS,SBS
MSA,MSA
OSK,OSK
AIRC.K,AIRC
SKX,SKX
VNT,VNT
SQM,SQM
LPL,LPL
ORI,ORI
TPX,TPX
LSI,LSI
WES,WES
HUN,HUN
PE,PE
BWXT.K,BWXT
CHH,CHH
SAIC.K,SAIC
BBU,BBU
WMS,WMS
BHVN.K,BHVN
TPL,TPL
KT,KT
FOUR.K,FOUR
SSL,SSL
MP,MP
GIL,GIL
THO,THO
CLF,CLF
TNET.K,TNET
HOG,HOG
STWD.K,STWD
CFR,CFR
AUY,AUY
LEG,LEG
AER,AER
VAC,VAC
EGP,EGP
GGB,GGB
SF,SF
INGR.K,INGR
FR,FR
ELC,ELC
PRI,PRI
BJ,BJ
CCJ,CCJ
MAN,MAN
ENIC.K,ENIC
COR,COR
COTY.K,COTY
PAC,PAC
NVST.K,NVST
MRO,MRO
NOV,NOV
SAIL.K,SAIL
MDLA.K,MDLA
DEI,DEI
WH,WH
INSP.K,INSP
EVR,EVR
SWI,SWI
ORCC.K,ORCC
HBI,HBI
MDU,MDU
PSTH.K,PSTH
KMPR.K,KMPR
ESNT.K,ESNT
STZb,STZ.B
CUZ,CUZ
EBS,EBS
HUYA.K,HUYA
ASAN.K,ASAN
MTZ,MTZ
NOMD.K,NOMD
EME,EME
UGP,UGP
STAG.K,STAG
ALSN.K,ALSN
FLS,FLS
ASR,ASR
PFSI.K,PFSI
RBC,RBC
MSM,MSM
DKS,DKS
FLO,FLO
TFII.K,TFII
NEP,NEP
AL,AL
SNV,SNV
BAC_pl,BAC$L
HLI,HLI
BYD,BYD
ASH,ASH
IDA,IDA
NYCB.K,NYCB
BRX,BRX
JWN,JWN
RAMP.K,RAMP
RLI,RLI
HASI.K,HASI
RXN,RXN
ORA,ORA
AMG,AMG
BE,BE
KWR,KWR
CW,CW
PAG,PAG
MSP,MSP
LAZ,LAZ
NOVA.K,NOVA
CC,CC
ENV,ENV
CIB,CIB
NCR,NCR
MMS,MMS
TKC,TKC
GPK,GPK
XRX,XRX
ASGN.K,ASGN
ESI,ESI
WPX,WPX
CR,CR
TV,TV
FSR,FSR
PRLB.K,PRLB
HHC,HHC
NAV,NAV
VVNT.K,VVNT
UNM,UNM
WK,WK
VVV,VVV
THG,THG
CFX,CFX
NEU,NEU
IIPR.K,IIPR
MSGS.K,MSGS
AYI,AYI
SRC,SRC
DQ,DQ
MTG,MTG
AXS,AXS
THC,THC
NEWR.K,NEWR
KBR,KBR
NRZ,NRZ
LPX,LPX
CZZ,CZZ
FL,FL
EXP,EXP
SNX,SNX
ARD,ARD
FTI,FTI
NEA,NEA
AA,AA
DAVA.K,DAVA
JBGS.K,JBGS
OLN,OLN
CLH,CLH
CRI,CRI
BXMT.K,BXMT
HIW,HIW
SLG,SLG
CLDR.K,CLDR
HR,HR
AJRD.K,AJRD
SSD,SSD
HFC,HFC
OGS,OGS
BB,BB
RYN,RYN
HXL,HXL
DCP,DCP
CWEN.K,CWEN
PK,PK
WTS,WTS
CNNE.K,CNNE
SHLX.K,SHLX
FCN,FCN
AM,AM
APAM.K,APAM
XEC,XEC
TRNO.K,TRNO
PNM,PNM
UNF,UNF
PRG,PRG
UAA,UAA
NVT,NVT
RDN,RDN
QTS,QTS
SPR,SPR
X,X
HE,HE
SAFE.K,SAFE
SWCH.K,SWCH
GTES.K,GTES
WBS,WBS
NFG,NFG
PRSP.K,PRSP
WCC,WCC
CBD,CBD
SHAK.K,SHAK
JBT,JBT
OVV,OVV
DOC,DOC
EQT,EQT
GRA,GRA
MUSA.K,MUSA
SNDR.K,SNDR
PD,PD
VMI,VMI
BKH,BKH
POR,POR
AVNT.K,AVNT
HPP,HPP
WYND.K,WYND
SLQT.K,SLQT
AWI,AWI
AGI,AGI
PSB,PSB
CIT,CIT
WWE,WWE
STN,STN
CNS,CNS
SEM,SEM
GOOS.K,GOOS
TMHC.K,TMHC
WNS,WNS
ADC,ADC
PSN,PSN
OSB,OSB
NVG,NVG
ENS,ENS
UA,UA
ETRN.K,ETRN
BRFS.K,BRFS
GRP_u,GRP.U
BCO,BCO
R,R
IFS,IFS
BSMX.K,BSMX
RHP,RHP
STL,STL
ADS,ADS
JMIA.K,JMIA
SWX,SWX
LCII.K,LCII
TRTN.K,TRTN
GKOS.K,GKOS
EGHT.K,EGHT
FUBO.K,FUBO
CBU,CBU
NSP,NSP
CWK,CWK
HL,HL
BMEZ.K,BMEZ
IGT,IGT
MDC,MDC
ADNT.K,ADNT
SOGO.K,SOGO
CMD,CMD
M,M
MTH,MTH
JKS,JKS
NJR,NJR
AB,AB
AEO,AEO
MFG,MFG
AMN,AMN
IBP,IBP
EQC,EQC
SPB,SPB
CPA,CPA
KBH,KBH
DNP,DNP
BVN,BVN
MIC,MIC
SR,SR
NAD,NAD
ARNC.K,ARNC
CNMD.K,CNMD
KMT,KMT
UNVR.K,UNVR
CNO,CNO
NHI,NHI
BOH,BOH
BIPC.K,BIPC
SXT,SXT
BKU,BKU
GOLF.K,GOLF
PCI,PCI
BOX,BOX
GDOT.K,GDOT
WTM,WTM
APG,APG
AIT,AIT
ALE,ALE
FNB,FNB
KEX,KEX
AQUA.K,AQUA
TRN,TRN
NGVT.K,NGVT
BIOb,BIO.B
LXP,LXP
TGNA.K,TGNA
HMY,HMY
EVTC.K,EVTC
ENR,ENR
GATX.K,GATX
MC,MC
AG,AG
BXS,BXS
VSH,VSH
APLE.K,APLE
BSTZ.K,BSTZ
DAO,DAO
FHI,FHI
OFC,OFC
MCY,MCY
PJT,PJT
HI,HI
AWR,AWR
CUK,CUK
REZI.K,REZI
DAN,DAN
SIX,SIX
ALLY_pa.K,ALLY$A
ROG,ROG
FSKR.K,FSKR
WOR,WOR
WD,WD
BNL,BNL
HRB,HRB
OUT,OUT
CCU,CCU
CHX,CHX
FN,FN
FUL,FUL
CIG,CIG
ABG,ABG
WRI,WRI
BFT,BFT
TARO.K,TARO
ITGR.K,ITGR
CCIV_u.K,CCIV.U
NUS,NUS
MANU.K,MANU
TCO,TCO
EXG,EXG
HYLN.K,HYLN
SCL,SCL
NNI,NNI
AVA,AVA
BMI,BMI
SSTK.K,SSTK
LTHM.K,LTHM
CIXX.K,CIXX
HP,HP
ESE,ESE
ACA,ACA
ADCT.K,ADCT
ABM,ABM
ZNH,ZNH
CCIV.K,CCIV
WWW,WWW
HGV,HGV
CWT,CWT
NOAH.K,NOAH
DHR_pa,DHR$A
MXL,MXL
YALA.K,YALA
USM,USM
ATCO.K,ATCO
EAT,EAT
ASB,ASB
JOE,JOE
TRQ,TRQ
B,B
AEL,AEL
PRMW.K,PRMW
GHC,GHC
BRC,BRC
CBT,CBT
C_pn,C$N
TDC,TDC
SAVE.K,SAVE
KW,KW
DOOR.K,DOOR
MATX.K,MATX
CWH,CWH
NEE_pp,NEE$P
CNX,CNX
FLOW.K,FLOW
AGO,AGO
TEX,TEX
AVAL.K,AVAL
AMRC.K,AMRC
NSA,NSA
CIM,CIM
JELD.K,JELD
CMC,CMC
HTH,HTH
CDE,CDE
SPXC.K,SPXC
ZYME.K,ZYME
MAX,MAX
UTF,UTF
LENb,LEN.B
SUN,SUN
BFT_u,BFT.U
CLNY.K,CLNY
SEAS.K,SEAS
THS,THS
KOF,KOF
ENBL.K,ENBL
PEB,PEB
PHR,PHR
AZUL.K,AZUL
PING.K,PING
SHO,SHO
AIN,AIN
KTB,KTB
KAR,KAR
FLR,FLR
OIBRc.K,OIBR.C
ONTO.K,ONTO
CWENa.K,CWEN.A
VNE,VNE
EAF,EAF
EPR,EPR
NUV,NUV
BCAT.K,BCAT
MED,MED
MOGa,MOG.A
KFY,KFY
RLJ,RLJ
CEA,CEA
DHR_pb,DHR$B
EGO,EGO
ELY,ELY
NZF,NZF
SUM,SUM
AVNS.K,AVNS
TPH,TPH
DY,DY
OMI,OMI
GPI,GPI
SWN,SWN
IBA,IBA
RVLV.K,RVLV
AX,AX
NAC,NAC
MYOV.K,MYOV
WGO,WGO
PRO,PRO
PVG,PVG
FUN,FUN
JPM_pc,JPM$C
SJI,SJI
EPRT.K,EPRT
FCPT.K,FCPT
GNW,GNW
CMP,CMP
FSK,FSK
MAXR.K,MAXR
MAIN.K,MAIN
MD,MD
JWa,JW.A
MTX,MTX
RCUS.K,RCUS
FBC,FBC
TCP,TCP
TROX.K,TROX
OR,OR
ATI,ATI
GB,GB
YPF,YPF
BUR,BUR
MTOR.K,MTOR
BDN,BDN
PDM,PDM
YELP.K,YELP
NEE_pq,NEE$Q
YEXT.K,YEXT
ATKR.K,ATKR
FIT,FIT
PGRE.K,PGRE
MLI,MLI
MSGE.K,MSGE
SITC.K,SITC
FSS,FSS
CADE.K,CADE
CALX.K,CALX
JPS,JPS
BGS,BGS
INT,INT
PCGU.K,PCGU
FTAI.K,FTAI
GSBD.K,GSBD
WHD,WHD
FBP,FBP
TDS,TDS
GDV,GDV
MFGP.K,MFGP
RF_pa,RF$A
FIX,FIX
JPM_pd,JPM$D
TAC,TAC
CSTM.K,CSTM
BCC,BCC
CNK,CNK
EPC,EPC
PTY,PTY
SJW,SJW
CTB,CTB
ENLC.K,ENLC
BDXB.K,BDXB
EBRb,EBR.B
T_pc,T$C
WFC_pq,WFC$Q
MWA,MWA
ETY,ETY
RPAI.K,RPAI
ADX,ADX
CUB,CUB
MGY,MGY
WFC_pz,WFC$Z
PIPR.K,PIPR
PQG,PQG
BDC,BDC
LZB,LZB
TSE,TSE
HRI,HRI
MUR,MUR
CPK,CPK
AVTR_pa.K,AVTR$A
EVA,EVA
ELP,ELP
PMT,PMT
DEA,DEA
VGR,VGR
HBM,HBM
RRC,RRC
WRE,WRE
BTT,BTT
ATGE.K,ATGE
EURN.K,EURN
SKY,SKY
TWO,TWO
OI,OI
KRO,KRO
MFA,MFA
PBH,PBH
PDI,PDI
IAG,IAG
SOLN.K,SOLN
SRE_pa,SRE$A
MNR,MNR
EVT,EVT
AMK,AMK
NEE_po,NEE$O
CRC,CRC
UFS,UFS
RLGY.K,RLGY
HMN,HMN
AZRE.K,AZRE
ABR,ABR
JHI,JHI
C_pk,C$K
GCP,GCP
MAC,MAC
CVA,CVA
MKCv,MKC.V
AAT,AAT
IPOF.K,IPOF
APTV_pa.K,APTV$A
SAH,SAH
BIG,BIG
NS,NS
GAB,GAB
DSL,DSL
HKIB.K,HKIB
USNA.K,USNA
HNP,HNP
CXP,CXP
KN,KN
ALG,ALG
HTGC.K,HTGC
XHR,XHR
ITCB.K,ITCB
RVT,RVT
AVYA.K,AVYA
WBT,WBT
FBK,FBK
VERT_u.K,VERT.U
DRH,DRH
ESRT.K,ESRT
EB,EB
PNC_pp,PNC$P
RQI,RQI
KAI,KAI
ARI,ARI
COF_pi,COF$I
CIGc,CIG.C
UE,UE
WDR,WDR
BAK,BAK
BDJ,BDJ
TY,TY
TUP,TUP
ZUO,ZUO
CCS,CCS
SA,SA
BBN,BBN
NPO,NPO
KAMN.K,KAMN
NTB,NTB
SBE,SBE
LTC,LTC
USPH.K,USPH
GNL,GNL
MS_pf,MS$F
BAC_pb,BAC$B
BSIG.K,BSIG
BV,BV
GTN,GTN
HEP,HEP
AR,AR
ARGO.K,ARGO
HNI,HNI
BKE,BKE
CEQP.K,CEQP
BAC_pm,BAC$M
JPM_pg,JPM$G
HSBC_pa.K,HSBC$A
MMI,MMI
USA,USA
WPF,WPF
SAND.K,SAND
FPF,FPF
BSM,BSM
BAC_pn,BAC$N
SIG,SIG
KEN,KEN
SCS,SCS
FSM,FSM
RIG,RIG
IPOF_u.K,IPOF.U
CVI,CVI
ACH,ACH
ALX,ALX
SBE_u,SBE.U
ETV,ETV
CBZ,CBZ
BTZ,BTZ
MTDR.K,MTDR
MEI,MEI
PAR,PAR
TSLX.K,TSLX
DCUE.K,DCUE
HYT,HYT
NWN,NWN
PFS,PFS
DDD,DDD
FTV_pa,FTV$A
LNN,LNN
MHO,MHO
BRMK.K,BRMK
ETG,ETG
BALY.K,BALY
GS_pd,GS$D
KKR_pc,KKR$C
SBH,SBH
DKL,DKL
GHG,GHG
AROC.K,AROC
SYX,SYX
STC,STC
EPAC.K,EPAC
EVH,EVH
CRS,CRS
T_pa,T$A
HSC,HSC
BXMX.K,BXMX
AMRX.K,AMRX
WSOb,WSO.B
TNC,TNC
UTZ,UTZ
COF_pj,COF$J
BST,BST
ALL_ph,ALL$H
PTA,PTA
GOL,GOL
FFG,FFG
MSC,MSC
ACB,ACB
IRT,IRT
MODN.K,MODN
SWM,SWM
GVA,GVA
CODI.K,CODI
NFJ,NFJ
AIR,AIR
GMS,GMS
MTRN.K,MTRN
WPF_u,WPF.U
FRO,FRO
LINX.K,LINX
VCRA.K,VCRA
WMK,WMK
DEN,DEN
KRG,KRG
WFC_pa,WFC$A
USAC.K,USAC
ERJ,ERJ
VSTO.K,VSTO
GTY,GTY
GEF,GEF
PGTI.K,PGTI
IPOC_u.K,IPOC.U
AZZ,AZZ
ANF,ANF
IH,IH
AKR,AKR
CNR,CNR
CPG,CPG
JWS,JWS
WFC_px,WFC$X
UVV,UVV
USB_pm,USB$M
TR,TR
NFH,NFH
MS_pk,MS$K
BOOT.K,BOOT
JPM_ph,JPM$H
LBRT.K,LBRT
GES,GES
GBX,GBX
ALEX.K,ALEX
FOE,FOE
VLRS.K,VLRS
MS_pi,MS$I
NRK,NRK
DGNR.K,DGNR
BAC_po,BAC$O
TPGY.K,TPGY
USB_pa,USB$A
ELF,ELF
PRPB_u.K,PRPB.U
LGFb,LGF.B
RGR,RGR
AKOb,AKO.B
UIS,UIS
FDP,FDP
IPOE.K,IPOE
EVRI.K,EVRI
LADR.K,LADR
DDS,DDS
CLI,CLI
DUK_pa,DUK$A
NMZ,NMZ
GFF,GFF
BPMP.K,BPMP
PRPB.K,PRPB
BAC_pc,BAC$C
CANG.K,CANG
GEO,GEO
CLB,CLB
MS_pa,MS$A
GS_pj,GS$J
DK,DK
C_pj,C$J
MET_pf,MET$F
NEXA.K,NEXA
BIF,BIF
STAR.K,STAR
CHCT.K,CHCT
GME,GME
DRQ,DRQ
CTS,CTS
DIN,DIN
BSX_pa,BSX$A
GWB,GWB
DTP,DTP
EOS,EOS
RAD,RAD
APSG.K,APSG
DLX,DLX
C_ps,C$S
SI,SI
CRHC.K,CRHC
FFC,FFC
GEFb,GEF.B
CRK,CRK
COF_pg,COF$G
OXM,OXM
ETW,ETW
RNP,RNP
DGNR_u.K,DGNR.U
MS_pe,MS$E
PLT,PLT
WFC_pw,WFC$W
ARCO.K,ARCO
NXRT.K,NXRT
AKOa,AKO.A
HCC,HCC
CLS,CLS
HOME.K,HOME
HQH,HQH
TGP,TGP
AWF,AWF
DRD,DRD
JWS_u,JWS.U
FCF,FCF
JPM_pj,JPM$J
NBHC.K,NBHC
KREF.K,KREF
TFC_pr,TFC$R
FOR,FOR
GSAH.K,GSAH
ATH_pa,ATH$A
TGH,TGH
AJAX_u.K,AJAX.U
USB_ph,USB$H
PRA,PRA
WFC_pr,WFC$R
SKT,SKT
IPOE_u.K,IPOE.U
CMRE.K,CMRE
RTP,RTP
BMA,BMA
LL,LL
RWT,RWT
JPC,JPC
CLNC.K,CLNC
BAC_pk,BAC$K
INN,INN
ACEL.K,ACEL
BHE,BHE
PACK.K,PACK
MYI,MYI
GHLD.K,GHLD
BRBR.K,BRBR
PLOW.K,PLOW
RESI.K,RESI
SMP,SMP
TPGY_u.K,TPGY.U
