TSM,TSM
JPM,JPM
UNH,UNH
V,V
JNJ,JNJ
HD,HD
WMT,WMT
PG,PG
BRKb,BRK.B
BAC,BAC
MA,MA
BABA.K,BABA
PFE,PFE
ORCL.K,ORCL
DIS,DIS
BRKa,BRK.A
NKE,NKE
XOM,XOM
CRM,CRM
TMO,TMO
TM,TM
ACN,ACN
KO,KO
ABT,ABT
LLY,LLY
CVX,CVX
DHR,DHR
ABBV.K,ABBV
VZ,VZ
WFC,WFC
NVO,NVO
MCD,MCD
SHOP.K,SHOP
MRK,MRK
UPS,UPS
NVS,NVS
NEE,NEE
MS,MS
LOW,LOW
LIN,LIN
T,T
BX,BX
UNP,UNP
SAP,SAP
SCHW.K,SCHW
SONY.K,SONY
MDT,MDT
RY,RY
BLK,BLK
PM,PM
UL,UL
TD,TD
AXP,AXP
TTE,TTE
SE,SE
GS,GS
CVS,CVS
EL,EL
RTX,RTX
NOW,NOW
BMY,BMY
AMT,AMT
DEO,DEO
HDB,HDB
BA,BA
C,C
HSBC.K,HSBC
PLD,PLD
SPGI.K,SPGI
TGT,TGT
SNOW.K,SNOW
IBM,IBM
DE,DE
CAT,CAT
ZTS,ZTS
GSK,GSK
GE,GE
ANTM.K,ANTM
MMM,MMM
SYK,SYK
INFY.K,INFY
COP,COP
BUD,BUD
LMT,LMT
GM,GM
BAM,BAM
CNI,CNI
SHW,SHW
RDSa,RDS.A
BP,BP
UN,UN
TJX,TJX
MMC,MMC
F,F
EQNR.K,EQNR
USB,USB
PNC,PNC
BTI,BTI
BHP,BHP
SQ,SQ
CCI,CCI
MO,MO
CB,CB
BNS,BNS
SNAP.K,SNAP
RIO,RIO
RDSb,RDS.B
TFC,TFC
DUK,DUK
ENB,ENB
ICE,ICE
ITW,ITW
EW,EW
HCA,HCA
MCO,MCO
ABB,ABB
MUFG.K,MUFG
CI,CI
UBER.K,UBER
BMO,BMO
NSC,NSC
BDX,BDX
IBN,IBN
SO,SO
WM,WM
ETN,ETN
RBLX.K,RBLX
CL,CL
ECL,ECL
UBS,UBS
VALE.K,VALE
FDX,FDX
APD,APD
KKR,KKR
AON,AON
COF,COF
FIS,FIS
RELX.K,RELX
D,D
PSA,PSA
BBL,BBL
HUM,HUM
STLA.K,STLA
NOC,NOC
TRI,TRI
BSX,BSX
GD,GD
FCX,FCX
JCI,JCI
PGR,PGR
EMR,EMR
WBK,WBK
NU,NU
NIO,NIO
DASH.K,DASH
ING,ING
INFO.K,INFO
SAN,SAN
EOG,EOG
TEL,TEL
IQV,IQV
MSCI.K,MSCI
DG,DG
MET,MET
RACE.K,RACE
APH,APH
CM,CM
NGG,NGG
SPG,SPG
ROP,ROP
E,E
PANW.K,PANW
CNQ,CNQ
HMC,HMC
CMG,CMG
CP,CP
TT,TT
CARR.K,CARR
VMW,VMW
DLR,DLR
WIT,WIT
A,A
PUK,PUK
TWLO.K,TWLO
BCE,BCE
CPNG.K,CPNG
BK,BK
SCCO.K,SCCO
CVNA.K,CVNA
EPD,EPD
KMB,KMB
CNC,CNC
SMFG.K,SMFG
APTV.K,APTV
NET,NET
AIG,AIG
PXD,PXD
MSI,MSI
TRP,TRP
NEM,NEM
SPOT.K,SPOT
ABEV.K,ABEV
DELL.K,DELL
STM,STM
SLB,SLB
RSG,RSG
LYG,LYG
LHX,LHX
TAK,TAK
ALC,ALC
AZO,AZO
HPQ,HPQ
AMX,AMX
PBR,PBR
DD,DD
BCS,BCS
PH,PH
VEEV.K,VEEV
HLT,HLT
ROK,ROK
SRE,SRE
BAX,BAX
PRU,PRU
DOW,DOW
ANET.K,ANET
NTR,NTR
XPEV.K,XPEV
U,U
EPAM.K,EPAM
KMI,KMI
YUM,YUM
GIS,GIS
MPC,MPC
DHI,DHI
CRH,CRH
PPG,PPG
STZ,STZ
BBVA.K,BBVA
HSY,HSY
AFL,AFL
RMD,RMD
BSMX.K,BSMX
PLTR.K,PLTR
TRV,TRV
O,O
SYY,SYY
IFF,IFF
FRC,FRC
KEYS.K,KEYS
MFC,MFC
OTIS.K,OTIS
MTD,MTD
GPN,GPN
TWTR.K,TWTR
FERG.K,FERG
EFX,EFX
WELL.K,WELL
SU,SU
MCK,MCK
ADM,ADM
AJG,AJG
CTVA.K,CTVA
CBRE.K,CBRE
WCN,WCN
DFS,DFS
AVB,AVB
STT,STT
HUBS.K,HUBS
NOK,NOK
TDG,TDG
AMP,AMP
KR,KR
AME,AME
ARE,ARE
EQR,EQR
NWG,NWG
MFG,MFG
WMB,WMB
NUE,NUE
PEG,PEG
GLW,GLW
RKT,RKT
AWK,AWK
WST,WST
CHT,CHT
SLF,SLF
GOLD.K,GOLD
LEN,LEN
PSX,PSX
SWK,SWK
DIDI.K,DIDI
PHG,PHG
CMI,CMI
ALL,ALL
APO,APO
ALB,ALB
TSN,TSN
BLL,BLL
ES,ES
WY,WY
LYB,LYB
VFC,VFC
PBRa,PBR.A
MPLX.K,MPLX
TU,TU
WEC,WEC
DVN,DVN
ED,ED
VLO,VLO
LVS,LVS
OXY,OXY
EC,EC
MT,MT
TLK,TLK
UMC,UMC
EXR,EXR
OKE,OKE
LH,LH
MLM,MLM
VMC,VMC
KSU,KSU
FTV,FTV
ORAN.K,ORAN
IT,IT
GWW,GWW
BEKE.K,BEKE
SYF,SYF
GRMN.K,GRMN
BILL.K,BILL
ET,ET
ZBH,ZBH
DB,DB
ABC,ABC
ZTO,ZTO
INVH.K,INVH
EIX,EIX
BBY,BBY
PAYC.K,PAYC
URI,URI
LYV,LYV
FNV,FNV
HRL,HRL
MAA,MAA
CVE,CVE
LUV,LUV
DOV,DOV
BIP,BIP
PCG,PCG
HES,HES
DAL,DAL
CAJ,CAJ
PINS.K,PINS
IR,IR
CNHI.K,CNHI
KMX,KMX
MGA,MGA
AVTR.K,AVTR
IX,IX
PKI,PKI
TEF,TEF
DRE,DRE
CHD,CHD
HIG,HIG
SUI,SUI
STE,STE
ARES.K,ARES
CS,CS
PATH.K,PATH
MKC,MKC
DTE,DTE
ESS,ESS
AEE,AEE
TRU,TRU
XYL,XYL
BFb,BF.B
GNRC.K,GNRC
TTM,TTM
YUMC.K,YUMC
CHWY.K,CHWY
ETR,ETR
FE,FE
PPL,PPL
FTS,FTS
KEY,KEY
K,K
HAL,HAL
RF,RF
W,W
TYL,TYL
CTLT.K,CTLT
WAT,WAT
OWL,OWL
BR,BR
CLX,CLX
NVR,NVR
TDY,TDY
BBWI.K,BBWI
CFG,CFG
RJF,RJF
HPE,HPE
DRI,DRI
COO,COO
MTB,MTB
DGX,DGX
DPZ,DPZ
MGM,MGM
BURL.K,BURL
VTR,VTR
RCL,RCL
GPC,GPC
KB,KB
BRO,BRO
CCL,CCL
TOST.K,TOST
QSR,QSR
ITUB.K,ITUB
GIB,GIB
AGR,AGR
J,J
BIO,BIO
WPM,WPM
UI,UI
JHX,JHX
PEAK.K,PEAK
PKX,PKX
CMS,CMS
FLT,FLT
CRL,CRL
UDR,UDR
IEX,IEX
CE,CE
RCI,RCI
FMS,FMS
VICI.K,VICI
BXP,BXP
AMCR.K,AMCR
IP,IP
CPT,CPT
MOH,MOH
AVY,AVY
DT,DT
FDS,FDS
CNP,CNP
SKM,SKM
BBD,BBD
BEN,BEN
RNG,RNG
CTRA.K,CTRA
WAB,WAB
MKL,MKL
WPP,WPP
ALLY.K,ALLY
CLVT.K,CLVT
CLR,CLR
SHG,SHG
MAS,MAS
TXT,TXT
PWR,PWR
AES,AES
PBA,PBA
TREX.K,TREX
ASX,ASX
EMN,EMN
CDAY.K,CDAY
ROL,ROL
ELS,ELS
LU,LU
CAG,CAG
ATH,ATH
EVRG.K,EVRG
FMX,FMX
BLDR.K,BLDR
OMC,OMC
TFX,TFX
TDOC.K,TDOC
DNA,DNA
AAP,AAP
AER,AER
WPC,WPC
BBDO.K,BBDO
VIV,VIV
IPG,IPG
L,L
WHR,WHR
SJM,SJM
FBHS.K,FBHS
ACI,ACI
SNN,SNN
FNF,FNF
TECK.K,TECK
WRB,WRB
PHM,PHM
KIM,KIM
SUZ,SUZ
AMC,AMC
SJR,SJR
IRM,IRM
MOS,MOS
CCK,CCK
AMH,AMH
NMR,NMR
MTN,MTN
FMC,FMC
CAH,CAH
GGG,GGG
EDR,EDR
WOLF.K,WOLF
S,S
FND,FND
AOS,AOS
ELAN.K,ELAN
HWM,HWM
JLL,JLL
CF,CF
EQH,EQH
ENIA.K,ENIA
WSM,WSM
CPB,CPB
MPW,MPW
SC,SC
RH,RH
YMM,YMM
WTRG.K,WTRG
LFC,LFC
ATO,ATO
RPM,RPM
MRO,MRO
CSL,CSL
QGEN.K,QGEN
AVLR.K,AVLR
ASAN.K,ASAN
FTCH.K,FTCH
PNR,PNR
LUMN.K,LUMN
ICL,ICL
LDOS.K,LDOS
WLK,WLK
BEPC.K,BEPC
BG,BG
RHI,RHI
LNC,LNC
PKG,PKG
GME,GME
ZEN,ZEN
NLY,NLY
LII,LII
SNP,SNP
MHK,MHK
TS,TS
KEP,KEP
CNA,CNA
TRGP.K,TRGP
TPR,TPR
GDDY.K,GDDY
ONON.K,ONON
GFL,GFL
VER,VER
CUBE.K,CUBE
ALLE.K,ALLE
AFG,AFG
SNA,SNA
AEM,AEM
WRK,WRK
IHG,IHG
LSI,LSI
TME,TME
BKI,BKI
REXR.K,REXR
CIEN.K,CIEN
HUBB.K,HUBB
GLOB.K,GLOB
SCI,SCI
RRX,RRX
LEA,LEA
UWMC.K,UWMC
SSL,SSL
BAH,BAH
WAL,WAL
FICO.K,FICO
BFa,BF.A
CMA,CMA
JNPR.K,JNPR
BWA,BWA
PCOR.K,PCOR
ESTC.K,ESTC
DVA,DVA
DECK.K,DECK
IVZ,IVZ
TTC,TTC
RE,RE
BAP,BAP
SITE.K,SITE
INFA.K,INFA
HEIa,HEI.A
SNX,SNX
ACM,ACM
CABO.K,CABO
UHS,UHS
HRC,HRC
